country,sex,year,total_self_employed_workers_a_b_c_d
rus,mf,2003,7.400000095367432
rus,m,2003,8.0
rus,f,2003,6.699999809265137
rus,mf,2004,7.599999904632568
rus,m,2004,8.199999809265137
rus,f,2004,6.900000095367432
rus,mf,2005,7.800000190734863
rus,m,2005,8.300000190734863
rus,f,2005,7.300000190734863
rus,mf,2006,7.599999904632568
rus,m,2006,8.199999809265137
rus,f,2006,6.900000095367432
rus,mf,2007,7.300000190734863
rus,m,2007,8.0
rus,f,2007,6.699999809265137
rus,mf,2008,7.300000190734863
rus,m,2008,7.900000095367432
rus,f,2008,6.699999809265137
rus,mf,2009,7.5
rus,m,2009,8.199999809265137
rus,f,2009,6.699999809265137
rus,mf,2010,6.900000095367432
rus,m,2010,7.699999809265137
rus,f,2010,6.0
rus,mf,2011,7.099999904632568
rus,m,2011,7.900000095367432
rus,f,2011,6.300000190734863
rus,mf,2012,6.900000095367432
rus,m,2012,7.800000190734863
rus,f,2012,6.0
rus,mf,2013,7.300000190734863
rus,m,2013,8.100000381469727
rus,f,2013,6.400000095367432
rwa,mf,1996,92.5999984741211
rwa,m,1996,88.9000015258789
rwa,f,1996,95.5999984741211
rwa,mf,2002,90.5
rwa,m,2002,86.19999694824219
rwa,f,2002,94.0
rwa,mf,2012,78.5
rwa,m,2012,71.5999984741211
rwa,f,2012,84.80000305175781
kna,mf,1991,15.800000190734863
kna,m,1991,17.100000381469727
kna,f,1991,14.399999618530273
kna,mf,2001,11.899999618530273
kna,m,2001,14.699999809265137
kna,f,2001,8.600000381469727
lca,mf,1993,33.0
lca,m,1993,39.400001525878906
lca,f,1993,24.899999618530273
lca,mf,1994,37.29999923706055
lca,m,1994,44.900001525878906
lca,f,1994,27.700000762939453
lca,mf,1995,34.20000076293945
lca,m,1995,39.400001525878906
lca,f,1995,27.299999237060547
lca,mf,1996,35.79999923706055
lca,m,1996,41.20000076293945
lca,f,1996,29.200000762939453
lca,mf,1997,32.400001525878906
lca,m,1997,37.70000076293945
lca,f,1997,25.5
lca,mf,1998,33.0
lca,m,1998,38.0
lca,f,1998,26.299999237060547
lca,mf,1999,31.799999237060547
lca,m,1999,37.29999923706055
lca,f,1999,25.5
lca,mf,2000,34.099998474121094
lca,m,2000,38.79999923706055
lca,f,2000,28.299999237060547
vct,mf,1980,22.899999618530273
vct,m,1980,26.0
vct,f,1980,16.899999618530273
vct,mf,1991,25.799999237060547
vct,m,1991,28.600000381469727
vct,f,1991,20.5
vct,mf,2001,21.700000762939453
vct,mf,2008,20.5
vct,m,2008,22.600000381469727
vct,f,2008,18.0
wsm,mf,2008,49.400001525878906
wsm,m,2008,58.20000076293945
wsm,f,2008,18.799999237060547
wsm,mf,2011,48.29999923706055
wsm,m,2011,56.79999923706055
wsm,f,2011,25.399999618530273
wsm,mf,2012,35.79999923706055
wsm,m,2012,35.20000076293945
wsm,f,2012,36.79999923706055
smr,mf,1995,16.100000381469727
smr,m,1995,17.0
smr,f,1995,14.600000381469727
smr,mf,1996,15.800000190734863
smr,m,1996,16.899999618530273
smr,f,1996,14.0
smr,mf,1997,15.199999809265137
smr,m,1997,16.600000381469727
smr,f,1997,13.100000381469727
smr,mf,1998,14.399999618530273
smr,m,1998,15.699999809265137
smr,f,1998,12.399999618530273
smr,mf,1999,13.800000190734863
smr,m,1999,15.399999618530273
smr,f,1999,11.399999618530273
smr,mf,2001,11.699999809265137
smr,m,2001,13.300000190734863
smr,f,2001,9.199999809265137
smr,mf,2002,11.699999809265137
smr,m,2002,13.600000381469727
smr,f,2002,9.0
smr,mf,2003,11.5
smr,m,2003,13.399999618530273
smr,f,2003,8.699999809265137
smr,mf,2004,11.100000381469727
smr,m,2004,13.100000381469727
smr,f,2004,8.199999809265137
smr,mf,2005,10.800000190734863
smr,m,2005,12.699999809265137
smr,f,2005,8.100000381469727
smr,mf,2006,10.100000381469727
smr,m,2006,11.699999809265137
smr,f,2006,7.699999809265137
smr,mf,2007,9.600000381469727
smr,m,2007,11.300000190734863
smr,f,2007,7.099999904632568
smr,mf,2008,9.199999809265137
smr,m,2008,10.899999618530273
smr,f,2008,6.800000190734863
stp,mf,1991,27.5
stp,m,1991,26.399999618530273
stp,f,1991,29.899999618530273
sau,mf,1992,8.100000381469727
sau,m,1992,8.800000190734863
sau,f,1992,2.0
sau,mf,2009,6.800000190734863
sau,m,2009,7.5
sau,f,2009,2.700000047683716
sau,mf,2013,5.300000190734863
sau,m,2013,5.900000095367432
sau,f,2013,1.100000023841858
sen,mf,1991,84.0
sen,m,1991,78.0
sen,f,1991,91.0
sen,mf,2001,77.69999694824219
sen,m,2001,73.19999694824219
sen,f,2001,84.0999984741211
sen,mf,2011,58.29999923706055
sen,m,2011,51.29999923706055
sen,f,2011,67.80000305175781
srb,mf,2004,29.700000762939453
srb,m,2004,32.400001525878906
srb,f,2004,26.0
srb,mf,2005,28.700000762939453
srb,m,2005,30.399999618530273
srb,f,2005,26.100000381469727
srb,mf,2006,27.0
srb,m,2006,30.200000762939453
srb,f,2006,22.399999618530273
srb,mf,2007,26.899999618530273
srb,m,2007,29.600000381469727
srb,f,2007,23.200000762939453
srb,mf,2008,33.79999923706055
srb,m,2008,35.20000076293945
srb,f,2008,32.099998474121094
srb,mf,2009,31.600000381469727
srb,m,2009,33.5
srb,f,2009,29.200000762939453
srb,mf,2010,32.400001525878906
srb,m,2010,35.0
srb,f,2010,28.899999618530273
srb,mf,2011,30.100000381469727
srb,m,2011,32.79999923706055
srb,f,2011,26.399999618530273
srb,mf,2012,30.399999618530273
srb,m,2012,33.5
srb,f,2012,26.100000381469727
srb,mf,2013,32.400001525878906
srb,m,2013,35.5
srb,f,2013,28.299999237060547
syc,mf,1987,11.100000381469727
syc,m,1987,15.300000190734863
syc,f,1987,6.099999904632568
syc,mf,2011,13.600000381469727
syc,m,2011,19.600000381469727
syc,f,2011,7.400000095367432
sle,mf,2004,92.4000015258789
sle,m,2004,88.69999694824219
sle,f,2004,96.30000305175781
sgp,mf,1986,15.600000381469727
sgp,m,1986,18.899999618530273
sgp,f,1986,10.199999809265137
sgp,mf,1987,15.800000190734863
sgp,m,1987,19.0
sgp,f,1987,10.699999809265137
sgp,mf,1988,14.600000381469727
sgp,m,1988,18.299999237060547
sgp,f,1988,8.899999618530273
sgp,mf,1989,14.399999618530273
sgp,m,1989,18.0
sgp,f,1989,8.800000190734863
sgp,mf,1991,14.300000190734863
sgp,m,1991,17.799999237060547
sgp,f,1991,8.600000381469727
sgp,mf,1992,14.699999809265137
sgp,m,1992,18.5
sgp,f,1992,8.600000381469727
sgp,mf,1993,14.600000381469727
sgp,m,1993,18.600000381469727
sgp,f,1993,8.100000381469727
sgp,mf,1994,14.699999809265137
sgp,m,1994,18.399999618530273
sgp,f,1994,8.600000381469727
sgp,mf,1996,15.5
sgp,m,1996,19.799999237060547
sgp,f,1996,9.0
sgp,mf,1997,13.899999618530273
sgp,m,1997,17.600000381469727
sgp,f,1997,8.199999809265137
sgp,mf,1998,14.5
sgp,m,1998,18.600000381469727
sgp,f,1998,8.300000190734863
sgp,mf,1999,15.600000381469727
sgp,m,1999,19.600000381469727
sgp,f,1999,9.5
sgp,mf,2001,15.399999618530273
sgp,m,2001,19.399999618530273
sgp,f,2001,9.399999618530273
sgp,mf,2002,15.100000381469727
sgp,m,2002,19.100000381469727
sgp,f,2002,9.399999618530273
sgp,mf,2003,14.899999618530273
sgp,m,2003,18.700000762939453
sgp,f,2003,9.5
sgp,mf,2004,15.600000381469727
sgp,m,2004,19.700000762939453
sgp,f,2004,9.600000381469727
sgp,mf,2006,15.100000381469727
sgp,m,2006,18.700000762939453
sgp,f,2006,10.100000381469727
sgp,mf,2007,15.300000190734863
sgp,m,2007,19.200000762939453
sgp,f,2007,10.100000381469727
sgp,mf,2008,15.100000381469727
sgp,m,2008,19.0
sgp,f,2008,9.899999618530273
sgp,mf,2009,14.800000190734863
sgp,m,2009,18.399999618530273
sgp,f,2009,10.0
sgp,mf,2010,14.5
sgp,m,2010,18.299999237060547
sgp,f,2010,9.600000381469727
sgp,mf,2011,15.0
sgp,m,2011,18.600000381469727
sgp,f,2011,10.399999618530273
sgp,mf,2012,15.300000190734863
sgp,m,2012,18.899999618530273
sgp,f,2012,10.800000190734863
sgp,mf,2013,14.899999618530273
sgp,m,2013,18.5
sgp,f,2013,10.5
svk,mf,1994,6.300000190734863
svk,m,1994,8.600000381469727
svk,f,1994,3.4000000953674316
svk,mf,1995,6.5
svk,m,1995,8.699999809265137
svk,f,1995,3.799999952316284
svk,mf,1996,6.400000095367432
svk,m,1996,8.699999809265137
svk,f,1996,3.5
svk,mf,1997,6.300000190734863
svk,m,1997,8.300000190734863
svk,f,1997,3.799999952316284
svk,mf,1998,6.800000190734863
svk,m,1998,9.199999809265137
svk,f,1998,3.799999952316284
svk,mf,1999,7.599999904632568
svk,m,1999,10.199999809265137
svk,f,1999,4.400000095367432
svk,mf,2000,7.900000095367432
svk,m,2000,10.899999618530273
svk,f,2000,4.300000190734863
svk,mf,2001,8.5
svk,m,2001,11.600000381469727
svk,f,2001,5.0
svk,mf,2002,8.399999618530273
svk,m,2002,11.800000190734863
svk,f,2002,4.400000095367432
svk,mf,2003,9.5
svk,m,2003,12.899999618530273
svk,f,2003,5.5
svk,mf,2004,12.100000381469727
svk,m,2004,16.0
svk,f,2004,7.300000190734863
svk,mf,2005,12.600000381469727
svk,m,2005,17.100000381469727
svk,f,2005,6.900000095367432
svk,mf,2006,12.600000381469727
svk,m,2006,16.700000762939453
svk,f,2006,7.300000190734863
svk,mf,2007,12.899999618530273
svk,m,2007,17.299999237060547
svk,f,2007,7.300000190734863
svk,mf,2008,13.800000190734863
svk,m,2008,18.399999618530273
svk,f,2008,7.800000190734863
svk,mf,2009,15.699999809265137
svk,m,2009,20.299999237060547
svk,f,2009,9.800000190734863
svk,mf,2010,16.0
svk,m,2010,21.299999237060547
svk,f,2010,9.399999618530273
svk,mf,2011,15.899999618530273
svk,m,2011,20.799999237060547
svk,f,2011,9.699999809265137
svk,mf,2012,15.5
svk,m,2012,19.799999237060547
svk,f,2012,9.899999618530273
svk,mf,2013,15.5
svk,m,2013,20.200000762939453
svk,f,2013,9.800000190734863
svk,mf,2014,15.399999618530273
svk,m,2014,19.700000762939453
svk,f,2014,9.899999618530273
svn,mf,1993,15.399999618530273
svn,m,1993,18.0
svn,f,1993,12.199999809265137
svn,mf,1994,17.600000381469727
svn,m,1994,20.299999237060547
svn,f,1994,14.600000381469727
svn,mf,1995,16.899999618530273
svn,m,1995,19.200000762939453
svn,f,1995,14.199999809265137
svn,mf,1996,16.899999618530273
svn,m,1996,20.0
svn,f,1996,13.300000190734863
svn,mf,1997,18.700000762939453
svn,m,1997,20.700000762939453
svn,f,1997,16.399999618530273
svn,mf,1998,19.200000762939453
svn,m,1998,21.899999618530273
svn,f,1998,16.0
svn,mf,1999,18.5
svn,m,1999,21.0
svn,f,1999,15.399999618530273
svn,mf,2000,16.100000381469727
svn,m,2000,18.600000381469727
svn,f,2000,13.100000381469727
svn,mf,2001,17.100000381469727
svn,m,2001,19.700000762939453
svn,f,2001,13.899999618530273
svn,mf,2002,16.200000762939453
svn,m,2002,19.0
svn,f,2002,13.0
svn,mf,2003,14.0
svn,m,2003,16.5
svn,f,2003,11.0
svn,mf,2004,15.600000381469727
svn,m,2004,17.799999237060547
svn,f,2004,13.100000381469727
svn,mf,2005,15.100000381469727
svn,m,2005,17.200000762939453
svn,f,2005,12.600000381469727
svn,mf,2006,16.200000762939453
svn,m,2006,18.600000381469727
svn,f,2006,13.300000190734863
svn,mf,2007,15.899999618530273
svn,m,2007,18.100000381469727
svn,f,2007,13.199999809265137
svn,mf,2008,14.100000381469727
svn,m,2008,16.5
svn,f,2008,11.300000190734863
svn,mf,2009,16.200000762939453
svn,m,2009,19.0
svn,f,2009,12.800000190734863
svn,mf,2010,17.299999237060547
svn,m,2010,20.0
svn,f,2010,14.0
svn,mf,2011,16.799999237060547
svn,m,2011,19.700000762939453
svn,f,2011,13.399999618530273
svn,mf,2012,16.200000762939453
svn,m,2012,19.200000762939453
svn,f,2012,12.800000190734863
svn,mf,2013,16.899999618530273
svn,m,2013,19.600000381469727
svn,f,2013,13.600000381469727
svn,mf,2014,18.600000381469727
svn,m,2014,20.700000762939453
svn,f,2014,16.0
zaf,mf,2003,18.200000762939453
zaf,m,2003,17.600000381469727
zaf,f,2003,18.799999237060547
zaf,mf,2004,19.0
zaf,m,2004,18.299999237060547
zaf,f,2004,20.0
zaf,mf,2007,17.399999618530273
zaf,m,2007,16.200000762939453
zaf,f,2007,18.899999618530273
zaf,mf,2008,15.600000381469727
zaf,m,2008,15.5
zaf,f,2008,15.800000190734863
zaf,mf,2009,15.399999618530273
zaf,m,2009,15.800000190734863
zaf,f,2009,14.899999618530273
zaf,mf,2010,14.699999809265137
zaf,m,2010,15.899999618530273
zaf,f,2010,13.199999809265137
zaf,mf,2011,14.699999809265137
zaf,m,2011,16.100000381469727
zaf,f,2011,12.899999618530273
zaf,mf,2012,15.199999809265137
zaf,m,2012,16.899999618530273
zaf,f,2012,13.0
zaf,mf,2013,14.5
zaf,m,2013,16.0
zaf,f,2013,12.600000381469727
zaf,mf,2014,13.600000381469727
zaf,m,2014,15.600000381469727
zaf,f,2014,11.0
esp,mf,1980,29.600000381469727
esp,m,1980,27.5
esp,f,1980,35.099998474121094
esp,mf,1981,29.700000762939453
esp,m,1981,27.5
esp,f,1981,35.20000076293945
esp,mf,1982,29.5
esp,m,1982,27.600000381469727
esp,f,1982,34.099998474121094
esp,mf,1983,29.899999618530273
esp,m,1983,28.0
esp,f,1983,34.29999923706055
esp,mf,1984,30.600000381469727
esp,m,1984,29.399999618530273
esp,f,1984,33.599998474121094
esp,mf,1985,30.200000762939453
esp,m,1985,29.0
esp,f,1985,32.900001525878906
esp,mf,1986,29.200000762939453
esp,m,1986,28.200000762939453
esp,f,1986,31.700000762939453
esp,mf,1987,30.100000381469727
esp,m,1987,29.0
esp,f,1987,32.599998474121094
esp,mf,1988,29.0
esp,m,1988,28.200000762939453
esp,f,1988,30.899999618530273
esp,mf,1989,27.600000381469727
esp,m,1989,27.200000762939453
esp,f,1989,28.5
esp,mf,1990,26.200000762939453
esp,m,1990,26.100000381469727
esp,f,1990,26.5
esp,mf,1991,25.299999237060547
esp,m,1991,25.399999618530273
esp,f,1991,25.200000762939453
esp,mf,1992,25.299999237060547
esp,m,1992,25.799999237060547
esp,f,1992,24.299999237060547
esp,mf,1993,25.700000762939453
esp,m,1993,26.5
esp,f,1993,24.200000762939453
esp,mf,1994,25.899999618530273
esp,m,1994,27.0
esp,f,1994,23.700000762939453
esp,mf,1995,25.100000381469727
esp,m,1995,26.100000381469727
esp,f,1995,23.100000381469727
esp,mf,1996,24.700000762939453
esp,m,1996,26.100000381469727
esp,f,1996,22.100000381469727
esp,mf,1997,23.600000381469727
esp,m,1997,25.200000762939453
esp,f,1997,20.600000381469727
esp,mf,1998,22.700000762939453
esp,m,1998,24.299999237060547
esp,f,1998,19.700000762939453
esp,mf,1999,21.399999618530273
esp,m,1999,23.399999618530273
esp,f,1999,17.799999237060547
esp,mf,2000,20.100000381469727
esp,m,2000,22.0
esp,f,2000,16.700000762939453
esp,mf,2001,19.899999618530273
esp,m,2001,21.899999618530273
esp,f,2001,16.5
esp,mf,2002,18.799999237060547
esp,m,2002,21.100000381469727
esp,f,2002,15.100000381469727
esp,mf,2003,18.100000381469727
esp,m,2003,20.5
esp,f,2003,14.300000190734863
esp,mf,2004,18.0
esp,m,2004,20.600000381469727
esp,f,2004,14.100000381469727
esp,mf,2005,18.0
esp,m,2005,20.5
esp,f,2005,14.199999809265137
esp,mf,2006,17.700000762939453
esp,m,2006,20.5
esp,f,2006,13.600000381469727
esp,mf,2007,17.5
esp,m,2007,20.5
esp,f,2007,13.300000190734863
esp,mf,2008,17.600000381469727
esp,m,2008,20.799999237060547
esp,f,2008,13.100000381469727
esp,mf,2009,16.799999237060547
esp,m,2009,20.100000381469727
esp,f,2009,12.600000381469727
esp,mf,2010,16.700000762939453
esp,m,2010,20.200000762939453
esp,f,2010,12.300000190734863
esp,mf,2011,16.399999618530273
esp,m,2011,19.799999237060547
esp,f,2011,12.199999809265137
esp,mf,2012,17.299999237060547
esp,m,2012,21.100000381469727
esp,f,2012,12.699999809265137
esp,mf,2013,17.899999618530273
esp,m,2013,21.899999618530273
esp,f,2013,13.100000381469727
esp,mf,2014,17.600000381469727
esp,m,2014,21.5
esp,f,2014,13.0
lka,mf,1990,44.79999923706055
lka,mf,1991,37.599998474121094
lka,mf,1992,39.900001525878906
lka,mf,1993,39.79999923706055
lka,m,1993,42.29999923706055
lka,f,1993,34.400001525878906
lka,mf,1994,39.29999923706055
lka,m,1994,40.79999923706055
lka,f,1994,35.79999923706055
lka,mf,1995,40.20000076293945
lka,m,1995,41.70000076293945
lka,f,1995,36.900001525878906
lka,mf,1996,39.20000076293945
lka,m,1996,40.5
lka,f,1996,36.099998474121094
lka,mf,1997,40.599998474121094
lka,m,1997,41.70000076293945
lka,f,1997,38.20000076293945
lka,mf,1998,44.400001525878906
lka,m,1998,44.099998474121094
lka,f,1998,44.79999923706055
lka,mf,1999,42.5
lka,m,1999,42.400001525878906
lka,f,1999,42.900001525878906
lka,mf,2000,43.79999923706055
lka,m,2000,43.400001525878906
lka,f,2000,44.5
lka,mf,2001,41.400001525878906
lka,m,2001,42.0
lka,f,2001,39.900001525878906
lka,mf,2002,42.099998474121094
lka,m,2002,42.5
lka,f,2002,41.20000076293945
lka,mf,2003,42.099998474121094
lka,m,2003,42.599998474121094
lka,f,2003,41.0
lka,mf,2004,40.599998474121094
lka,m,2004,41.099998474121094
lka,f,2004,39.400001525878906
lka,mf,2005,40.70000076293945
lka,m,2005,40.20000076293945
lka,f,2005,41.79999923706055
lka,mf,2006,44.400001525878906
lka,m,2006,44.0
lka,f,2006,45.20000076293945
lka,mf,2007,43.5
lka,m,2007,42.79999923706055
lka,f,2007,44.900001525878906
lka,mf,2008,43.5
lka,m,2008,42.400001525878906
lka,f,2008,45.70000076293945
lka,mf,2009,42.400001525878906
lka,m,2009,41.099998474121094
lka,f,2009,45.20000076293945
lka,mf,2010,44.5
lka,m,2010,43.79999923706055
lka,f,2010,45.79999923706055
lka,mf,2011,45.099998474121094
lka,m,2011,44.20000076293945
lka,f,2011,46.79999923706055
lka,mf,2012,43.599998474121094
lka,m,2012,43.400001525878906
lka,f,2012,43.900001525878906
lka,mf,2013,46.20000076293945
lka,m,2013,44.900001525878906
lka,f,2013,48.79999923706055
sur,mf,1993,19.0
sur,mf,1994,17.799999237060547
sur,mf,1995,16.0
sur,m,1995,17.899999618530273
sur,f,1995,12.5
sur,mf,1996,18.799999237060547
sur,m,1996,22.299999237060547
sur,f,1996,12.0
sur,mf,1997,19.799999237060547
sur,m,1997,23.5
sur,f,1997,12.5
sur,mf,1998,17.5
sur,m,1998,20.600000381469727
sur,f,1998,11.100000381469727
sur,mf,2013,96.9000015258789
sur,m,2013,95.80000305175781
sur,f,2013,98.69999694824219
swz,mf,1997,22.200000762939453
swz,m,1997,16.100000381469727
swz,f,1997,30.899999618530273
swe,mf,1980,8.0
swe,m,1980,10.5
swe,f,1980,4.900000095367432
swe,mf,1981,8.0
swe,m,1981,10.5
swe,f,1981,4.900000095367432
swe,mf,1982,8.100000381469727
swe,m,1982,10.800000190734863
swe,f,1982,5.099999904632568
swe,mf,1983,7.900000095367432
swe,m,1983,10.5
swe,f,1983,4.900000095367432
swe,mf,1984,7.599999904632568
swe,m,1984,10.199999809265137
swe,f,1984,4.699999809265137
swe,mf,1985,7.300000190734863
swe,m,1985,9.600000381469727
swe,f,1985,4.699999809265137
swe,mf,1986,6.5
swe,m,1986,8.300000190734863
swe,f,1986,4.5
swe,mf,1987,9.399999618530273
swe,m,1987,13.100000381469727
swe,f,1987,5.400000095367432
swe,mf,1988,9.199999809265137
swe,m,1988,12.800000190734863
swe,f,1988,5.300000190734863
swe,mf,1989,9.399999618530273
swe,m,1989,13.0
swe,f,1989,5.400000095367432
swe,mf,1990,9.199999809265137
swe,m,1990,12.899999618530273
swe,f,1990,5.199999809265137
swe,mf,1991,9.100000381469727
swe,m,1991,13.0
swe,f,1991,5.099999904632568
swe,mf,1992,9.800000190734863
swe,m,1992,14.300000190734863
swe,f,1992,5.099999904632568
swe,mf,1993,10.800000190734863
swe,m,1993,15.5
swe,f,1993,5.800000190734863
swe,mf,1994,11.100000381469727
swe,m,1994,15.699999809265137
swe,f,1994,6.300000190734863
swe,mf,1995,12.300000190734863
swe,m,1995,17.299999237060547
swe,f,1995,6.900000095367432
swe,mf,1996,12.199999809265137
swe,m,1996,17.299999237060547
swe,f,1996,6.699999809265137
swe,mf,1997,11.800000190734863
swe,m,1997,16.5
swe,f,1997,6.599999904632568
swe,mf,1998,11.399999618530273
swe,m,1998,15.699999809265137
swe,f,1998,6.599999904632568
swe,mf,1999,11.5
swe,m,1999,16.100000381469727
swe,f,1999,6.400000095367432
swe,mf,2000,11.100000381469727
swe,m,2000,15.899999618530273
swe,f,2000,5.900000095367432
swe,mf,2001,10.699999809265137
swe,m,2001,15.199999809265137
swe,f,2001,5.800000190734863
swe,mf,2002,10.699999809265137
swe,m,2002,15.300000190734863
swe,f,2002,5.699999809265137
swe,mf,2003,10.399999618530273
swe,m,2003,15.0
swe,f,2003,5.400000095367432
swe,mf,2004,10.5
swe,m,2004,15.0
swe,f,2004,5.599999904632568
swe,mf,2005,10.800000190734863
swe,m,2005,15.300000190734863
swe,f,2005,5.800000190734863
swe,mf,2006,10.699999809265137
swe,m,2006,15.199999809265137
swe,f,2006,5.800000190734863
swe,mf,2007,10.600000381469727
swe,m,2007,14.899999618530273
swe,f,2007,5.800000190734863
swe,mf,2008,10.399999618530273
swe,m,2008,14.399999618530273
swe,f,2008,5.900000095367432
swe,mf,2009,10.699999809265137
swe,m,2009,14.699999809265137
swe,f,2009,6.199999809265137
swe,mf,2010,10.899999618530273
swe,m,2010,15.0
swe,f,2010,6.400000095367432
swe,mf,2011,10.399999618530273
swe,m,2011,14.399999618530273
swe,f,2011,6.0
swe,mf,2012,10.399999618530273
swe,m,2012,14.5
swe,f,2012,5.900000095367432
swe,mf,2013,10.600000381469727
swe,m,2013,14.5
swe,f,2013,6.199999809265137
swe,mf,2014,10.300000190734863
swe,m,2014,14.100000381469727
swe,f,2014,6.199999809265137
che,mf,1991,15.199999809265137
che,m,1991,16.100000381469727
che,f,1991,14.0
che,mf,1992,15.199999809265137
che,m,1992,15.800000190734863
che,f,1992,14.600000381469727
che,mf,1993,16.399999618530273
che,m,1993,17.200000762939453
che,f,1993,15.300000190734863
che,mf,1994,15.899999618530273
che,m,1994,16.700000762939453
che,f,1994,14.699999809265137
che,mf,1995,16.299999237060547
che,m,1995,17.899999618530273
che,f,1995,14.100000381469727
che,mf,1996,17.799999237060547
che,m,1996,19.5
che,f,1996,15.600000381469727
che,mf,1997,18.399999618530273
che,m,1997,20.100000381469727
che,f,1997,16.200000762939453
che,mf,1998,17.799999237060547
che,m,1998,19.600000381469727
che,f,1998,15.600000381469727
che,mf,1999,18.0
che,m,1999,20.0
che,f,1999,15.399999618530273
che,mf,2000,18.0
che,m,2000,20.200000762939453
che,f,2000,15.199999809265137
che,mf,2001,17.200000762939453
che,m,2001,19.399999618530273
che,f,2001,14.399999618530273
che,mf,2002,16.899999618530273
che,m,2002,19.200000762939453
che,f,2002,14.199999809265137
che,mf,2003,17.5
che,m,2003,19.799999237060547
che,f,2003,14.699999809265137
che,mf,2004,16.200000762939453
che,m,2004,18.799999237060547
che,f,2004,13.100000381469727
che,mf,2005,16.0
che,m,2005,18.200000762939453
che,f,2005,13.399999618530273
che,mf,2006,15.899999618530273
che,m,2006,17.899999618530273
che,f,2006,13.5
che,mf,2007,16.100000381469727
che,m,2007,18.0
che,f,2007,13.899999618530273
che,mf,2008,15.899999618530273
che,m,2008,18.100000381469727
che,f,2008,13.199999809265137
che,mf,2009,15.300000190734863
che,m,2009,17.200000762939453
che,f,2009,12.899999618530273
che,mf,2010,15.300000190734863
che,m,2010,17.399999618530273
che,f,2010,12.800000190734863
che,mf,2011,15.399999618530273
che,m,2011,17.200000762939453
che,f,2011,13.199999809265137
che,mf,2012,15.300000190734863
che,m,2012,17.100000381469727
che,f,2012,13.100000381469727
che,mf,2013,15.300000190734863
che,m,2013,17.200000762939453
che,f,2013,13.0
che,mf,2014,15.100000381469727
che,m,2014,17.0
che,f,2014,12.800000190734863
syr,mf,2001,50.79999923706055
syr,m,2001,50.20000076293945
syr,f,2001,53.400001525878906
syr,mf,2006,44.29999923706055
syr,m,2006,46.400001525878906
syr,f,2006,30.299999237060547
syr,mf,2007,46.0
syr,m,2007,48.20000076293945
syr,f,2007,30.899999618530273
syr,mf,2008,38.20000076293945
syr,m,2008,39.900001525878906
syr,f,2008,28.100000381469727
syr,mf,2009,38.20000076293945
syr,m,2009,40.5
syr,f,2009,21.700000762939453
syr,mf,2010,33.0
syr,m,2010,31.299999237060547
syr,f,2010,1.7000000476837158
syr,mf,2011,34.20000076293945
syr,m,2011,37.900001525878906
syr,f,2011,8.800000190734863
twn,mf,1980,35.599998474121094
twn,mf,1981,35.70000076293945
twn,mf,1982,35.900001525878906
twn,mf,1983,36.20000076293945
twn,mf,1984,35.599998474121094
twn,mf,1985,35.900001525878906
twn,mf,1986,35.29999923706055
twn,mf,1987,33.29999923706055
twn,mf,1988,33.0
twn,mf,1989,32.599998474121094
twn,mf,1990,32.400001525878906
twn,mf,1991,32.900001525878906
twn,mf,1992,32.20000076293945
twn,mf,1993,31.299999237060547
twn,mf,1994,31.100000381469727
twn,mf,1995,30.799999237060547
twn,mf,1996,30.700000762939453
twn,mf,1997,30.0
twn,mf,1998,29.399999618530273
twn,mf,1999,29.399999618530273
twn,mf,2000,28.899999618530273
twn,mf,2001,28.299999237060547
twn,mf,2002,28.399999618530273
twn,mf,2003,27.899999618530273
twn,mf,2004,27.100000381469727
twn,mf,2005,26.200000762939453
twn,mf,2006,25.399999618530273
twn,mf,2007,24.899999618530273
twn,mf,2008,24.0
twn,mf,2009,23.200000762939453
twn,m,2009,26.399999618530273
twn,f,2009,19.299999237060547
twn,mf,2010,22.799999237060547
twn,m,2010,25.899999618530273
twn,f,2010,18.799999237060547
twn,mf,2011,22.200000762939453
twn,mf,2012,21.799999237060547
twn,mf,2013,21.399999618530273
tjk,mf,2003,46.70000076293945
tjk,m,2003,42.400001525878906
tjk,f,2003,52.400001525878906
tjk,mf,2009,47.79999923706055
tjk,m,2009,52.599998474121094
tjk,f,2009,41.5
tza,mf,1991,91.4000015258789
tza,m,1991,87.0999984741211
tza,f,1991,95.80000305175781
tza,mf,2001,93.0999984741211
tza,m,2001,90.19999694824219
tza,f,2001,96.0
tza,mf,2006,89.5
tza,m,2006,84.69999694824219
tza,f,2006,93.9000015258789
tza,mf,2011,87.30000305175781
tza,m,2011,82.19999694824219
tza,f,2011,92.30000305175781
tza,mf,2013,75.9000015258789
tza,m,2013,71.30000305175781
tza,f,2013,80.69999694824219
tha,mf,1987,72.19999694824219
tha,m,1987,70.0999984741211
tha,f,1987,74.5999984741211
tha,mf,1988,72.80000305175781
tha,m,1988,70.4000015258789
tha,f,1988,75.5
tha,mf,1989,73.0
tha,m,1989,70.69999694824219
tha,f,1989,75.5
tha,mf,1990,71.5999984741211
tha,m,1990,69.0
tha,f,1990,74.4000015258789
tha,mf,1991,69.30000305175781
tha,m,1991,67.0
tha,f,1991,72.0
tha,mf,1992,68.80000305175781
tha,m,1992,66.19999694824219
tha,f,1992,71.80000305175781
tha,mf,1993,65.69999694824219
tha,m,1993,63.20000076293945
tha,f,1993,68.5999984741211
