country,sex,year,employers_a_000
gab,m,2005,2.884999990463257
gab,f,2005,1.1440000534057617
gab,mf,2010,10.006999969482422
gab,m,2010,7.932000160217285
gab,f,2010,2.075000047683716
gmb,mf,2012,7.795000076293945
gmb,m,2012,4.745999813079834
gmb,f,2012,3.0490000247955322
geo,mf,1998,26.299999237060547
geo,m,1998,23.200000762939453
geo,f,1998,3.0999999046325684
geo,mf,1999,19.899999618530273
geo,m,1999,17.100000381469727
geo,f,1999,2.9000000953674316
geo,mf,2000,27.600000381469727
geo,m,2000,24.299999237060547
geo,f,2000,3.299999952316284
geo,mf,2001,28.700000762939453
geo,m,2001,25.299999237060547
geo,f,2001,3.4000000953674316
geo,mf,2002,28.299999237060547
geo,m,2002,23.5
geo,f,2002,4.800000190734863
geo,mf,2003,21.299999237060547
geo,m,2003,16.799999237060547
geo,f,2003,4.599999904632568
geo,mf,2004,19.399999618530273
geo,m,2004,16.0
geo,f,2004,3.5
geo,mf,2005,18.600000381469727
geo,m,2005,15.100000381469727
geo,f,2005,3.5
geo,mf,2006,13.300000190734863
geo,mf,2007,19.399999618530273
geo,mf,2008,16.799999237060547
geo,m,2008,11.699999809265137
geo,f,2008,5.199999809265137
geo,mf,2009,22.200000762939453
geo,m,2009,16.5
geo,f,2009,5.699999809265137
geo,mf,2010,20.799999237060547
geo,m,2010,16.799999237060547
geo,f,2010,4.0
geo,mf,2013,20.299999237060547
geo,m,2013,16.399999618530273
geo,f,2013,3.9000000953674316
deu,mf,1983,1233.0
deu,m,1983,1014.0
deu,f,1983,219.0
deu,mf,1984,1335.5
deu,m,1984,1092.5999755859375
deu,f,1984,242.89999389648438
deu,mf,1985,1291.25
deu,m,1985,1043.5
deu,f,1985,247.75
deu,mf,1986,1314.0
deu,m,1986,1072.5
deu,f,1986,241.5
deu,mf,1987,1299.25
deu,m,1987,1038.5
deu,f,1987,260.75
deu,mf,1988,1270.25
deu,m,1988,1023.75
deu,f,1988,246.5
deu,mf,1989,1376.75
deu,m,1989,1103.0
deu,f,1989,273.75
deu,mf,1990,1415.8349609375
deu,m,1990,1138.843017578125
deu,f,1990,276.9909973144531
deu,mf,1991,1666.365966796875
deu,m,1991,1314.073974609375
deu,f,1991,352.2919921875
deu,mf,1992,1741.5240478515625
deu,m,1992,1382.4969482421875
deu,f,1992,359.0270080566406
deu,mf,1993,1789.3310546875
deu,m,1993,1415.3380126953125
deu,f,1993,373.9930114746094
deu,mf,1994,1887.02294921875
deu,m,1994,1472.35498046875
deu,f,1994,414.66900634765625
deu,mf,1995,1833.60400390625
deu,m,1995,1442.51904296875
deu,f,1995,391.0849914550781
deu,mf,1996,1799.85302734375
deu,m,1996,1414.8680419921875
deu,f,1996,384.9859924316406
deu,mf,1997,1792.7550048828125
deu,m,1997,1404.64404296875
deu,f,1997,388.1109924316406
deu,mf,1998,1809.9520263671875
deu,m,1998,1409.448974609375
deu,f,1998,400.5039978027344
deu,mf,1999,1844.8270263671875
deu,m,1999,1440.541015625
deu,f,1999,404.2860107421875
deu,mf,2000,1826.885986328125
deu,m,2000,1416.0780029296875
deu,f,2000,410.8080139160156
deu,mf,2001,1833.5400390625
deu,m,2001,1403.803955078125
deu,f,2001,429.7359924316406
deu,mf,2002,1800.572021484375
deu,m,2002,1379.2779541015625
deu,f,2002,421.29400634765625
deu,mf,2003,1796.1920166015625
deu,m,2003,1386.0059814453125
deu,f,2003,410.1860046386719
deu,mf,2004,1834.1009521484375
deu,m,2004,1408.4610595703125
deu,f,2004,425.6400146484375
deu,mf,2005,1786.7559814453125
deu,m,2005,1356.9599609375
deu,f,2005,429.7969970703125
deu,mf,2006,1813.9329833984375
deu,m,2006,1375.3509521484375
deu,f,2006,438.5820007324219
deu,mf,2007,1837.258056640625
deu,m,2007,1402.614990234375
deu,f,2007,434.64300537109375
deu,mf,2008,1836.8570556640625
deu,m,2008,1398.125
deu,f,2008,438.7330017089844
deu,mf,2009,1859.10205078125
deu,m,2009,1410.9200439453125
deu,f,2009,448.1820068359375
deu,mf,2010,1875.553955078125
deu,m,2010,1416.7110595703125
deu,f,2010,458.8429870605469
deu,mf,2011,1851.3499755859375
deu,m,2011,1401.4169921875
deu,f,2011,449.9330139160156
deu,mf,2012,1860.7239990234375
deu,m,2012,1411.1109619140625
deu,f,2012,449.61199951171875
deu,mf,2013,1866.448974609375
deu,m,2013,1406.9949951171875
deu,f,2013,459.4540100097656
deu,mf,2014,1849.0870361328125
deu,m,2014,1382.22998046875
deu,f,2014,466.8559875488281
gha,mf,2010,509.0610046386719
gha,m,2010,285.75
gha,f,2010,223.31100463867188
grc,mf,1983,200.3260040283203
grc,m,1983,184.1820068359375
grc,f,1983,16.143999099731445
grc,mf,1984,181.42300415039062
grc,m,1984,165.38600158691406
grc,f,1984,16.038000106811523
grc,mf,1985,180.2899932861328
grc,m,1985,163.73199462890625
grc,f,1985,16.55699920654297
grc,mf,1986,201.9219970703125
grc,m,1986,180.9040069580078
grc,f,1986,21.01799964904785
grc,mf,1987,197.30599975585938
grc,m,1987,175.7989959716797
grc,f,1987,21.506999969482422
grc,mf,1988,204.25599670410156
grc,m,1988,181.531005859375
grc,f,1988,22.725000381469727
grc,mf,1989,204.13900756835938
grc,m,1989,182.5260009765625
grc,f,1989,21.61199951171875
grc,mf,1990,209.5290069580078
grc,m,1990,184.94900512695312
grc,f,1990,24.579999923706055
grc,mf,1991,229.43299865722656
grc,m,1991,199.70399475097656
grc,f,1991,29.729000091552734
grc,mf,1992,255.77099609375
grc,m,1992,222.85800170898438
grc,f,1992,32.91299819946289
grc,mf,1993,268.8919982910156
grc,m,1993,233.7239990234375
grc,f,1993,35.167999267578125
grc,mf,1994,266.2340087890625
grc,m,1994,231.9550018310547
grc,f,1994,34.27899932861328
grc,mf,1995,244.76100158691406
grc,m,1995,213.20399475097656
grc,f,1995,31.55699920654297
grc,mf,1996,267.98699951171875
grc,m,1996,228.91000366210938
grc,f,1996,39.07600021362305
grc,mf,1997,274.77899169921875
grc,m,1997,235.86300659179688
grc,f,1997,38.91600036621094
grc,mf,1998,292.4620056152344
grc,m,1998,249.47500610351562
grc,f,1998,42.98699951171875
grc,mf,1999,305.7959899902344
grc,m,1999,258.218994140625
grc,f,1999,47.57699966430664
grc,mf,2000,326.7170104980469
grc,m,2000,268.2409973144531
grc,f,2000,58.47600173950195
grc,mf,2001,345.4049987792969
grc,m,2001,286.03399658203125
grc,f,2001,59.37099838256836
grc,mf,2002,320.7349853515625
grc,m,2002,267.7590026855469
grc,f,2002,52.97600173950195
grc,mf,2003,313.77899169921875
grc,m,2003,259.0220031738281
grc,f,2003,54.75699996948242
grc,mf,2004,350.7659912109375
grc,m,2004,288.14300537109375
grc,f,2004,62.62300109863281
grc,mf,2005,349.90399169921875
grc,m,2005,282.2550048828125
grc,f,2005,67.64900207519531
grc,mf,2006,362.7799987792969
grc,m,2006,290.27398681640625
grc,f,2006,72.50599670410156
grc,mf,2007,366.0830078125
grc,m,2007,292.2720031738281
grc,f,2007,73.81099700927734
grc,mf,2008,384.5899963378906
grc,m,2008,306.6289978027344
grc,f,2008,77.96099853515625
grc,mf,2009,376.927001953125
grc,m,2009,299.9429931640625
grc,f,2009,76.98400115966797
grc,mf,2010,344.6419982910156
grc,m,2010,272.0989990234375
grc,f,2010,72.54399871826172
grc,mf,2011,310.6059875488281
grc,m,2011,239.62100219726562
grc,f,2011,70.98500061035156
grc,mf,2012,260.7349853515625
grc,m,2012,196.52999877929688
grc,f,2012,64.20500183105469
grc,mf,2013,233.7760009765625
grc,m,2013,172.1750030517578
grc,f,2013,61.60100173950195
grc,mf,2014,223.76300048828125
grc,m,2014,165.4219970703125
grc,f,2014,58.340999603271484
grd,mf,1991,0.8899999856948853
grd,m,1991,0.699999988079071
grd,f,1991,0.20000000298023224
grd,mf,1996,2.450000047683716
grd,m,1996,1.7300000190734863
grd,f,1996,0.7200000286102295
grd,mf,1998,1.9470000267028809
grd,m,1998,1.3680000305175781
grd,f,1998,0.5789999961853027
gum,mf,1990,1.4359999895095825
gum,mf,2000,1.1410000324249268
gum,mf,2002,0.9800000190734863
gtm,mf,1994,31.6200008392334
gtm,m,1994,21.209999084472656
gtm,f,1994,10.40999984741211
gtm,mf,1998,130.4199981689453
gtm,m,1998,106.66999816894531
gtm,f,1998,23.739999771118164
gtm,mf,2000,130.4250030517578
gtm,m,2000,106.6760025024414
gtm,f,2000,23.749000549316406
gtm,mf,2002,254.052001953125
gtm,m,2002,213.3939971923828
gtm,f,2002,40.65800094604492
gtm,mf,2003,245.93299865722656
gtm,m,2003,197.06300354003906
gtm,f,2003,48.869998931884766
gtm,mf,2004,213.5850067138672
gtm,m,2004,171.927001953125
gtm,f,2004,41.65800094604492
gtm,mf,2010,155.32899475097656
gtm,m,2010,111.96900177001953
gtm,f,2010,43.36000061035156
gtm,mf,2011,126.01200103759766
gtm,m,2011,98.06099700927734
gtm,f,2011,27.950000762939453
gtm,mf,2012,168.8820037841797
gtm,m,2012,110.06099700927734
gtm,f,2012,58.82099914550781
gtm,mf,2013,174.3990020751953
gtm,m,2013,125.16000366210938
gtm,f,2013,49.23899841308594
gin,mf,2009,14.87600040435791
gin,m,2009,12.53499984741211
gin,f,2009,2.3410000801086426
gin,mf,2010,15.305999755859375
gin,m,2010,12.87600040435791
gin,f,2010,2.430000066757202
gin,mf,2011,14.83899974822998
gin,m,2011,12.508000373840332
gin,f,2011,2.3310000896453857
gin,mf,2012,15.298999786376953
gin,m,2012,12.895999908447266
gin,f,2012,2.4030001163482666
hnd,mf,1990,14.59000015258789
hnd,m,1990,11.609999656677246
hnd,f,1990,2.9800000190734863
hnd,mf,1991,14.760000228881836
hnd,m,1991,12.300000190734863
hnd,f,1991,2.450000047683716
hnd,mf,1992,16.309999465942383
hnd,m,1992,13.819999694824219
hnd,f,1992,2.490000009536743
hnd,mf,1994,49.86000061035156
hnd,m,1994,42.02000045776367
hnd,f,1994,7.840000152587891
hnd,mf,1995,76.30999755859375
hnd,m,1995,64.1500015258789
hnd,f,1995,12.15999984741211
hnd,mf,1996,89.30000305175781
hnd,m,1996,74.69999694824219
hnd,f,1996,14.699999809265137
hnd,mf,1997,91.30000305175781
hnd,m,1997,74.80000305175781
hnd,f,1997,16.600000381469727
hnd,mf,1998,95.5
hnd,m,1998,76.69999694824219
hnd,f,1998,18.799999237060547
hnd,mf,1999,79.9000015258789
hnd,m,1999,64.0
hnd,f,1999,15.899999618530273
hnd,mf,2001,76.4000015258789
hnd,m,2001,57.79999923706055
hnd,f,2001,18.600000381469727
hnd,mf,2002,64.69999694824219
hnd,m,2002,47.5
hnd,f,2002,17.200000762939453
hnd,mf,2003,77.0
hnd,m,2003,58.79999923706055
hnd,f,2003,18.200000762939453
hnd,mf,2004,89.0
hnd,m,2004,70.4000015258789
hnd,f,2004,18.600000381469727
hnd,mf,2005,60.0
hnd,m,2005,46.0
hnd,f,2005,14.100000381469727
hnd,mf,2006,73.5999984741211
hnd,m,2006,53.70000076293945
hnd,f,2006,18.799999237060547
hnd,mf,2007,66.0
hnd,m,2007,48.79999923706055
hnd,f,2007,17.200000762939453
hnd,mf,2008,66.67400360107422
hnd,m,2008,47.659000396728516
hnd,f,2008,19.014999389648438
hnd,mf,2009,73.30599975585938
hnd,m,2009,50.97700119018555
hnd,f,2009,22.32900047302246
hnd,mf,2010,79.68599700927734
hnd,m,2010,57.06399917602539
hnd,f,2010,22.621999740600586
hkg,mf,1993,165.6999969482422
hkg,m,1993,147.8000030517578
hkg,f,1993,17.899999618530273
hkg,mf,1994,160.3000030517578
hkg,m,1994,140.60000610351562
hkg,f,1994,19.700000762939453
hkg,mf,1995,157.39999389648438
hkg,m,1995,137.10000610351562
hkg,f,1995,20.299999237060547
hkg,mf,1996,169.60000610351562
hkg,m,1996,148.1999969482422
hkg,f,1996,21.399999618530273
hkg,mf,1997,169.60000610351562
hkg,m,1997,146.89999389648438
hkg,f,1997,22.700000762939453
hkg,mf,1998,162.10000610351562
hkg,m,1998,140.3000030517578
hkg,f,1998,21.700000762939453
hkg,mf,1999,159.6999969482422
hkg,m,1999,136.39999389648438
hkg,f,1999,23.299999237060547
hkg,mf,2000,156.0
hkg,m,2000,133.60000610351562
hkg,f,2000,22.399999618530273
hkg,mf,2001,165.5
hkg,m,2001,138.0
hkg,f,2001,27.5
hkg,mf,2002,162.39999389648438
hkg,m,2002,133.89999389648438
hkg,f,2002,28.5
hkg,mf,2003,159.10000610351562
hkg,m,2003,130.89999389648438
hkg,f,2003,28.299999237060547
hkg,mf,2004,156.1999969482422
hkg,m,2004,128.0
hkg,f,2004,28.200000762939453
hkg,mf,2005,151.10000610351562
hkg,m,2005,123.5
hkg,f,2005,27.700000762939453
hkg,mf,2006,150.8000030517578
hkg,m,2006,122.0999984741211
hkg,f,2006,28.700000762939453
hkg,mf,2007,143.8000030517578
hkg,m,2007,115.69999694824219
hkg,f,2007,28.100000381469727
hkg,mf,2008,132.3000030517578
hkg,m,2008,105.19999694824219
hkg,f,2008,27.0
hkg,mf,2009,131.5749969482422
hkg,m,2009,103.8499984741211
hkg,f,2009,27.700000762939453
hkg,mf,2010,121.9749984741211
hkg,m,2010,98.25
hkg,f,2010,23.774999618530273
hkg,mf,2011,126.69999694824219
hkg,m,2011,97.875
hkg,f,2011,28.799999237060547
hkg,mf,2012,120.5999984741211
hkg,m,2012,95.82499694824219
hkg,f,2012,24.75
hkg,mf,2013,121.19999694824219
hkg,m,2013,96.69999694824219
hkg,f,2013,24.5
hun,mf,1992,44.099998474121094
hun,m,1992,30.399999618530273
hun,f,1992,13.699999809265137
hun,mf,1993,63.79999923706055
hun,m,1993,45.20000076293945
hun,f,1993,18.600000381469727
hun,mf,1994,67.0
hun,m,1994,49.5
hun,f,1994,17.5
hun,mf,1995,67.5999984741211
hun,m,1995,51.5
hun,f,1995,16.0
hun,mf,1996,75.58000183105469
hun,m,1996,57.5
hun,f,1996,18.079999923706055
hun,mf,1997,92.81099700927734
hun,m,1997,68.85700225830078
hun,f,1997,23.95400047302246
hun,mf,1998,98.09500122070312
hun,m,1998,69.54900360107422
hun,f,1998,28.54599952697754
hun,mf,1999,113.06900024414062
hun,m,1999,79.875
hun,f,1999,33.194000244140625
hun,mf,2000,192.8350067138672
hun,m,2000,141.23800659179688
hun,f,2000,51.59700012207031
hun,mf,2001,212.21499633789062
hun,m,2001,156.52499389648438
hun,f,2001,55.689998626708984
hun,mf,2002,203.28399658203125
hun,m,2002,146.17300415039062
hun,f,2002,57.111000061035156
hun,mf,2003,201.43899536132812
hun,m,2003,147.75900268554688
hun,f,2003,53.68000030517578
hun,mf,2004,228.343994140625
hun,m,2004,162.0469970703125
hun,f,2004,66.2969970703125
hun,mf,2005,229.4290008544922
hun,m,2005,165.35800170898438
hun,f,2005,64.0719985961914
hun,mf,2006,214.49099731445312
hun,m,2006,155.4040069580078
hun,f,2006,59.08700180053711
hun,mf,2007,204.7969970703125
hun,m,2007,148.31900024414062
hun,f,2007,56.47800064086914
hun,mf,2008,197.77699279785156
hun,m,2008,145.32699584960938
hun,f,2008,52.45000076293945
hun,mf,2009,200.25999450683594
hun,m,2009,145.14700317382812
hun,f,2009,55.112998962402344
hun,mf,2010,202.6439971923828
hun,m,2010,143.55999755859375
hun,f,2010,59.08399963378906
hun,mf,2011,198.61599731445312
hun,m,2011,143.322998046875
hun,f,2011,55.292999267578125
hun,mf,2012,201.2969970703125
hun,m,2012,146.1490020751953
hun,f,2012,55.14899826049805
hun,mf,2013,203.12899780273438
hun,m,2013,146.8090057373047
hun,f,2013,56.31999969482422
hun,mf,2014,209.64100646972656
hun,m,2014,152.6959991455078
hun,f,2014,56.94599914550781
isl,mf,1995,9.394000053405762
isl,m,1995,6.935999870300293
isl,f,1995,2.4579999446868896
isl,mf,1996,11.420999526977539
isl,m,1996,8.793000221252441
isl,f,1996,2.628999948501587
isl,mf,1997,8.744000434875488
isl,m,1997,6.385000228881836
isl,f,1997,2.3580000400543213
isl,mf,1998,9.473999977111816
isl,m,1998,7.183000087738037
isl,f,1998,2.2909998893737793
isl,mf,1999,9.836999893188477
isl,m,1999,7.435999870300293
isl,f,1999,2.4010000228881836
isl,mf,2000,11.163999557495117
isl,m,2000,8.156999588012695
isl,f,2000,3.007999897003174
isl,mf,2001,10.12399959564209
isl,m,2001,7.959000110626221
isl,f,2001,2.1659998893737793
isl,mf,2002,9.40999984741211
isl,m,2002,7.642000198364258
isl,f,2002,1.7680000066757202
isl,mf,2003,6.572000026702881
isl,m,2003,4.986999988555908
isl,f,2003,1.5850000381469727
isl,mf,2004,7.177999973297119
isl,m,2004,5.249000072479248
isl,f,2004,1.9290000200271606
isl,mf,2005,8.449999809265137
isl,m,2005,6.372000217437744
isl,f,2005,2.078000068664551
isl,mf,2006,8.572999954223633
isl,m,2006,6.705999851226807
isl,f,2006,1.8660000562667847
isl,mf,2007,8.539999961853027
isl,m,2007,6.3480000495910645
isl,f,2007,2.191999912261963
isl,mf,2008,8.092000007629395
isl,m,2008,6.171000003814697
isl,f,2008,1.9210000038146973
isl,mf,2009,6.804999828338623
isl,m,2009,5.611000061035156
isl,f,2009,1.194000005722046
isl,mf,2010,6.7870001792907715
isl,m,2010,4.9770002365112305
isl,f,2010,1.809999942779541
isl,mf,2011,6.863999843597412
isl,m,2011,5.111000061035156
isl,f,2011,1.753000020980835
isl,mf,2012,6.8480000495910645
isl,m,2012,5.020999908447266
isl,f,2012,1.8279999494552612
isl,mf,2013,7.15500020980835
isl,m,2013,5.284999847412109
isl,f,2013,1.871000051498413
isl,mf,2014,6.788000106811523
isl,m,2014,5.52400016784668
isl,f,2014,1.2649999856948853
ind,mf,1994,5567.97412109375
ind,m,1994,4976.14111328125
ind,f,1994,591.833984375
ind,mf,2000,3045.97705078125
ind,m,2000,2668.498046875
ind,f,2000,377.47900390625
ind,mf,2005,4697.31982421875
ind,m,2005,4158.23291015625
ind,f,2005,539.0869750976562
ind,mf,2010,4164.9130859375
ind,m,2010,3738.89892578125
ind,f,2010,426.0140075683594
idn,mf,1997,1466.469970703125
idn,mf,1998,1525.6199951171875
idn,mf,1999,2552.800048828125
idn,mf,2000,2032.52001953125
idn,mf,2001,2789.0
idn,m,2001,2426.0
idn,f,2001,363.0
idn,mf,2002,2786.0
idn,m,2002,2430.0
idn,f,2002,357.0
idn,mf,2003,2673.0
idn,m,2003,2328.0
idn,f,2003,345.0
idn,mf,2004,2966.0
idn,m,2004,2602.0
idn,f,2004,364.0
idn,mf,2005,2849.0
idn,m,2005,2461.0
idn,f,2005,388.0
idn,mf,2006,2850.0
idn,m,2006,2466.0
idn,f,2006,384.0
idn,mf,2007,2884.0
idn,m,2007,2375.0
idn,f,2007,509.0
idn,mf,2008,3015.0
idn,mf,2009,3033.219970703125
idn,m,2009,2516.447021484375
idn,f,2009,516.7730102539062
idn,mf,2010,3261.864013671875
idn,mf,2011,3717.868896484375
idn,mf,2012,3993.97705078125
idn,mf,2013,23209.009765625
idn,m,2013,17804.720703125
idn,f,2013,5404.29296875
irn,mf,1996,528.0
irn,m,1996,511.0
irn,f,1996,16.0
irn,mf,2007,1146.0
irn,m,2007,1109.0
irn,f,2007,36.0
irn,mf,2008,996.0
irn,m,2008,968.0
irn,f,2008,29.0
irn,mf,2009,998.0390014648438
irn,m,2009,965.6119995117188
irn,f,2009,32.426998138427734
irn,mf,2010,851.0900268554688
irn,m,2010,819.7579956054688
irn,f,2010,31.33099937438965
irn,mf,2014,780.7069702148438
irn,m,2014,745.1439819335938
irn,f,2014,35.5620002746582
irl,mf,1983,48.42900085449219
irl,m,1983,42.65399932861328
irl,f,1983,5.775000095367432
irl,mf,1984,47.34000015258789
irl,m,1984,41.87699890136719
irl,f,1984,5.4629998207092285
irl,mf,1985,50.19499969482422
irl,m,1985,43.66299819946289
irl,f,1985,6.5320000648498535
irl,mf,1986,45.749000549316406
irl,m,1986,39.6150016784668
irl,f,1986,6.133999824523926
irl,mf,1987,52.54199981689453
irl,m,1987,45.0260009765625
irl,f,1987,7.515999794006348
irl,mf,1988,57.70000076293945
irl,m,1988,50.441001892089844
irl,f,1988,7.258999824523926
irl,mf,1989,55.45199966430664
irl,m,1989,47.577999114990234
irl,f,1989,7.874000072479248
irl,mf,1990,58.345001220703125
irl,m,1990,50.74399948120117
irl,f,1990,7.60099983215332
irl,mf,1991,58.834999084472656
irl,m,1991,49.83599853515625
irl,f,1991,9.0
irl,mf,1992,64.947998046875
irl,m,1992,54.90700149536133
irl,f,1992,10.041000366210938
irl,mf,1993,69.72599792480469
irl,m,1993,58.242000579833984
irl,f,1993,11.482999801635742
irl,mf,1994,68.9540023803711
irl,m,1994,57.301998138427734
irl,f,1994,11.652000427246094
irl,mf,1995,72.73899841308594
irl,m,1995,61.20600128173828
irl,f,1995,11.534000396728516
irl,mf,1996,66.51300048828125
irl,m,1996,54.4109992980957
irl,f,1996,12.10200023651123
irl,mf,1997,74.49500274658203
irl,m,1997,60.81100082397461
irl,f,1997,13.684000015258789
irl,mf,1998,92.2249984741211
irl,m,1998,74.7969970703125
irl,f,1998,17.42799949645996
irl,mf,1999,93.61499786376953
irl,m,1999,75.9219970703125
irl,f,1999,17.69300079345703
irl,mf,2000,99.8010025024414
irl,m,2000,81.33899688720703
irl,f,2000,18.46299934387207
irl,mf,2001,103.1719970703125
irl,m,2001,84.06099700927734
irl,f,2001,19.111000061035156
irl,mf,2002,103.74299621582031
irl,m,2002,85.66999816894531
irl,f,2002,18.072999954223633
irl,mf,2003,103.62799835205078
irl,m,2003,85.51399993896484
irl,f,2003,18.113000869750977
irl,mf,2004,106.08799743652344
irl,m,2004,85.55999755859375
irl,f,2004,20.527999877929688
irl,mf,2005,109.64399719238281
irl,m,2005,90.37699890136719
irl,f,2005,19.267000198364258
irl,mf,2006,110.82499694824219
irl,m,2006,91.76799774169922
irl,f,2006,19.05699920654297
irl,mf,2007,122.46600341796875
irl,m,2007,100.29199981689453
irl,f,2007,22.173999786376953
irl,mf,2008,121.12999725341797
irl,m,2008,99.33100128173828
irl,f,2008,21.79800033569336
irl,mf,2009,108.32099914550781
irl,m,2009,86.48300170898438
irl,f,2009,21.836999893188477
irl,mf,2010,96.76000213623047
irl,m,2010,76.2490005493164
irl,f,2010,20.510000228881836
irl,mf,2011,88.81500244140625
irl,m,2011,69.43800354003906
irl,f,2011,19.37700080871582
irl,mf,2012,86.51200103759766
irl,m,2012,66.84100341796875
irl,f,2012,19.67099952697754
irl,mf,2013,87.00499725341797
irl,m,2013,65.55500030517578
irl,f,2013,21.451000213623047
irl,mf,2014,89.56999969482422
irl,m,2014,70.00599670410156
irl,f,2014,19.565000534057617
imn,mf,2001,1.7400000095367432
imn,m,2001,1.3070000410079956
imn,f,2001,0.43299999833106995
ita,mf,1983,212.23699951171875
ita,m,1983,179.64700317382812
ita,f,1983,32.59000015258789
ita,mf,1984,212.55299377441406
ita,m,1984,185.7830047607422
ita,f,1984,26.770999908447266
ita,mf,1985,202.53399658203125
ita,m,1985,177.96299743652344
ita,f,1985,24.570999145507812
ita,mf,1986,219.3730010986328
ita,m,1986,186.50399780273438
ita,f,1986,32.86899948120117
ita,mf,1987,210.66600036621094
ita,m,1987,180.1540069580078
ita,f,1987,30.511999130249023
ita,mf,1988,209.1929931640625
ita,m,1988,181.2570037841797
ita,f,1988,27.93600082397461
ita,mf,1989,212.39100646972656
ita,m,1989,179.9219970703125
ita,f,1989,32.46900177001953
ita,mf,1990,202.0
ita,m,1990,170.6490020751953
ita,f,1990,31.35099983215332
ita,mf,1991,215.4510040283203
ita,m,1991,183.41799926757812
ita,f,1991,32.03300094604492
ita,mf,1992,2735.656005859375
ita,m,1992,2134.674072265625
ita,f,1992,600.9819946289062
ita,mf,1993,2449.408935546875
ita,m,1993,1945.125
ita,f,1993,504.28399658203125
ita,mf,1994,2470.529052734375
ita,m,1994,1927.9439697265625
ita,f,1994,542.5850219726562
ita,mf,1995,2542.659912109375
ita,m,1995,1970.56396484375
ita,f,1995,572.0960083007812
ita,mf,1996,2574.386962890625
ita,m,1996,1976.2969970703125
ita,f,1996,598.0900268554688
ita,mf,1997,2565.117919921875
ita,m,1997,1976.615966796875
ita,f,1997,588.5020141601562
ita,mf,1998,2522.946044921875
ita,m,1998,1963.865966796875
ita,f,1998,559.0800170898438
ita,mf,1999,2601.6640625
ita,m,1999,1980.47998046875
ita,f,1999,621.1840209960938
ita,mf,2000,2680.260009765625
ita,m,2000,2035.6590576171875
ita,f,2000,644.6019897460938
ita,mf,2001,2612.056884765625
ita,m,2001,2004.77099609375
ita,f,2001,607.2860107421875
ita,mf,2002,2645.64990234375
ita,m,2002,2029.27001953125
ita,f,2002,616.3800048828125
ita,mf,2003,2712.7939453125
ita,m,2003,2078.26806640625
ita,f,2003,634.5260009765625
ita,mf,2004,1630.029052734375
ita,m,2004,1255.448974609375
ita,f,2004,374.5799865722656
ita,mf,2005,1607.9749755859375
ita,m,2005,1263.8890380859375
ita,f,2005,344.08599853515625
ita,mf,2006,1620.251953125
ita,m,2006,1260.833984375
ita,f,2006,359.4179992675781
ita,mf,2007,1611.031005859375
ita,m,2007,1254.1529541015625
ita,f,2007,356.8789978027344
ita,mf,2008,1596.926025390625
ita,m,2008,1238.677001953125
ita,f,2008,358.2489929199219
ita,mf,2009,1533.262939453125
ita,m,2009,1195.95703125
ita,f,2009,337.3059997558594
ita,mf,2010,1508.613037109375
ita,m,2010,1176.2679443359375
ita,f,2010,332.3450012207031
ita,mf,2011,1506.718994140625
ita,m,2011,1167.469970703125
ita,f,2011,339.2489929199219
ita,mf,2012,1493.678955078125
ita,m,2012,1134.751953125
ita,f,2012,358.927001953125
ita,mf,2013,1534.2020263671875
ita,m,2013,1154.52001953125
ita,f,2013,379.6820068359375
ita,mf,2014,1470.1319580078125
ita,m,2014,1119.9110107421875
ita,f,2014,350.22100830078125
jam,mf,1991,10.300000190734863
jam,m,1991,7.0
jam,f,1991,3.4000000953674316
jam,mf,1992,9.600000381469727
jam,m,1992,6.699999809265137
jam,f,1992,2.9000000953674316
jam,mf,1993,13.300000190734863
jam,m,1993,9.600000381469727
jam,f,1993,3.700000047683716
jam,mf,1994,19.299999237060547
jam,m,1994,14.600000381469727
jam,f,1994,4.699999809265137
jam,mf,1995,24.700000762939453
jam,m,1995,18.700000762939453
jam,f,1995,6.0
jam,mf,1996,21.899999618530273
jam,m,1996,15.899999618530273
jam,f,1996,6.0
jam,mf,1997,29.399999618530273
jam,m,1997,21.899999618530273
jam,f,1997,7.5
jam,mf,1998,26.700000762939453
jam,m,1998,19.899999618530273
jam,f,1998,6.800000190734863
jam,mf,1999,25.700000762939453
jam,m,1999,19.0
jam,f,1999,6.699999809265137
jam,mf,2000,25.0
jam,m,2000,18.799999237060547
jam,f,2000,6.199999809265137
jam,mf,2001,25.899999618530273
jam,m,2001,21.100000381469727
jam,f,2001,4.800000190734863
jam,mf,2002,25.5
jam,m,2002,17.200000762939453
jam,f,2002,8.300000190734863
jam,mf,2003,29.100000381469727
jam,m,2003,20.5
jam,f,2003,8.600000381469727
jam,mf,2004,27.299999237060547
jam,m,2004,19.700000762939453
jam,f,2004,7.599999904632568
jam,mf,2005,33.900001525878906
jam,m,2005,25.5
jam,f,2005,8.399999618530273
jam,mf,2006,35.0
jam,m,2006,25.0
jam,f,2006,10.0
jam,mf,2007,37.400001525878906
jam,m,2007,26.700000762939453
jam,f,2007,10.699999809265137
jam,mf,2008,36.400001525878906
jam,m,2008,25.600000381469727
jam,f,2008,10.800000190734863
jam,mf,2011,32.733001708984375
jam,m,2011,22.232999801635742
jam,f,2011,10.5
jam,mf,2012,34.375
jam,m,2012,23.625
jam,f,2012,10.75
jor,mf,2004,64.81199645996094
jor,m,2004,62.053001403808594
