country,sex,year,share_of_vulnerable_employment_in_total_employment_percentage
sgp,m,2013,10.600000381469727
sgp,f,2013,6.199999809265137
svk,mf,1994,4.400000095367432
svk,m,1994,5.900000095367432
svk,f,1994,2.5
svk,mf,1995,4.5
svk,m,1995,6.0
svk,f,1995,2.700000047683716
svk,mf,1996,4.400000095367432
svk,m,1996,6.0
svk,f,1996,2.5
svk,mf,1997,4.0
svk,m,1997,5.300000190734863
svk,f,1997,2.5
svk,mf,1998,4.199999809265137
svk,m,1998,5.800000190734863
svk,f,1998,2.4000000953674316
svk,mf,1999,5.300000190734863
svk,m,1999,7.099999904632568
svk,f,1999,3.0999999046325684
svk,mf,2000,5.400000095367432
svk,m,2000,7.599999904632568
svk,f,2000,2.799999952316284
svk,mf,2001,5.800000190734863
svk,m,2001,8.100000381469727
svk,f,2001,3.200000047683716
svk,mf,2002,6.099999904632568
svk,m,2002,8.5
svk,f,2002,3.299999952316284
svk,mf,2003,6.800000190734863
svk,m,2003,9.199999809265137
svk,f,2003,4.0
svk,mf,2004,8.699999809265137
svk,m,2004,11.399999618530273
svk,f,2004,5.5
svk,mf,2005,9.399999618530273
svk,m,2005,12.800000190734863
svk,f,2005,5.099999904632568
svk,mf,2006,9.5
svk,m,2006,12.600000381469727
svk,f,2006,5.5
svk,mf,2007,9.800000190734863
svk,m,2007,13.199999809265137
svk,f,2007,5.400000095367432
svk,mf,2008,10.600000381469727
svk,m,2008,14.100000381469727
svk,f,2008,6.099999904632568
svk,mf,2009,12.199999809265137
svk,m,2009,15.699999809265137
svk,f,2009,7.900000095367432
svk,mf,2010,12.399999618530273
svk,m,2010,16.5
svk,f,2010,7.300000190734863
svk,mf,2011,12.399999618530273
svk,m,2011,16.200000762939453
svk,f,2011,7.599999904632568
svk,mf,2012,12.399999618530273
svk,m,2012,15.899999618530273
svk,f,2012,8.0
svk,mf,2013,12.399999618530273
svk,m,2013,15.899999618530273
svk,f,2013,8.0
svk,mf,2014,12.199999809265137
svk,m,2014,15.399999618530273
svk,f,2014,8.100000381469727
svn,mf,1993,12.300000190734863
svn,m,1993,13.699999809265137
svn,f,1993,10.399999618530273
svn,mf,1994,14.199999809265137
svn,m,1994,15.600000381469727
svn,f,1994,12.600000381469727
svn,mf,1995,13.300000190734863
svn,m,1995,14.199999809265137
svn,f,1995,12.199999809265137
svn,mf,1996,13.399999618530273
svn,m,1996,15.399999618530273
svn,f,1996,11.199999809265137
svn,mf,1997,15.600000381469727
svn,m,1997,16.600000381469727
svn,f,1997,14.399999618530273
svn,mf,1998,15.699999809265137
svn,m,1998,16.899999618530273
svn,f,1998,14.199999809265137
svn,mf,1999,14.800000190734863
svn,m,1999,16.200000762939453
svn,f,1999,13.100000381469727
svn,mf,2000,12.399999618530273
svn,m,2000,13.399999618530273
svn,f,2000,11.199999809265137
svn,mf,2001,13.300000190734863
svn,m,2001,14.600000381469727
svn,f,2001,11.800000190734863
svn,mf,2002,12.699999809265137
svn,m,2002,14.100000381469727
svn,f,2002,11.100000381469727
svn,mf,2003,10.800000190734863
svn,m,2003,12.100000381469727
svn,f,2003,9.199999809265137
svn,mf,2004,12.199999809265137
svn,m,2004,12.800000190734863
svn,f,2004,11.399999618530273
svn,mf,2005,11.899999618530273
svn,m,2005,12.800000190734863
svn,f,2005,10.699999809265137
svn,mf,2006,12.600000381469727
svn,m,2006,13.800000190734863
svn,f,2006,11.100000381469727
svn,mf,2007,12.600000381469727
svn,m,2007,13.300000190734863
svn,f,2007,11.699999809265137
svn,mf,2008,11.0
svn,m,2008,12.100000381469727
svn,f,2008,9.600000381469727
svn,mf,2009,12.800000190734863
svn,m,2009,14.399999618530273
svn,f,2009,11.0
svn,mf,2010,13.5
svn,m,2010,14.800000190734863
svn,f,2010,11.899999618530273
svn,mf,2011,13.199999809265137
svn,m,2011,14.800000190734863
svn,f,2011,11.399999618530273
svn,mf,2012,12.800000190734863
svn,m,2012,14.5
svn,f,2012,10.899999618530273
svn,mf,2013,13.600000381469727
svn,m,2013,15.199999809265137
svn,f,2013,11.800000190734863
svn,mf,2014,15.100000381469727
svn,m,2014,16.0
svn,f,2014,14.0
zaf,mf,2003,15.800000190734863
zaf,m,2003,15.300000190734863
zaf,f,2003,16.5
zaf,mf,2007,15.100000381469727
zaf,m,2007,14.300000190734863
zaf,f,2007,16.200000762939453
zaf,mf,2008,10.100000381469727
zaf,m,2008,8.0
zaf,f,2008,12.800000190734863
zaf,mf,2009,10.100000381469727
zaf,m,2009,8.300000190734863
zaf,f,2009,12.300000190734863
zaf,mf,2010,10.199999809265137
zaf,m,2010,9.0
zaf,f,2010,11.699999809265137
zaf,mf,2011,10.0
zaf,m,2011,9.100000381469727
zaf,f,2011,11.199999809265137
zaf,mf,2012,10.0
zaf,m,2012,9.5
zaf,f,2012,10.600000381469727
zaf,mf,2013,9.300000190734863
zaf,m,2013,8.699999809265137
zaf,f,2013,10.100000381469727
esp,mf,1986,26.100000381469727
esp,m,1986,24.200000762939453
esp,f,1986,30.5
esp,mf,1987,26.600000381469727
esp,m,1987,24.700000762939453
esp,f,1987,31.0
esp,mf,1988,25.600000381469727
esp,m,1988,23.899999618530273
esp,f,1988,29.299999237060547
esp,mf,1989,24.100000381469727
esp,m,1989,22.700000762939453
esp,f,1989,27.100000381469727
esp,mf,1990,22.5
esp,m,1990,21.299999237060547
esp,f,1990,24.899999618530273
esp,mf,1991,21.399999618530273
esp,m,1991,20.399999618530273
esp,f,1991,23.5
esp,mf,1992,20.799999237060547
esp,m,1992,20.200000762939453
esp,f,1992,22.200000762939453
esp,mf,1993,21.399999618530273
esp,m,1993,21.0
esp,f,1993,22.100000381469727
esp,mf,1994,21.100000381469727
esp,m,1994,21.0
esp,f,1994,21.299999237060547
esp,mf,1995,20.200000762939453
esp,m,1995,19.899999618530273
esp,f,1995,20.700000762939453
esp,mf,1996,19.5
esp,m,1996,19.5
esp,f,1996,19.5
esp,mf,1997,18.399999618530273
esp,m,1997,18.600000381469727
esp,f,1997,17.899999618530273
esp,mf,1998,17.5
esp,m,1998,17.899999618530273
esp,f,1998,16.799999237060547
esp,mf,1999,15.399999618530273
esp,m,1999,15.899999618530273
esp,f,1999,14.399999618530273
esp,mf,2000,14.5
esp,m,2000,15.100000381469727
esp,f,2000,13.300000190734863
esp,mf,2001,14.5
esp,m,2001,15.199999809265137
esp,f,2001,13.199999809265137
esp,mf,2002,13.699999809265137
esp,m,2002,14.699999809265137
esp,f,2002,11.899999618530273
esp,mf,2003,12.800000190734863
esp,m,2003,13.600000381469727
esp,f,2003,11.399999618530273
esp,mf,2004,12.699999809265137
esp,m,2004,13.800000190734863
esp,f,2004,11.0
esp,mf,2005,12.899999618530273
esp,m,2005,14.100000381469727
esp,f,2005,11.199999809265137
esp,mf,2006,12.300000190734863
esp,m,2006,13.699999809265137
esp,f,2006,10.399999618530273
esp,mf,2007,12.100000381469727
esp,m,2007,13.5
esp,f,2007,10.100000381469727
esp,mf,2008,11.899999618530273
esp,m,2008,13.399999618530273
esp,f,2008,9.699999809265137
esp,mf,2009,11.199999809265137
esp,m,2009,12.899999618530273
esp,f,2009,9.0
esp,mf,2010,11.199999809265137
esp,m,2010,13.100000381469727
esp,f,2010,8.800000190734863
esp,mf,2011,11.199999809265137
esp,m,2011,13.100000381469727
esp,f,2011,8.899999618530273
esp,mf,2012,12.100000381469727
esp,m,2012,14.399999618530273
esp,f,2012,9.300000190734863
esp,mf,2013,12.800000190734863
esp,m,2013,15.300000190734863
esp,f,2013,9.699999809265137
esp,mf,2014,12.5
esp,m,2014,15.100000381469727
esp,f,2014,9.5
lka,mf,1990,43.0
lka,mf,1991,35.400001525878906
lka,mf,1992,38.29999923706055
lka,mf,1993,37.79999923706055
lka,m,1993,39.70000076293945
lka,f,1993,33.70000076293945
lka,mf,1994,37.0
lka,m,1994,37.900001525878906
lka,f,1994,34.900001525878906
lka,mf,1995,37.70000076293945
lka,m,1995,38.599998474121094
lka,f,1995,35.79999923706055
lka,mf,1996,36.79999923706055
lka,m,1996,37.29999923706055
lka,f,1996,35.599998474121094
lka,mf,1997,38.29999923706055
lka,m,1997,38.70000076293945
lka,f,1997,37.29999923706055
lka,mf,1998,42.5
lka,m,1998,41.599998474121094
lka,f,1998,44.20000076293945
lka,mf,1999,40.5
lka,m,1999,39.70000076293945
lka,f,1999,42.29999923706055
lka,mf,2000,41.400001525878906
lka,m,2000,40.29999923706055
lka,f,2000,43.70000076293945
lka,mf,2001,39.099998474121094
lka,m,2001,38.900001525878906
lka,f,2001,39.400001525878906
lka,mf,2002,39.29999923706055
lka,m,2002,38.79999923706055
lka,f,2002,40.400001525878906
lka,mf,2003,39.5
lka,m,2003,39.20000076293945
lka,f,2003,40.099998474121094
lka,mf,2004,37.599998474121094
lka,m,2004,37.20000076293945
lka,f,2004,38.5
lka,mf,2005,37.599998474121094
lka,m,2005,36.099998474121094
lka,f,2005,40.900001525878906
lka,mf,2006,41.29999923706055
lka,m,2006,39.599998474121094
lka,f,2006,44.400001525878906
lka,mf,2007,40.70000076293945
lka,m,2007,38.900001525878906
lka,f,2007,44.20000076293945
lka,mf,2008,40.599998474121094
lka,m,2008,38.400001525878906
lka,f,2008,45.0
lka,mf,2009,39.79999923706055
lka,m,2009,37.5
lka,f,2009,44.29999923706055
lka,mf,2010,41.900001525878906
lka,m,2010,40.29999923706055
lka,f,2010,45.0
lka,mf,2011,42.20000076293945
lka,m,2011,40.400001525878906
lka,f,2011,46.0
lka,mf,2012,40.70000076293945
lka,m,2012,39.599998474121094
lka,f,2012,43.0
lka,mf,2013,43.099998474121094
lka,m,2013,40.70000076293945
lka,f,2013,47.70000076293945
sur,mf,1993,15.600000381469727
sur,mf,1994,14.699999809265137
sur,mf,1995,13.300000190734863
sur,m,1995,14.800000190734863
sur,f,1995,10.199999809265137
sur,mf,1996,16.700000762939453
sur,m,1996,19.799999237060547
sur,f,1996,10.600000381469727
sur,mf,1997,17.5
sur,m,1997,20.5
sur,f,1997,11.5
sur,mf,1998,16.799999237060547
sur,m,1998,19.700000762939453
sur,f,1998,10.899999618530273
sur,mf,2013,12.899999618530273
sur,m,2013,15.399999618530273
sur,f,2013,9.100000381469727
swz,mf,1997,20.700000762939453
swz,m,1997,14.399999618530273
swz,f,1997,29.600000381469727
swe,mf,1995,8.399999618530273
swe,m,1995,11.300000190734863
swe,f,1995,5.199999809265137
swe,mf,1996,8.100000381469727
swe,m,1996,11.0
swe,f,1996,5.0
swe,mf,1997,7.599999904632568
swe,m,1997,10.100000381469727
swe,f,1997,4.900000095367432
swe,mf,1998,7.400000095367432
swe,m,1998,9.600000381469727
swe,f,1998,4.800000190734863
swe,mf,1999,7.400000095367432
swe,m,1999,9.899999618530273
swe,f,1999,4.599999904632568
swe,mf,2000,7.099999904632568
swe,m,2000,9.899999618530273
swe,f,2000,4.099999904632568
swe,mf,2001,7.0
swe,m,2001,9.300000190734863
swe,f,2001,4.400000095367432
swe,mf,2002,7.0
swe,m,2002,9.399999618530273
swe,f,2002,4.300000190734863
swe,mf,2003,6.599999904632568
swe,m,2003,9.100000381469727
swe,f,2003,3.9000000953674316
swe,mf,2004,6.900000095367432
swe,m,2004,9.399999618530273
swe,f,2004,4.099999904632568
swe,mf,2005,6.900000095367432
swe,m,2005,9.300000190734863
swe,f,2005,4.099999904632568
swe,mf,2006,6.800000190734863
swe,m,2006,9.199999809265137
swe,f,2006,4.099999904632568
swe,mf,2007,6.699999809265137
swe,m,2007,8.800000190734863
swe,f,2007,4.300000190734863
swe,mf,2008,6.599999904632568
swe,m,2008,8.699999809265137
swe,f,2008,4.300000190734863
swe,mf,2009,6.900000095367432
swe,m,2009,9.0
swe,f,2009,4.599999904632568
swe,mf,2010,7.0
swe,m,2010,9.100000381469727
swe,f,2010,4.699999809265137
swe,mf,2011,6.800000190734863
swe,m,2011,8.899999618530273
swe,f,2011,4.300000190734863
swe,mf,2012,6.699999809265137
swe,m,2012,8.899999618530273
swe,f,2012,4.199999809265137
swe,mf,2013,6.800000190734863
swe,m,2013,8.800000190734863
swe,f,2013,4.5
swe,mf,2014,6.699999809265137
swe,m,2014,8.699999809265137
swe,f,2014,4.5
che,mf,1991,9.199999809265137
che,m,1991,7.900000095367432
che,f,1991,11.0
che,mf,1992,8.600000381469727
che,m,1992,6.900000095367432
che,f,1992,11.0
che,mf,1993,9.600000381469727
che,m,1993,8.0
che,f,1993,11.699999809265137
che,mf,1994,9.199999809265137
che,m,1994,7.599999904632568
che,f,1994,11.199999809265137
che,mf,1995,9.199999809265137
che,m,1995,8.300000190734863
che,f,1995,10.300000190734863
che,mf,1996,9.800000190734863
che,m,1996,11.100000381469727
che,f,1996,8.0
che,mf,1997,10.300000190734863
che,m,1997,12.100000381469727
che,f,1997,8.0
che,mf,1998,10.0
che,m,1998,11.800000190734863
che,f,1998,7.699999809265137
che,mf,1999,9.800000190734863
che,m,1999,11.5
che,f,1999,7.599999904632568
che,mf,2000,9.699999809265137
che,m,2000,11.5
che,f,2000,7.400000095367432
che,mf,2001,10.399999618530273
che,m,2001,10.199999809265137
che,f,2001,10.699999809265137
che,mf,2002,10.399999618530273
che,m,2002,10.300000190734863
che,f,2002,10.600000381469727
che,mf,2003,10.899999618530273
che,m,2003,10.600000381469727
che,f,2003,11.100000381469727
che,mf,2004,9.800000190734863
che,m,2004,9.800000190734863
che,f,2004,9.899999618530273
che,mf,2005,9.600000381469727
che,m,2005,9.100000381469727
che,f,2005,10.199999809265137
che,mf,2006,9.699999809265137
che,m,2006,9.100000381469727
che,f,2006,10.399999618530273
che,mf,2007,10.100000381469727
che,m,2007,9.699999809265137
che,f,2007,10.600000381469727
che,mf,2008,9.699999809265137
che,m,2008,9.5
che,f,2008,9.899999618530273
che,mf,2009,9.399999618530273
che,m,2009,9.199999809265137
che,f,2009,9.800000190734863
che,mf,2010,9.100000381469727
che,m,2010,8.899999618530273
che,f,2010,9.399999618530273
che,mf,2011,9.399999618530273
che,m,2011,8.899999618530273
che,f,2011,10.0
che,mf,2012,9.100000381469727
che,m,2012,8.5
che,f,2012,9.800000190734863
che,mf,2013,9.100000381469727
che,m,2013,8.800000190734863
che,f,2013,9.600000381469727
che,mf,2014,9.100000381469727
che,m,2014,8.699999809265137
che,f,2014,9.5
syr,mf,2001,42.400001525878906
syr,m,2001,40.5
syr,f,2001,52.0
syr,mf,2006,34.900001525878906
syr,m,2006,35.900001525878906
syr,f,2006,27.799999237060547
syr,mf,2007,37.5
syr,m,2007,38.79999923706055
syr,f,2007,28.899999618530273
syr,mf,2008,31.0
syr,m,2008,31.899999618530273
syr,f,2008,25.899999618530273
syr,mf,2009,34.20000076293945
syr,m,2009,36.099998474121094
syr,f,2009,20.899999618530273
syr,mf,2010,36.79999923706055
syr,m,2010,38.70000076293945
syr,f,2010,24.100000381469727
syr,mf,2011,32.900001525878906
syr,m,2011,35.400001525878906
syr,f,2011,15.899999618530273
twn,mf,1980,31.200000762939453
twn,mf,1981,31.200000762939453
twn,mf,1982,31.600000381469727
twn,mf,1983,32.20000076293945
twn,mf,1984,31.5
twn,mf,1985,31.600000381469727
twn,mf,1986,31.100000381469727
twn,mf,1987,29.0
twn,mf,1988,28.5
twn,mf,1989,28.0
twn,mf,1990,27.600000381469727
twn,mf,1991,27.799999237060547
twn,mf,1992,27.100000381469727
twn,mf,1993,26.100000381469727
twn,mf,1994,25.799999237060547
twn,mf,1995,25.5
twn,mf,1996,25.299999237060547
twn,mf,1997,24.5
twn,mf,1998,24.0
twn,mf,1999,24.0
twn,mf,2000,23.5
twn,mf,2001,23.100000381469727
twn,mf,2002,23.200000762939453
twn,mf,2003,22.799999237060547
twn,mf,2004,21.899999618530273
twn,mf,2005,21.200000762939453
twn,mf,2006,20.299999237060547
twn,mf,2007,19.799999237060547
twn,mf,2008,19.200000762939453
twn,mf,2009,18.700000762939453
twn,m,2009,19.700000762939453
twn,f,2009,17.299999237060547
twn,mf,2010,18.200000762939453
twn,m,2010,19.399999618530273
twn,f,2010,16.799999237060547
twn,mf,2011,17.700000762939453
twn,mf,2012,17.399999618530273
twn,mf,2013,17.200000762939453
tjk,mf,2009,47.099998474121094
tjk,m,2009,51.79999923706055
tjk,f,2009,41.099998474121094
tza,mf,1991,90.69999694824219
tza,m,1991,85.9000015258789
tza,f,1991,95.5
tza,mf,2001,92.19999694824219
tza,m,2001,88.80000305175781
tza,f,2001,95.5
tza,mf,2006,87.69999694824219
tza,m,2006,82.0999984741211
tza,f,2006,92.9000015258789
tza,mf,2011,85.5999984741211
tza,m,2011,79.5999984741211
tza,f,2011,91.4000015258789
tza,mf,2013,74.0
tza,m,2013,68.5
tza,f,2013,79.69999694824219
tha,mf,1987,70.9000015258789
tha,m,1987,68.4000015258789
tha,f,1987,73.80000305175781
tha,mf,1988,71.5999984741211
tha,m,1988,68.69999694824219
tha,f,1988,74.9000015258789
tha,mf,1989,71.4000015258789
tha,m,1989,68.4000015258789
tha,f,1989,74.9000015258789
tha,mf,1990,70.30000305175781
tha,m,1990,67.19999694824219
tha,f,1990,73.9000015258789
tha,mf,1991,67.19999694824219
tha,m,1991,63.900001525878906
tha,f,1991,71.0999984741211
tha,mf,1992,66.4000015258789
tha,m,1992,62.70000076293945
tha,f,1992,70.80000305175781
tha,mf,1993,63.70000076293945
tha,m,1993,60.29999923706055
tha,f,1993,67.80000305175781
tha,mf,1994,63.400001525878906
tha,m,1994,59.900001525878906
tha,f,1994,67.5
tha,mf,1995,61.400001525878906
tha,m,1995,57.400001525878906
tha,f,1995,66.30000305175781
tha,mf,1996,59.79999923706055
tha,m,1996,55.79999923706055
tha,f,1996,64.69999694824219
tha,mf,1997,60.099998474121094
tha,m,1997,56.900001525878906
tha,f,1997,63.900001525878906
tha,mf,1998,60.900001525878906
tha,m,1998,58.79999923706055
tha,f,1998,63.599998474121094
tha,mf,1999,58.79999923706055
tha,m,1999,56.79999923706055
tha,f,1999,61.29999923706055
tha,mf,2000,57.099998474121094
tha,m,2000,55.099998474121094
tha,f,2000,59.5
tha,mf,2001,56.70000076293945
tha,m,2001,55.0
tha,f,2001,58.599998474121094
tha,mf,2002,56.70000076293945
tha,m,2002,54.79999923706055
tha,f,2002,59.20000076293945
tha,mf,2003,56.099998474121094
tha,m,2003,54.29999923706055
tha,f,2003,58.29999923706055
tha,mf,2004,53.0
tha,m,2004,51.099998474121094
tha,f,2004,55.400001525878906
tha,mf,2005,53.099998474121094
tha,m,2005,50.900001525878906
tha,f,2005,55.599998474121094
tha,mf,2006,53.20000076293945
tha,m,2006,51.400001525878906
tha,f,2006,55.400001525878906
tha,mf,2007,53.29999923706055
tha,m,2007,51.099998474121094
tha,f,2007,55.900001525878906
tha,mf,2008,54.099998474121094
tha,m,2008,52.5
tha,f,2008,55.900001525878906
tha,mf,2009,52.5
tha,m,2009,50.400001525878906
tha,f,2009,55.0
tha,mf,2010,52.70000076293945
tha,m,2010,50.599998474121094
tha,f,2010,55.20000076293945
tha,mf,2011,53.5
tha,m,2011,51.599998474121094
tha,f,2011,55.70000076293945
tha,mf,2012,53.5
tha,m,2012,51.599998474121094
tha,f,2012,55.79999923706055
tha,mf,2013,55.900001525878906
tha,m,2013,54.400001525878906
tha,f,2013,57.79999923706055
tls,mf,2010,69.5999984741211
tls,m,2010,65.69999694824219
tls,f,2010,78.0999984741211
tgo,mf,2006,89.0999984741211
tgo,m,2006,83.4000015258789
tgo,f,2006,94.30000305175781
ton,mf,1996,57.0
ton,m,1996,55.70000076293945
ton,f,1996,59.099998474121094
ton,mf,2003,55.20000076293945
ton,m,2003,52.20000076293945
ton,f,2003,59.5
tto,mf,1987,22.200000762939453
tto,m,1987,21.600000381469727
tto,f,1987,23.399999618530273
tto,mf,1988,23.0
tto,m,1988,22.5
tto,f,1988,23.899999618530273
tto,mf,1989,21.899999618530273
tto,m,1989,21.399999618530273
tto,f,1989,23.0
tto,mf,1990,21.700000762939453
tto,m,1990,22.100000381469727
tto,f,1990,20.799999237060547
tto,mf,1991,19.899999618530273
tto,m,1991,19.5
tto,f,1991,20.600000381469727
tto,mf,1992,20.399999618530273
tto,m,1992,20.700000762939453
tto,f,1992,20.0
tto,mf,1993,21.200000762939453
tto,m,1993,21.299999237060547
tto,f,1993,20.899999618530273
tto,mf,1994,21.100000381469727
tto,m,1994,21.0
tto,f,1994,21.399999618530273
tto,mf,1995,20.799999237060547
tto,m,1995,21.299999237060547
tto,f,1995,19.899999618530273
tto,mf,1996,19.5
tto,m,1996,20.100000381469727
tto,f,1996,18.299999237060547
tto,mf,1997,18.700000762939453
tto,m,1997,18.799999237060547
tto,f,1997,18.5
tto,mf,1998,17.799999237060547
tto,m,1998,18.200000762939453
tto,f,1998,17.0
tto,mf,1999,18.5
tto,m,1999,19.0
tto,f,1999,17.5
tto,mf,2000,17.700000762939453
tto,m,2000,18.200000762939453
tto,f,2000,16.799999237060547
tto,mf,2001,17.5
tto,m,2001,18.299999237060547
tto,f,2001,16.200000762939453
tto,mf,2002,16.799999237060547
tto,m,2002,18.399999618530273
tto,f,2002,14.300000190734863
tto,mf,2003,16.5
tto,m,2003,17.700000762939453
tto,f,2003,14.399999618530273
tto,mf,2004,15.899999618530273
tto,m,2004,18.0
tto,f,2004,12.699999809265137
tto,mf,2005,15.600000381469727
tto,m,2005,17.299999237060547
tto,f,2005,13.199999809265137
tto,mf,2009,16.0
tto,m,2009,18.899999618530273
tto,f,2009,11.699999809265137
tto,mf,2010,16.5
tto,m,2010,19.700000762939453
tto,f,2010,11.899999618530273
tto,mf,2013,15.600000381469727
tto,m,2013,18.399999618530273
tto,f,2013,11.600000381469727
tun,mf,1994,20.899999618530273
tun,m,1994,22.899999618530273
tun,f,1994,14.199999809265137
tun,mf,2004,23.700000762939453
tun,mf,2005,31.0
tun,m,2005,32.0
tun,f,2005,28.200000762939453
tun,mf,2007,30.299999237060547
tun,m,2007,32.400001525878906
tun,f,2007,24.5
tun,mf,2008,29.600000381469727
tun,m,2008,32.5
tun,f,2008,21.5
tun,mf,2010,31.5
tun,m,2010,33.29999923706055
tun,f,2010,26.100000381469727
tun,mf,2011,28.799999237060547
tun,m,2011,31.399999618530273
tun,f,2011,20.5
tun,mf,2012,21.600000381469727
tun,m,2012,23.100000381469727
tun,f,2012,17.200000762939453
tur,mf,2006,35.400001525878906
tur,m,2006,31.100000381469727
tur,f,2006,47.900001525878906
tur,mf,2007,33.79999923706055
tur,m,2007,29.5
tur,f,2007,46.20000076293945
tur,mf,2008,33.099998474121094
tur,m,2008,28.700000762939453
tur,f,2008,45.5
tur,mf,2009,34.29999923706055
tur,m,2009,29.200000762939453
tur,f,2009,47.599998474121094
tur,mf,2010,33.79999923706055
tur,m,2010,28.100000381469727
tur,f,2010,48.0
tur,mf,2011,33.099998474121094
tur,m,2011,27.399999618530273
tur,f,2011,47.099998474121094
tur,mf,2012,32.099998474121094
tur,m,2012,26.899999618530273
tur,f,2012,44.400001525878906
tur,mf,2013,31.299999237060547
tur,m,2013,26.600000381469727
tur,f,2013,42.20000076293945
tur,mf,2014,29.399999618530273
tur,m,2014,25.600000381469727
tur,f,2014,38.5
tuv,mf,2002,2.0
tuv,m,2002,2.0999999046325684
tuv,f,2002,1.7000000476837158
uga,mf,2002,85.5
uga,m,2002,79.5
uga,f,2002,91.80000305175781
uga,mf,2003,85.19999694824219
uga,m,2003,77.4000015258789
uga,f,2003,92.30000305175781
uga,mf,2005,80.5999984741211
uga,mf,2013,78.9000015258789
uga,m,2013,72.0999984741211
uga,f,2013,85.5
ukr,mf,2009,17.5
ukr,m,2009,16.0
ukr,f,2009,18.399999618530273
ukr,mf,2011,18.200000762939453
ukr,m,2011,17.200000762939453
ukr,f,2011,19.299999237060547
ukr,mf,2012,17.799999237060547
ukr,m,2012,16.799999237060547
ukr,f,2012,18.700000762939453
ukr,mf,2013,18.100000381469727
ukr,m,2013,17.299999237060547
ukr,f,2013,19.0
are,mf,2005,1.600000023841858
are,m,2005,1.7000000476837158
are,f,2005,0.5
are,mf,2008,1.2000000476837158
are,m,2008,1.399999976158142
are,f,2008,0.30000001192092896
are,mf,2009,1.0
are,m,2009,1.0
are,f,2009,0.5
gbr,mf,1983,6.199999809265137
gbr,m,1983,8.0
gbr,f,1983,3.799999952316284
gbr,mf,1984,7.199999809265137
gbr,m,1984,9.100000381469727
gbr,f,1984,4.5
gbr,mf,1985,7.199999809265137
gbr,m,1985,8.899999618530273
gbr,f,1985,4.599999904632568
gbr,mf,1986,7.300000190734863
gbr,m,1986,9.300000190734863
gbr,f,1986,4.599999904632568
gbr,mf,1987,8.100000381469727
gbr,m,1987,10.300000190734863
gbr,f,1987,5.099999904632568
gbr,mf,1988,8.600000381469727
gbr,m,1988,11.100000381469727
gbr,f,1988,5.199999809265137
gbr,mf,1989,9.100000381469727
gbr,m,1989,12.0
gbr,f,1989,5.199999809265137
gbr,mf,1990,9.199999809265137
gbr,m,1990,12.100000381469727
gbr,f,1990,5.300000190734863
gbr,mf,1991,9.0
gbr,m,1991,12.100000381469727
gbr,f,1991,5.099999904632568
gbr,mf,1992,9.699999809265137
gbr,m,1992,12.5
gbr,f,1992,6.099999904632568
gbr,mf,1993,9.699999809265137
gbr,m,1993,12.600000381469727
gbr,f,1993,6.099999904632568
gbr,mf,1994,10.100000381469727
gbr,m,1994,13.199999809265137
gbr,f,1994,6.199999809265137
gbr,mf,1995,10.100000381469727
gbr,m,1995,13.300000190734863
gbr,f,1995,6.099999904632568
gbr,mf,1996,9.899999618530273
gbr,m,1996,13.0
gbr,f,1996,6.099999904632568
gbr,mf,1997,9.699999809265137
gbr,m,1997,12.699999809265137
gbr,f,1997,6.099999904632568
gbr,mf,1998,9.399999618530273
gbr,m,1998,12.0
gbr,f,1998,6.099999904632568
gbr,mf,1999,9.399999618530273
gbr,m,1999,12.199999809265137
gbr,f,1999,6.099999904632568
gbr,mf,2000,9.100000381469727
gbr,m,2000,11.5
gbr,f,2000,6.199999809265137
gbr,mf,2001,9.0
gbr,m,2001,11.800000190734863
gbr,f,2001,5.800000190734863
gbr,mf,2002,9.300000190734863
gbr,m,2002,12.199999809265137
gbr,f,2002,5.800000190734863
gbr,mf,2003,9.800000190734863
gbr,m,2003,12.800000190734863
gbr,f,2003,6.199999809265137
gbr,mf,2004,10.0
gbr,m,2004,13.300000190734863
gbr,f,2004,6.199999809265137
gbr,mf,2005,10.100000381469727
gbr,m,2005,13.300000190734863
gbr,f,2005,6.300000190734863
gbr,mf,2006,10.300000190734863
gbr,m,2006,13.5
gbr,f,2006,6.599999904632568
gbr,mf,2007,10.5
gbr,m,2007,13.699999809265137
gbr,f,2007,6.699999809265137
gbr,mf,2008,10.5
gbr,m,2008,13.699999809265137
gbr,f,2008,6.800000190734863
gbr,mf,2009,10.800000190734863
gbr,m,2009,14.100000381469727
gbr,f,2009,7.099999904632568
gbr,mf,2010,11.300000190734863
gbr,m,2010,14.600000381469727
gbr,f,2010,7.599999904632568
gbr,mf,2011,11.699999809265137
gbr,m,2011,14.899999618530273
gbr,f,2011,7.900000095367432
gbr,mf,2012,12.100000381469727
gbr,m,2012,15.399999618530273
gbr,f,2012,8.300000190734863
gbr,mf,2013,12.100000381469727
gbr,m,2013,15.399999618530273
gbr,f,2013,8.399999618530273
gbr,mf,2014,12.699999809265137
gbr,m,2014,15.899999618530273
gbr,f,2014,9.0
ury,mf,1998,22.5
ury,m,1998,24.200000762939453
ury,f,1998,20.299999237060547
ury,mf,1999,23.399999618530273
ury,m,1999,25.299999237060547
ury,f,1999,20.899999618530273
ury,mf,2000,23.299999237060547
ury,m,2000,25.600000381469727
ury,f,2000,20.100000381469727
ury,mf,2001,24.899999618530273
ury,m,2001,27.0
ury,f,2001,22.0
ury,mf,2002,27.5
ury,m,2002,29.399999618530273
