country,sex,year,contributing_family_workers_d_000
kgz,mf,2005,306.0
kgz,m,2005,121.0999984741211
kgz,f,2005,184.89999389648438
kgz,mf,2006,276.3999938964844
kgz,m,2006,106.5
kgz,f,2006,169.89999389648438
kgz,mf,2009,208.6999969482422
kgz,m,2009,82.5999984741211
kgz,f,2009,126.0999984741211
kgz,mf,2010,198.5
kgz,m,2010,79.30000305175781
kgz,f,2010,119.30000305175781
kgz,mf,2011,205.6479949951172
kgz,m,2011,75.9260025024414
kgz,f,2011,129.7220001220703
kgz,mf,2012,213.39300537109375
kgz,m,2012,77.45500183105469
kgz,f,2012,135.93800354003906
kgz,mf,2013,286.7690124511719
kgz,m,2013,96.99800109863281
kgz,f,2013,189.77099609375
lao,mf,1995,725.0999755859375
lao,m,1995,304.5419921875
lao,f,1995,420.5580139160156
lao,mf,2005,1260.6710205078125
lao,m,2005,365.5950012207031
lao,f,2005,895.0759887695312
lao,mf,2010,1050.946044921875
lao,m,2010,371.3210144042969
lao,f,2010,679.6259765625
lva,mf,1996,42.0
lva,m,1996,18.899999618530273
lva,f,1996,23.100000381469727
lva,mf,1997,62.79999923706055
lva,m,1997,26.799999237060547
lva,f,1997,36.0
lva,mf,1998,53.77399826049805
lva,m,1998,23.906999588012695
lva,f,1998,29.867000579833984
lva,mf,1999,55.4630012512207
lva,m,1999,26.56100082397461
lva,f,1999,28.900999069213867
lva,mf,2000,38.56100082397461
lva,m,2000,16.628999710083008
lva,f,2000,21.93199920654297
lva,mf,2001,46.358001708984375
lva,m,2001,21.923999786376953
lva,f,2001,24.43400001525879
lva,mf,2002,39.97800064086914
lva,m,2002,19.990999221801758
lva,f,2002,19.986000061035156
lva,mf,2003,36.72200012207031
lva,m,2003,17.020000457763672
lva,f,2003,19.70199966430664
lva,mf,2004,37.05799865722656
lva,m,2004,15.5
lva,f,2004,21.558000564575195
lva,mf,2005,21.226999282836914
lva,m,2005,11.229000091552734
lva,f,2005,9.998000144958496
lva,mf,2006,16.305999755859375
lva,m,2006,8.314000129699707
lva,f,2006,7.992000102996826
lva,mf,2007,18.05900001525879
lva,m,2007,8.685999870300293
lva,f,2007,9.373000144958496
lva,mf,2008,14.085000038146973
lva,m,2008,7.958000183105469
lva,f,2008,6.126999855041504
lva,mf,2009,13.951000213623047
lva,m,2009,7.329999923706055
lva,f,2009,6.620999813079834
lva,mf,2010,11.984999656677246
lva,m,2010,5.635000228881836
lva,f,2010,6.349999904632568
lva,mf,2011,9.576000213623047
lva,m,2011,4.6620001792907715
lva,f,2011,4.913000106811523
lva,mf,2012,7.935999870300293
lva,m,2012,4.581999778747559
lva,f,2012,3.3540000915527344
lva,mf,2013,7.51800012588501
lva,m,2013,4.684999942779541
lva,f,2013,2.8329999446868896
lva,mf,2014,7.127999782562256
lva,m,2014,4.564000129699707
lva,f,2014,2.563999891281128
lbn,mf,2004,36.099998474121094
lbn,m,2004,25.700000762939453
lbn,f,2004,10.399999618530273
lbn,mf,2007,49.599998474121094
lbn,m,2007,33.29999923706055
lbn,f,2007,16.299999237060547
lso,mf,2008,14.322999954223633
lso,m,2008,8.392000198364258
lso,f,2008,5.931000232696533
lbr,mf,2007,475.0
lbr,m,2007,200.0
lbr,f,2007,275.0
lbr,mf,2010,174.30499267578125
lbr,m,2010,67.58100128173828
lbr,f,2010,106.7229995727539
ltu,mf,1998,55.202999114990234
ltu,m,1998,26.018999099731445
ltu,f,1998,29.18400001525879
ltu,mf,1999,61.2599983215332
ltu,m,1999,29.19300079345703
ltu,f,1999,32.06700134277344
ltu,mf,2000,42.8129997253418
ltu,m,2000,17.19499969482422
ltu,f,2000,25.618000030517578
ltu,mf,2001,47.20600128173828
ltu,m,2001,21.8439998626709
ltu,f,2001,25.361000061035156
ltu,mf,2002,51.65800094604492
ltu,m,2002,21.19099998474121
ltu,f,2002,30.466999053955078
ltu,mf,2003,55.930999755859375
ltu,m,2003,22.52899932861328
ltu,f,2003,33.402000427246094
ltu,mf,2004,44.143001556396484
ltu,m,2004,14.888999938964844
ltu,f,2004,29.253999710083008
ltu,mf,2005,42.45600128173828
ltu,m,2005,14.928999900817871
ltu,f,2005,27.527000427246094
ltu,mf,2006,39.678001403808594
ltu,m,2006,11.475000381469727
ltu,f,2006,28.202999114990234
ltu,mf,2007,28.125
ltu,m,2007,8.937000274658203
ltu,f,2007,19.187999725341797
ltu,mf,2008,20.780000686645508
ltu,m,2008,7.192999839782715
ltu,f,2008,13.586999893188477
ltu,mf,2009,21.433000564575195
ltu,m,2009,8.388999938964844
ltu,f,2009,13.043999671936035
ltu,mf,2010,20.106000900268555
ltu,m,2010,8.513999938964844
ltu,f,2010,11.592000007629395
ltu,mf,2011,17.520999908447266
ltu,m,2011,7.85699987411499
ltu,f,2011,9.663999557495117
ltu,mf,2012,16.735000610351562
ltu,m,2012,7.103000164031982
ltu,f,2012,9.631999969482422
ltu,mf,2013,15.072999954223633
ltu,m,2013,5.552999973297119
ltu,f,2013,9.520000457763672
ltu,mf,2014,16.621999740600586
ltu,m,2014,7.505000114440918
ltu,f,2014,9.116999626159668
lux,mf,1980,0.0
lux,mf,1981,0.0
lux,mf,1982,0.0
lux,mf,1983,4.474999904632568
lux,m,1983,0.8159999847412109
lux,f,1983,3.6579999923706055
lux,mf,1984,3.7980000972747803
lux,m,1984,0.7149999737739563
lux,f,1984,3.0829999446868896
lux,mf,1985,3.6010000705718994
lux,m,1985,0.6779999732971191
lux,f,1985,2.9230000972747803
lux,mf,1986,2.7980000972747803
lux,m,1986,0.5070000290870667
lux,f,1986,2.2899999618530273
lux,mf,1987,3.0429999828338623
lux,m,1987,0.44200000166893005
lux,f,1987,2.6010000705718994
lux,mf,1988,2.6480000019073486
lux,m,1988,0.3269999921321869
lux,f,1988,2.321000099182129
lux,mf,1989,2.628000020980835
lux,m,1989,0.4309999942779541
lux,f,1989,2.197000026702881
lux,mf,1990,2.6700000762939453
lux,m,1990,0.4350000023841858
lux,f,1990,2.2360000610351562
lux,mf,1991,2.5409998893737793
lux,m,1991,0.2669999897480011
lux,f,1991,2.2739999294281006
lux,mf,1992,1.8140000104904175
lux,m,1992,0.2290000021457672
lux,f,1992,1.5850000381469727
lux,mf,1993,2.374000072479248
lux,m,1993,0.2770000100135803
lux,f,1993,2.0969998836517334
lux,mf,1994,1.9049999713897705
lux,m,1994,0.061000000685453415
lux,f,1994,1.8450000286102295
lux,mf,1995,2.117000102996826
lux,m,1995,0.19099999964237213
lux,f,1995,1.9270000457763672
lux,mf,1996,1.2630000114440918
lux,m,1996,0.15399999916553497
lux,f,1996,1.1080000400543213
lux,mf,1997,1.1430000066757202
lux,m,1997,0.20100000500679016
lux,f,1997,0.9419999718666077
lux,mf,1998,0.9599999785423279
lux,m,1998,0.07599999755620956
lux,f,1998,0.8849999904632568
lux,mf,1999,1.2669999599456787
lux,m,1999,0.21699999272823334
lux,f,1999,1.0499999523162842
lux,mf,2000,1.0019999742507935
lux,m,2000,0.07900000363588333
lux,f,2000,0.921999990940094
lux,mf,2001,1.0379999876022339
lux,m,2001,0.1940000057220459
lux,f,2001,0.8450000286102295
lux,mf,2002,1.0460000038146973
lux,m,2002,0.04100000113248825
lux,f,2002,1.0049999952316284
lux,mf,2003,0.3409999907016754
lux,m,2003,0.07000000029802322
lux,f,2003,0.2709999978542328
lux,mf,2004,0.6119999885559082
lux,m,2004,0.017999999225139618
lux,f,2004,0.593999981880188
lux,mf,2005,0.5139999985694885
lux,m,2005,0.029999999329447746
lux,f,2005,0.48399999737739563
lux,mf,2006,0.38999998569488525
lux,m,2006,0.03200000151991844
lux,f,2006,0.3580000102519989
lux,mf,2007,0.33799999952316284
lux,m,2007,0.039000000804662704
lux,f,2007,0.29899999499320984
lux,mf,2008,0.4359999895095825
lux,m,2008,0.0
lux,f,2008,0.4359999895095825
lux,mf,2009,1.4210000038146973
lux,m,2009,0.4790000021457672
lux,f,2009,0.9409999847412109
lux,mf,2010,0.9470000267028809
lux,m,2010,0.24199999868869781
lux,f,2010,0.7049999833106995
lux,mf,2011,0.984000027179718
lux,m,2011,0.42100000381469727
lux,f,2011,0.5630000233650208
lux,mf,2012,1.1009999513626099
lux,m,2012,0.41600000858306885
lux,f,2012,0.6850000023841858
lux,mf,2013,0.9620000123977661
lux,m,2013,0.2919999957084656
lux,f,2013,0.6700000166893005
lux,mf,2014,1.1759999990463257
lux,m,2014,0.5730000138282776
lux,f,2014,0.6029999852180481
mac,mf,1996,2.299999952316284
mac,m,1996,0.30000001192092896
mac,f,1996,2.0
mac,mf,1997,3.0
mac,m,1997,0.20000000298023224
mac,f,1997,2.799999952316284
mac,mf,1998,3.0999999046325684
mac,m,1998,0.30000001192092896
mac,f,1998,2.799999952316284
mac,mf,1999,3.200000047683716
mac,m,1999,0.30000001192092896
mac,f,1999,3.0
mac,mf,2000,2.9000000953674316
mac,m,2000,0.20000000298023224
mac,f,2000,2.700000047683716
mac,mf,2001,2.9000000953674316
mac,m,2001,0.20000000298023224
mac,f,2001,2.700000047683716
mac,mf,2002,2.799999952316284
mac,m,2002,0.30000001192092896
mac,f,2002,2.5
mac,mf,2003,3.299999952316284
mac,m,2003,0.5
mac,f,2003,2.700000047683716
mac,mf,2004,4.0
mac,m,2004,0.30000001192092896
mac,f,2004,3.5999999046325684
mac,mf,2005,2.9000000953674316
mac,m,2005,0.20000000298023224
mac,f,2005,2.5999999046325684
mac,mf,2006,2.5
mac,m,2006,0.20000000298023224
mac,f,2006,2.200000047683716
mac,mf,2007,2.0999999046325684
mac,m,2007,0.20000000298023224
mac,f,2007,1.899999976158142
mac,mf,2008,2.4000000953674316
mac,m,2008,0.30000001192092896
mac,f,2008,2.0999999046325684
mac,mf,2009,2.299999952316284
mac,m,2009,0.4000000059604645
mac,f,2009,1.899999976158142
mac,mf,2010,2.0
mac,m,2010,0.4000000059604645
mac,f,2010,1.600000023841858
mac,mf,2011,1.2000000476837158
mac,m,2011,0.20000000298023224
mac,f,2011,1.0
mac,mf,2012,1.2999999523162842
mac,mf,2013,1.0
mac,m,2013,0.10000000149011612
mac,f,2013,0.8999999761581421
mkd,mf,1996,37.481998443603516
mkd,m,1996,15.477999687194824
mkd,f,1996,22.003999710083008
mkd,mf,1997,25.10099983215332
mkd,m,1997,11.307999610900879
mkd,f,1997,13.793999671936035
mkd,mf,1998,44.83100128173828
mkd,m,1998,21.05900001525879
mkd,f,1998,23.77199935913086
mkd,mf,1999,56.08700180053711
mkd,m,1999,22.48699951171875
mkd,f,1999,33.599998474121094
mkd,mf,2000,59.78900146484375
mkd,m,2000,25.099000930786133
mkd,f,2000,34.689998626708984
mkd,mf,2001,86.23899841308594
mkd,m,2001,33.54499816894531
mkd,f,2001,52.694000244140625
mkd,mf,2002,68.697998046875
mkd,m,2002,26.725000381469727
mkd,f,2002,41.9739990234375
mkd,mf,2003,62.361000061035156
mkd,m,2003,22.959999084472656
mkd,f,2003,39.4010009765625
mkd,mf,2004,44.599998474121094
mkd,m,2004,20.395999908447266
mkd,f,2004,24.20400047302246
mkd,mf,2005,56.84000015258789
mkd,m,2005,21.329999923706055
mkd,f,2005,35.5099983215332
mkd,mf,2006,62.19599914550781
mkd,m,2006,25.031999588012695
mkd,f,2006,37.165000915527344
mkd,mf,2007,59.66999816894531
mkd,m,2007,25.18000030517578
mkd,f,2007,34.4900016784668
mkd,mf,2008,62.630001068115234
mkd,m,2008,23.643999099731445
mkd,f,2008,38.986000061035156
mkd,mf,2009,64.34700012207031
mkd,m,2009,25.94499969482422
mkd,f,2009,38.4010009765625
mkd,mf,2010,64.10900115966797
mkd,m,2010,23.613000869750977
mkd,f,2010,40.49599838256836
mkd,mf,2011,61.702999114990234
mkd,m,2011,23.649999618530273
mkd,f,2011,38.053001403808594
mkd,mf,2012,55.33399963378906
mkd,m,2012,19.57699966430664
mkd,f,2012,35.75699996948242
mkd,mf,2013,60.887001037597656
mkd,m,2013,21.910999298095703
mkd,f,2013,38.974998474121094
mkd,mf,2014,60.744998931884766
mkd,m,2014,23.2450008392334
mkd,f,2014,37.5
mdg,mf,1993,1544.199951171875
mdg,m,1993,721.7999877929688
mdg,f,1993,822.4000244140625
mdg,mf,2003,3286.699951171875
mdg,m,2003,1229.0999755859375
mdg,f,2003,2057.699951171875
mdg,mf,2005,5004.7998046875
mdg,m,2005,1553.9000244140625
mdg,f,2005,3451.0
mdg,mf,2010,4789.4951171875
mdg,m,2010,1606.262939453125
mdg,f,2010,3183.23193359375
mdg,mf,2012,4646.17822265625
mdg,m,2012,1614.241943359375
mdg,f,2012,3031.93603515625
mwi,mf,1987,11.369999885559082
mwi,m,1987,4.559999942779541
mwi,f,1987,6.820000171661377
mys,mf,1991,258.5
mys,m,1991,99.30000305175781
mys,f,1991,159.3000030517578
mys,mf,1995,506.8999938964844
mys,m,1995,166.39999389648438
mys,f,1995,340.5
mys,mf,1996,562.5999755859375
mys,m,1996,162.8000030517578
mys,f,1996,399.0
mys,mf,1997,516.0999755859375
mys,m,1997,155.0
mys,f,1997,361.20001220703125
mys,mf,1998,517.4000244140625
mys,m,1998,170.89999389648438
mys,f,1998,346.5
mys,mf,1999,543.9000244140625
mys,m,1999,193.0
mys,f,1999,350.8999938964844
mys,mf,2000,524.7999877929688
mys,m,2000,158.6999969482422
mys,f,2000,366.1000061035156
mys,mf,2001,478.5
mys,m,2001,139.6999969482422
mys,f,2001,338.79998779296875
mys,mf,2002,453.8999938964844
mys,m,2002,126.30000305175781
mys,f,2002,327.6000061035156
mys,mf,2003,476.29998779296875
mys,m,2003,136.60000610351562
mys,f,2003,339.70001220703125
mys,mf,2004,501.70001220703125
mys,m,2004,155.39999389648438
mys,f,2004,346.20001220703125
mys,mf,2005,453.20001220703125
mys,m,2005,148.6999969482422
mys,f,2005,304.5
mys,mf,2006,512.2000122070312
mys,m,2006,182.39999389648438
mys,f,2006,329.79998779296875
mys,mf,2007,520.0999755859375
mys,m,2007,185.1999969482422
mys,f,2007,334.8999938964844
mys,mf,2008,486.0
mys,m,2008,178.5
mys,f,2008,307.5
mys,mf,2009,481.70001220703125
mys,m,2009,169.6999969482422
mys,f,2009,312.0
mys,mf,2010,500.20001220703125
mys,m,2010,184.89999389648438
mys,f,2010,315.29998779296875
mys,mf,2011,509.8999938964844
mys,m,2011,187.89999389648438
mys,f,2011,322.1000061035156
mys,mf,2012,603.0999755859375
mys,m,2012,208.6999969482422
mys,f,2012,394.5
mys,mf,2013,622.5999755859375
mys,m,2013,204.10000610351562
mys,f,2013,418.5
mys,mf,2014,615.4000244140625
mys,m,2014,189.39999389648438
mys,f,2014,425.8999938964844
mdv,mf,1990,2.5360000133514404
mdv,m,1990,1.805999994277954
mdv,f,1990,0.7300000190734863
mdv,mf,1995,4.204999923706055
mdv,m,1995,2.010999917984009
mdv,f,1995,2.194000005722046
mdv,mf,2000,1.7100000381469727
mdv,m,2000,0.7400000095367432
mdv,f,2000,0.9700000286102295
mdv,mf,2006,14.824999809265137
mdv,m,2006,5.5329999923706055
mdv,f,2006,9.291999816894531
mdv,mf,2010,1.503000020980835
mdv,m,2010,0.8029999732971191
mdv,f,2010,0.699999988079071
mli,mf,2004,355.29998779296875
mli,m,2004,255.1999969482422
mli,f,2004,100.0999984741211
mli,mf,2006,1714.197021484375
mli,m,2006,763.4459838867188
mli,f,2006,950.7509765625
mli,mf,2007,1084.7110595703125
mli,m,2007,373.3380126953125
mli,f,2007,711.3729858398438
mlt,mf,2000,0.06300000101327896
mlt,m,2000,0.06300000101327896
mlt,f,2000,0.0
mlt,mf,2001,0.11900000274181366
mlt,m,2001,0.06700000166893005
mlt,f,2001,0.052000001072883606
mlt,mf,2002,0.06700000166893005
mlt,m,2002,0.0
mlt,f,2002,0.06700000166893005
mlt,mf,2003,0.31700000166893005
mlt,m,2003,0.11999999731779099
mlt,f,2003,0.19699999690055847
mlt,mf,2004,0.07500000298023224
mlt,m,2004,0.0
mlt,f,2004,0.07500000298023224
mlt,mf,2005,0.02500000037252903
mlt,m,2005,0.0
mlt,f,2005,0.02500000037252903
mlt,mf,2006,0.03700000047683716
mlt,m,2006,0.02500000037252903
mlt,f,2006,0.012000000104308128
mlt,mf,2007,0.03500000014901161
mlt,m,2007,0.0
mlt,f,2007,0.03500000014901161
mlt,mf,2008,0.012000000104308128
mlt,m,2008,0.0
mlt,f,2008,0.012000000104308128
mlt,mf,2009,0.054999999701976776
mlt,m,2009,0.029999999329447746
mlt,f,2009,0.02500000037252903
mlt,mf,2010,0.050999999046325684
mlt,m,2010,0.0
mlt,f,2010,0.050999999046325684
mlt,mf,2012,0.03500000014901161
mlt,m,2012,0.0
mlt,f,2012,0.03500000014901161
mhl,mf,1999,0.10000000149011612
mhl,m,1999,0.10000000149011612
mhl,f,1999,0.0
mtq,mf,2010,3.5999999046325684
mus,mf,1990,8.100000381469727
mus,m,1990,4.199999809265137
mus,f,1990,3.799999952316284
mus,mf,1995,10.300000190734863
mus,m,1995,4.699999809265137
mus,f,1995,5.599999904632568
mus,mf,2000,4.0
mus,m,2000,1.399999976158142
mus,f,2000,2.5999999046325684
mus,mf,2004,10.0
mus,m,2004,2.5
mus,f,2004,7.5
mus,mf,2005,10.5
mus,m,2005,2.9000000953674316
mus,f,2005,7.599999904632568
mus,mf,2006,10.300000190734863
mus,m,2006,2.299999952316284
mus,f,2006,8.0
mus,mf,2007,10.899999618530273
mus,m,2007,3.0999999046325684
mus,f,2007,7.800000190734863
mus,mf,2008,10.699999809265137
mus,m,2008,2.9000000953674316
mus,f,2008,7.800000190734863
mus,mf,2009,11.100000381469727
mus,m,2009,2.299999952316284
mus,f,2009,8.800000190734863
mus,mf,2010,12.725000381469727
mus,m,2010,3.375
mus,f,2010,9.350000381469727
mus,mf,2011,9.875
mus,m,2011,2.1500000953674316
mus,f,2011,7.724999904632568
mus,mf,2012,11.925000190734863
mus,m,2012,3.174999952316284
mus,f,2012,8.75
mex,mf,1980,7425.0
mex,mf,1990,1466.0
mex,m,1990,1165.0
mex,f,1990,301.0
mex,mf,1991,3263.16796875
mex,m,1991,1849.0009765625
mex,f,1991,1414.1669921875
mex,mf,1992,3472.0
mex,m,1992,1962.0
mex,f,1992,1510.0
mex,mf,1993,3677.653076171875
mex,m,1993,2074.493896484375
mex,f,1993,1603.1590576171875
mex,mf,1994,3896.0
mex,m,1994,2201.0
mex,f,1994,1695.0
mex,mf,1995,3528.580078125
mex,m,1995,1829.97705078125
mex,f,1995,1698.60302734375
mex,mf,1996,3578.412109375
mex,m,1996,1861.864990234375
mex,f,1996,1716.5469970703125
mex,mf,1997,3983.528076171875
mex,m,1997,1891.498046875
mex,f,1997,2092.030029296875
mex,mf,1998,3509.2119140625
mex,m,1998,1727.208984375
mex,f,1998,1782.0030517578125
mex,mf,1999,3342.60400390625
mex,m,1999,1625.1490478515625
mex,f,1999,1717.4549560546875
mex,mf,2000,2960.360107421875
mex,m,2000,1388.363037109375
mex,f,2000,1571.9969482421875
mex,mf,2001,2881.365966796875
mex,m,2001,1378.7879638671875
mex,f,2001,1502.5780029296875
mex,mf,2002,3067.81103515625
mex,m,2002,1442.9820556640625
mex,f,2002,1624.8289794921875
mex,mf,2003,2886.489990234375
mex,m,2003,1394.7049560546875
mex,f,2003,1491.7850341796875
mex,mf,2004,2986.034912109375
mex,m,2004,1357.260009765625
mex,f,2004,1628.7750244140625
mex,mf,2005,2870.01708984375
mex,m,2005,1298.5579833984375
mex,f,2005,1571.458984375
mex,mf,2006,2768.991943359375
mex,m,2006,1201.3260498046875
mex,f,2006,1567.666015625
mex,mf,2007,2757.68798828125
mex,m,2007,1190.677001953125
mex,f,2007,1567.010986328125
mex,mf,2008,2748.0400390625
mex,m,2008,1206.8609619140625
mex,f,2008,1541.178955078125
mex,mf,2009,2655.09912109375
mex,m,2009,1201.498046875
mex,f,2009,1453.6009521484375
mex,mf,2010,3059.048095703125
mex,m,2010,1414.2430419921875
mex,f,2010,1644.8050537109375
mex,mf,2011,2850.551025390625
mex,m,2011,1246.946044921875
mex,f,2011,1603.60498046875
mex,mf,2012,3024.47412109375
mex,m,2012,1338.376953125
mex,f,2012,1686.0970458984375
mex,mf,2013,2796.77490234375
mex,m,2013,1284.9110107421875
mex,f,2013,1511.864013671875
mda,mf,1999,99.30000305175781
mda,m,1999,39.099998474121094
mda,f,1999,60.20000076293945
mda,mf,2000,108.5999984741211
mda,m,2000,40.900001525878906
mda,f,2000,67.80000305175781
mda,mf,2001,116.30000305175781
mda,m,2001,34.900001525878906
mda,f,2001,81.4000015258789
mda,mf,2002,114.0999984741211
mda,m,2002,34.70000076293945
mda,f,2002,79.30000305175781
mda,mf,2003,32.400001525878906
mda,m,2003,8.699999809265137
mda,f,2003,23.600000381469727
mda,mf,2004,13.5
mda,m,2004,3.4000000953674316
mda,f,2004,10.100000381469727
mda,mf,2005,14.600000381469727
mda,m,2005,5.0
mda,f,2005,9.600000381469727
mda,mf,2006,36.79999923706055
mda,m,2006,9.899999618530273
mda,f,2006,26.899999618530273
mda,mf,2007,29.0
mda,m,2007,7.900000095367432
mda,f,2007,21.100000381469727
mda,mf,2008,29.799999237060547
mda,m,2008,8.199999809265137
mda,f,2008,21.600000381469727
mda,mf,2009,30.299999237060547
mda,m,2009,10.5
mda,f,2009,19.799999237060547
mda,mf,2010,30.5
mda,m,2010,10.699999809265137
mda,f,2010,19.700000762939453
mda,mf,2011,36.099998474121094
mda,m,2011,10.5
mda,f,2011,25.600000381469727
mda,mf,2012,26.799999237060547
mda,m,2012,7.800000190734863
mda,f,2012,19.100000381469727
mda,mf,2013,25.194000244140625
mda,m,2013,7.663000106811523
mda,f,2013,17.5310001373291
mda,mf,2014,28.51300048828125
mda,m,2014,7.910999774932861
mda,f,2014,20.601999282836914
mng,mf,2000,197.5
mng,m,2000,59.0
mng,f,2000,138.5
mng,mf,2003,213.7740020751953
mng,m,2003,82.61299896240234
mng,f,2003,131.16099548339844
mng,mf,2007,249.72300720214844
mng,m,2007,92.49500274658203
mng,f,2007,157.22799682617188
mng,mf,2008,217.2239990234375
mng,m,2008,69.08300018310547
mng,f,2008,148.14100646972656
mng,mf,2009,206.73300170898438
mng,m,2009,49.9900016784668
mng,f,2009,156.7429962158203
mng,mf,2010,336.3290100097656
mng,m,2010,172.49899291992188
mng,f,2010,163.8300018310547
mng,mf,2011,336.86199951171875
mng,m,2011,169.07400512695312
mng,f,2011,167.78900146484375
mng,mf,2012,45.132999420166016
mng,m,2012,14.873000144958496
mng,f,2012,30.260000228881836
mne,mf,2005,3.9000000953674316
mne,m,2005,2.0
mne,f,2005,1.899999976158142
mne,mf,2007,4.199999809265137
mne,m,2007,1.805999994277954
mne,f,2007,2.3940000534057617
mne,mf,2008,5.800000190734863
mne,m,2008,3.200000047683716
mne,f,2008,2.5999999046325684
mne,mf,2009,3.0
mne,m,2009,1.7000000476837158
mne,f,2009,1.2999999523162842
mne,mf,2010,3.299999952316284
mne,m,2010,1.7000000476837158
mne,f,2010,1.600000023841858
mne,mf,2011,1.7999999523162842
mne,m,2011,1.100000023841858
mne,f,2011,0.699999988079071
mne,mf,2012,3.700000047683716
mne,m,2012,1.7000000476837158
mne,f,2012,1.899999976158142
msr,mf,1991,0.03999999910593033
msr,m,1991,0.029999999329447746
msr,f,1991,0.009999999776482582
mar,mf,1994,1345.0
mar,m,1994,950.7000122070312
mar,f,1994,394.29998779296875
mar,mf,1998,2447.052001953125
mar,m,1998,970.2000122070312
mar,f,1998,1476.85205078125
mar,mf,1999,2929.780029296875
mar,m,1999,1411.2969970703125
mar,f,1999,1518.4830322265625
mar,mf,2002,2832.199951171875
mar,m,2002,1579.800048828125
mar,f,2002,1252.4000244140625
mar,mf,2003,2853.300048828125
mar,m,2003,1526.699951171875
mar,f,2003,1326.5999755859375
mar,mf,2004,3145.60009765625
mar,m,2004,1649.5
mar,f,2004,1496.199951171875
mar,mf,2005,3138.89990234375
mar,m,2005,1650.4000244140625
mar,f,2005,1488.4000244140625
mar,mf,2006,2721.794921875
mar,m,2006,1230.7509765625
mar,f,2006,1491.0439453125
mar,mf,2007,2626.60302734375
mar,m,2007,1210.4560546875
mar,f,2007,1416.14697265625
mar,mf,2008,2450.216064453125
mar,m,2008,1120.6669921875
mar,f,2008,1329.5489501953125
mar,mf,2009,2355.126953125
mar,mf,2010,2351.451904296875
mar,mf,2011,2385.612060546875
mar,mf,2012,2259.758056640625
moz,mf,2003,2914.617919921875
moz,m,2003,461.2359924316406
moz,f,2003,2453.382080078125
nam,mf,1994,78.58699798583984
nam,m,1994,27.086999893188477
nam,f,1994,51.5
nam,mf,1997,46.939998626708984
nam,m,1997,14.039999961853027
nam,f,1997,32.900001525878906
nam,mf,2000,14.343000411987305
nam,m,2000,5.868000030517578
nam,f,2000,8.475000381469727
nam,mf,2001,69.11100006103516
nam,m,2001,29.37299919128418
nam,f,2001,39.737998962402344
nam,mf,2004,16.867000579833984
nam,m,2004,7.005000114440918
nam,f,2004,9.862000465393066
nam,mf,2008,3.556999921798706
nam,m,2008,1.8609999418258667
nam,f,2008,1.6959999799728394
nam,mf,2010,15.309000015258789
nam,m,2010,6.59499979019165
nam,f,2010,8.71399974822998
nam,mf,2011,10.074999809265137
nam,m,2011,4.749000072479248
nam,f,2011,5.326000213623047
nam,mf,2012,37.87900161743164
nam,m,2012,16.03700065612793
nam,f,2012,21.841999053955078
nam,mf,2013,31.802000045776367
nam,m,2013,12.982000350952148
nam,f,2013,18.820999145507812
npl,mf,2001,874.7000122070312
npl,m,2001,321.5
npl,f,2001,553.2000122070312
nld,mf,1980,0.0
nld,mf,1981,0.0
nld,mf,1982,0.0
nld,mf,1983,129.1999969482422
nld,m,1983,15.5
nld,f,1983,113.69999694824219
nld,mf,1984,0.0
nld,mf,1985,120.64900207519531
nld,m,1985,12.678999900817871
nld,f,1985,107.97000122070312
nld,mf,1986,0.0
nld,mf,1987,134.7469940185547
nld,m,1987,22.52899932861328
nld,f,1987,112.21900177001953
nld,mf,1988,120.89800262451172
nld,m,1988,15.482999801635742
nld,f,1988,105.41500091552734
nld,mf,1989,119.0510025024414
nld,m,1989,10.829999923706055
nld,f,1989,108.22100067138672
nld,mf,1990,133.15899658203125
nld,m,1990,13.088000297546387
nld,f,1990,120.07099914550781
nld,mf,1991,107.6719970703125
nld,m,1991,13.565999984741211
nld,f,1991,94.10600280761719
nld,mf,1992,81.53800201416016
nld,m,1992,13.156999588012695
nld,f,1992,68.38099670410156
nld,mf,1993,92.45500183105469
nld,m,1993,14.965999603271484
nld,f,1993,77.48899841308594
nld,mf,1994,85.7979965209961
nld,m,1994,17.010000228881836
nld,f,1994,68.78900146484375
nld,mf,1995,84.83799743652344
nld,m,1995,17.152000427246094
nld,f,1995,67.68599700927734
nld,mf,1996,76.5479965209961
nld,m,1996,16.73699951171875
nld,f,1996,59.81100082397461
nld,mf,1997,76.02400207519531
nld,m,1997,13.362000465393066
nld,f,1997,62.6619987487793
nld,mf,1998,65.36699676513672
nld,m,1998,9.864999771118164
nld,f,1998,55.50299835205078
nld,mf,1999,61.53200149536133
nld,m,1999,8.562999725341797
nld,f,1999,52.96900177001953
nld,mf,2000,68.58100128173828
nld,m,2000,14.914999961853027
nld,f,2000,53.66600036621094
nld,mf,2001,59.7239990234375
nld,m,2001,12.11299991607666
nld,f,2001,47.611000061035156
nld,mf,2002,47.305999755859375
nld,m,2002,8.402000427246094
nld,f,2002,38.90399932861328
nld,mf,2003,42.24800109863281
nld,m,2003,8.555000305175781
nld,f,2003,33.69300079345703
nld,mf,2004,38.777000427246094
nld,m,2004,7.98799991607666
nld,f,2004,30.788000106811523
nld,mf,2005,44.3650016784668
nld,m,2005,9.449999809265137
nld,f,2005,34.915000915527344
nld,mf,2006,44.50699996948242
nld,m,2006,8.54699993133545
