country,sex,year,persons_in_vulnerable_employment_thousands
kaz,f,2001,1434.5
kaz,mf,2002,2555.300048828125
kaz,m,2002,1179.9000244140625
kaz,f,2002,1375.4000244140625
kaz,mf,2003,2616.10009765625
kaz,m,2003,1229.0
kaz,f,2003,1387.0
kaz,mf,2004,2571.39990234375
kaz,m,2004,1237.5999755859375
kaz,f,2004,1333.800048828125
kaz,mf,2005,2498.0
kaz,m,2005,1191.0
kaz,f,2005,1306.0
kaz,mf,2006,2487.0
kaz,m,2006,1212.0
kaz,f,2006,1276.0
kaz,mf,2007,2504.0
kaz,m,2007,1233.0
kaz,f,2007,1271.0
kaz,mf,2008,2509.300048828125
kaz,m,2008,1207.9000244140625
kaz,f,2008,1301.5999755859375
kaz,mf,2009,2471.568115234375
kaz,m,2009,1193.678955078125
kaz,f,2009,1277.8890380859375
kaz,mf,2010,2515.52099609375
kaz,m,2010,1217.31494140625
kaz,f,2010,1298.2060546875
kaz,mf,2011,2520.4619140625
kaz,m,2011,1241.947998046875
kaz,f,2011,1278.5140380859375
kaz,mf,2012,2484.801025390625
kaz,m,2012,1248.2039794921875
kaz,f,2012,1236.5970458984375
kaz,mf,2013,2448.60009765625
kaz,m,2013,1256.5999755859375
kaz,f,2013,1191.9000244140625
ken,mf,1999,6675.880859375
ken,m,1999,2736.343017578125
ken,f,1999,3927.74609375
kir,mf,2010,14.430999755859375
kir,m,2010,8.04800033569336
kir,f,2010,6.373000144958496
kos,mf,2012,51.47600173950195
kos,m,2012,44.15999984741211
kos,f,2012,7.284999847412109
kwt,mf,2005,24.12700080871582
kwt,m,2005,23.275999069213867
kwt,f,2005,0.8510000109672546
kwt,mf,2011,38.930999755859375
kwt,m,2011,30.895000457763672
kwt,f,2011,8.03600025177002
kgz,mf,2002,952.7999877929688
kgz,m,2002,548.2999877929688
kgz,f,2002,404.6000061035156
kgz,mf,2003,984.0999755859375
kgz,m,2003,545.0999755859375
kgz,f,2003,438.8999938964844
kgz,mf,2004,992.5
kgz,m,2004,567.0
kgz,f,2004,425.5
kgz,mf,2005,1006.4000244140625
kgz,m,2005,582.7000122070312
kgz,f,2005,423.70001220703125
kgz,mf,2006,990.5
kgz,m,2006,575.9000244140625
kgz,f,2006,414.79998779296875
kgz,mf,2009,830.5
kgz,m,2009,525.2000122070312
kgz,f,2009,305.29998779296875
kgz,mf,2010,792.4000244140625
kgz,m,2010,502.5
kgz,f,2010,290.0
kgz,mf,2011,803.448974609375
kgz,m,2011,501.7070007324219
kgz,f,2011,301.7430114746094
kgz,mf,2012,807.5430297851562
kgz,m,2012,511.06298828125
kgz,f,2012,296.4800109863281
kgz,mf,2013,941.7109985351562
kgz,m,2013,599.989013671875
kgz,f,2013,341.72198486328125
lao,mf,1995,1951.5999755859375
lao,m,1995,893.2620239257812
lao,f,1995,1058.3380126953125
lao,mf,2005,2410.576904296875
lao,m,2005,1147.531005859375
lao,f,2005,1263.0460205078125
lao,mf,2010,2534.011962890625
lao,m,2010,1196.948974609375
lao,f,2010,1337.06396484375
lva,mf,1996,109.5
lva,m,1996,60.29999923706055
lva,f,1996,49.20000076293945
lva,mf,1997,160.6999969482422
lva,m,1997,81.0999984741211
lva,f,1997,79.5999984741211
lva,mf,1998,139.79400634765625
lva,m,1998,72.0260009765625
lva,f,1998,67.76899719238281
lva,mf,1999,126.89600372314453
lva,m,1999,67.14399719238281
lva,f,1999,59.750999450683594
lva,mf,2000,101.0999984741211
lva,m,2000,50.395999908447266
lva,f,2000,50.70399856567383
lva,mf,2001,101.28399658203125
lva,m,2001,51.05099868774414
lva,f,2001,50.233001708984375
lva,mf,2002,100.36799621582031
lva,m,2002,55.60200119018555
lva,f,2002,44.76499938964844
lva,mf,2003,97.12999725341797
lva,m,2003,53.65800094604492
lva,f,2003,43.472999572753906
lva,mf,2004,99.56999969482422
lva,m,2004,51.65299987792969
lva,f,2004,47.91699981689453
lva,mf,2005,78.92400360107422
lva,m,2005,43.65299987792969
lva,f,2005,35.270999908447266
lva,mf,2006,85.99299621582031
lva,m,2006,48.00299835205078
lva,f,2006,37.9900016784668
lva,mf,2007,81.75800323486328
lva,m,2007,46.01100158691406
lva,f,2007,35.74700164794922
lva,mf,2008,71.50900268554688
lva,m,2008,42.21799850463867
lva,f,2008,29.291000366210938
lva,mf,2009,70.46600341796875
lva,m,2009,37.99300003051758
lva,f,2009,32.472999572753906
lva,mf,2010,64.27400207519531
lva,m,2010,33.986000061035156
lva,f,2010,30.288000106811523
lva,mf,2011,66.18399810791016
lva,m,2011,36.404998779296875
lva,f,2011,29.777000427246094
lva,mf,2012,65.38200378417969
lva,m,2012,36.540000915527344
lva,f,2012,28.841999053955078
lva,mf,2013,65.72200012207031
lva,m,2013,36.577999114990234
lva,f,2013,29.143999099731445
lva,mf,2014,66.91100311279297
lva,m,2014,38.18199920654297
lva,f,2014,28.729999542236328
lbn,mf,2004,352.20001220703125
lbn,m,2004,315.6000061035156
lbn,f,2004,36.599998474121094
lbn,mf,2007,310.3999938964844
lbn,m,2007,266.6000061035156
lbn,f,2007,43.79999923706055
lso,mf,1999,424.6099853515625
lso,m,1999,252.8679962158203
lso,f,1999,171.74200439453125
lso,mf,2008,63.189998626708984
lso,m,2008,30.5
lso,f,2008,32.689998626708984
lbr,mf,2007,803.0
lbr,m,2007,364.0
lbr,f,2007,439.0
lbr,mf,2010,849.5969848632812
lbr,m,2010,369.92999267578125
lbr,f,2010,479.6679992675781
ltu,mf,1998,237.572998046875
ltu,m,1998,133.85000610351562
ltu,f,1998,103.7229995727539
ltu,mf,1999,274.20001220703125
ltu,m,1999,157.48899841308594
ltu,f,1999,116.71099853515625
ltu,mf,2000,254.8820037841797
ltu,m,2000,142.0749969482422
ltu,f,2000,112.80699920654297
ltu,mf,2001,243.27699279785156
ltu,m,2001,141.94500732421875
ltu,f,2001,101.33100128173828
ltu,mf,2002,264.8420104980469
ltu,m,2002,150.38900756835938
ltu,f,2002,114.4530029296875
ltu,mf,2003,274.4909973144531
ltu,m,2003,153.14500427246094
ltu,f,2003,121.34600067138672
ltu,mf,2004,242.63299560546875
ltu,m,2004,141.4010009765625
ltu,f,2004,101.23200225830078
ltu,mf,2005,217.26699829101562
ltu,m,2005,121.68000030517578
ltu,f,2005,95.58699798583984
ltu,mf,2006,211.1580047607422
ltu,m,2006,115.3550033569336
ltu,f,2006,95.8030014038086
ltu,mf,2007,181.38499450683594
ltu,m,2007,105.9209976196289
ltu,f,2007,75.46399688720703
ltu,mf,2008,136.2100067138672
ltu,m,2008,80.09700012207031
ltu,f,2008,56.112998962402344
ltu,mf,2009,125.9540023803711
ltu,m,2009,70.5009994506836
ltu,f,2009,55.45399856567383
ltu,mf,2010,107.24099731445312
ltu,m,2010,57.05400085449219
ltu,f,2010,50.1870002746582
ltu,mf,2011,103.10299682617188
ltu,m,2011,54.90999984741211
ltu,f,2011,48.19300079345703
ltu,mf,2012,112.9540023803711
ltu,m,2012,62.58399963378906
ltu,f,2012,50.369998931884766
ltu,mf,2013,123.73799896240234
ltu,m,2013,68.30799865722656
ltu,f,2013,55.43000030517578
ltu,mf,2014,129.4669952392578
ltu,m,2014,69.4469985961914
ltu,f,2014,60.02000045776367
lux,mf,1983,13.512999534606934
lux,m,1983,7.519000053405762
lux,f,1983,5.993000030517578
lux,mf,1984,13.222999572753906
lux,m,1984,7.379000186920166
lux,f,1984,5.843999862670898
lux,mf,1985,12.437999725341797
lux,m,1985,7.125999927520752
lux,f,1985,5.311999797821045
lux,mf,1986,11.62600040435791
lux,m,1986,6.60099983215332
lux,f,1986,5.02400016784668
lux,mf,1987,11.963000297546387
lux,m,1987,6.468999862670898
lux,f,1987,5.49399995803833
lux,mf,1988,11.711000442504883
lux,m,1988,6.9670000076293945
lux,f,1988,4.74399995803833
lux,mf,1989,12.616999626159668
lux,m,1989,7.735000133514404
lux,f,1989,4.881999969482422
lux,mf,1990,12.897000312805176
lux,m,1990,7.927000045776367
lux,f,1990,4.9720001220703125
lux,mf,1991,11.675000190734863
lux,m,1991,6.604000091552734
lux,f,1991,5.071000099182129
lux,mf,1992,10.706999778747559
lux,m,1992,5.943999767303467
lux,f,1992,4.763000011444092
lux,mf,1993,10.892000198364258
lux,m,1993,6.22599983215332
lux,f,1993,4.665999889373779
lux,mf,1994,11.069000244140625
lux,m,1994,5.789000034332275
lux,f,1994,5.281000137329102
lux,mf,1995,8.050999641418457
lux,m,1995,4.306000232696533
lux,f,1995,3.746000051498413
lux,mf,1996,5.559000015258789
lux,m,1996,3.0829999446868896
lux,f,1996,2.4749999046325684
lux,mf,1997,6.123000144958496
lux,m,1997,3.2049999237060547
lux,f,1997,2.9179999828338623
lux,mf,1998,6.86899995803833
lux,m,1998,4.090000152587891
lux,f,1998,2.7799999713897705
lux,mf,1999,6.52400016784668
lux,m,1999,3.4749999046325684
lux,f,1999,3.0490000247955322
lux,mf,2000,6.125999927520752
lux,m,2000,3.6010000705718994
lux,f,2000,2.5239999294281006
lux,mf,2001,5.209000110626221
lux,m,2001,2.5940001010894775
lux,f,2001,2.617000102996826
lux,mf,2002,5.245999813079834
lux,m,2002,3.0179998874664307
lux,f,2002,2.2279999256134033
lux,mf,2003,11.968000411987305
lux,m,2003,7.232999801635742
lux,f,2003,4.735000133514404
lux,mf,2004,10.107000350952148
lux,m,2004,6.192999839782715
lux,f,2004,3.9140000343322754
lux,mf,2005,10.074999809265137
lux,m,2005,5.688000202178955
lux,f,2005,4.38700008392334
lux,mf,2006,10.16100025177002
lux,m,2006,5.923999786376953
lux,f,2006,4.236000061035156
lux,mf,2007,8.67199993133545
lux,m,2007,4.85099983215332
lux,f,2007,3.821000099182129
lux,mf,2008,8.253000259399414
lux,m,2008,3.8589999675750732
lux,f,2008,4.394000053405762
lux,mf,2009,12.809000015258789
lux,m,2009,7.728000164031982
lux,f,2009,5.079999923706055
lux,mf,2010,10.911999702453613
lux,m,2010,6.130000114440918
lux,f,2010,4.7829999923706055
lux,mf,2011,13.253000259399414
lux,m,2011,7.6579999923706055
lux,f,2011,5.5960001945495605
lux,mf,2012,13.460000038146973
lux,m,2012,6.991000175476074
lux,f,2012,6.4679999351501465
lux,mf,2013,14.696000099182129
lux,m,2013,8.1899995803833
lux,f,2013,6.50600004196167
lux,mf,2014,15.501999855041504
lux,m,2014,8.8100004196167
lux,f,2014,6.691999912261963
mac,mf,1996,14.100000381469727
mac,m,1996,9.0
mac,f,1996,5.199999809265137
mac,mf,1997,12.5
mac,m,1997,7.5
mac,f,1997,5.0
mac,mf,1998,12.300000190734863
mac,m,1998,7.699999809265137
mac,f,1998,4.599999904632568
mac,mf,1999,14.300000190734863
mac,m,1999,8.899999618530273
mac,f,1999,5.5
mac,mf,2000,16.399999618530273
mac,m,2000,9.800000190734863
mac,f,2000,6.599999904632568
mac,mf,2001,16.0
mac,m,2001,9.800000190734863
mac,f,2001,6.199999809265137
mac,mf,2002,14.300000190734863
mac,m,2002,9.100000381469727
mac,f,2002,5.199999809265137
mac,mf,2003,15.5
mac,m,2003,9.699999809265137
mac,f,2003,5.699999809265137
mac,mf,2004,17.700000762939453
mac,m,2004,11.0
mac,f,2004,6.599999904632568
mac,mf,2005,15.300000190734863
mac,m,2005,9.600000381469727
mac,f,2005,5.599999904632568
mac,mf,2006,14.699999809265137
mac,m,2006,8.899999618530273
mac,f,2006,5.699999809265137
mac,mf,2007,15.5
mac,m,2007,10.100000381469727
mac,f,2007,5.400000095367432
mac,mf,2008,15.0
mac,m,2008,9.899999618530273
mac,f,2008,5.099999904632568
mac,mf,2009,15.0
mac,m,2009,9.899999618530273
mac,f,2009,5.099999904632568
mac,mf,2010,15.0
mac,m,2010,10.300000190734863
mac,f,2010,4.800000190734863
mac,mf,2011,14.300000190734863
mac,m,2011,9.699999809265137
mac,f,2011,4.599999904632568
mac,mf,2012,14.100000381469727
mac,mf,2013,12.800000190734863
mac,m,2013,8.899999618530273
mac,f,2013,3.9000000953674316
mkd,mf,1996,97.77300262451172
mkd,m,1996,64.0469970703125
mkd,f,1996,33.72700119018555
mkd,mf,1997,45.77899932861328
mkd,m,1997,27.43199920654297
mkd,f,1997,18.347999572753906
mkd,mf,1998,102.78199768066406
mkd,m,1998,67.98100280761719
mkd,f,1998,34.80099868774414
mkd,mf,1999,95.80000305175781
mkd,m,1999,55.790000915527344
mkd,f,1999,40.0099983215332
mkd,mf,2000,117.4729995727539
mkd,m,2000,70.2979965209961
mkd,f,2000,47.17599868774414
mkd,mf,2001,141.25900268554688
mkd,m,2001,77.0479965209961
mkd,f,2001,64.21199798583984
mkd,mf,2002,126.29199981689453
mkd,m,2002,72.83399963378906
mkd,f,2002,53.45899963378906
mkd,mf,2003,107.17500305175781
mkd,m,2003,59.53499984741211
mkd,f,2003,47.638999938964844
mkd,mf,2004,97.85199737548828
mkd,m,2004,65.32499694824219
mkd,f,2004,32.527000427246094
mkd,mf,2005,122.3270034790039
mkd,m,2005,77.04399871826172
mkd,f,2005,45.28300094604492
mkd,mf,2006,132.98199462890625
mkd,m,2006,84.11199951171875
mkd,f,2006,48.87099838256836
mkd,mf,2007,130.91200256347656
mkd,m,2007,85.21099853515625
mkd,f,2007,45.70100021362305
mkd,mf,2008,141.4510040283203
mkd,m,2008,89.48799896240234
mkd,f,2008,51.9630012512207
mkd,mf,2009,144.39599609375
mkd,m,2009,95.04199981689453
mkd,f,2009,49.35300064086914
mkd,mf,2010,147.41799926757812
mkd,m,2010,94.81199645996094
mkd,f,2010,52.60599899291992
mkd,mf,2011,145.25100708007812
mkd,m,2011,92.20999908447266
mkd,f,2011,53.040000915527344
mkd,mf,2012,143.4929962158203
mkd,m,2012,91.12999725341797
mkd,f,2012,52.362998962402344
mkd,mf,2013,159.06700134277344
mkd,m,2013,100.0459976196289
mkd,f,2013,59.02000045776367
mkd,mf,2014,157.13299560546875
mkd,m,2014,104.56800079345703
mkd,f,2014,52.56399917602539
mdg,mf,1993,4173.89990234375
mdg,m,1993,2463.89990234375
mdg,f,1993,1710.0
mdg,mf,2003,6654.89990234375
mdg,m,2003,3261.89990234375
mdg,f,2003,3393.10009765625
mdg,mf,2005,8273.0
mdg,m,2005,4060.300048828125
mdg,f,2005,4212.7998046875
mdg,mf,2010,9056.4443359375
mdg,m,2010,4437.9248046875
mdg,f,2010,4618.6611328125
mdg,mf,2012,8975.5224609375
mdg,m,2012,4442.6181640625
mdg,f,2012,4532.90380859375
mwi,mf,1987,2862.2099609375
mwi,m,1987,1177.6199951171875
mwi,f,1987,1684.5999755859375
mys,mf,1991,1774.5999755859375
mys,m,1991,1286.699951171875
mys,f,1991,488.0
mys,mf,1995,1903.300048828125
mys,m,1995,1221.5
mys,f,1995,681.9000244140625
mys,mf,1996,2076.800048828125
mys,m,1996,1287.300048828125
mys,f,1996,788.7000122070312
mys,mf,1997,1965.699951171875
mys,m,1997,1229.0999755859375
mys,f,1997,736.7999877929688
mys,mf,1998,2039.0
mys,m,1998,1341.0999755859375
mys,f,1998,697.9000244140625
mys,mf,1999,2033.0
mys,m,1999,1325.300048828125
mys,f,1999,707.7000122070312
mys,mf,2000,2110.800048828125
mys,m,2000,1361.5999755859375
mys,f,2000,749.2000122070312
mys,mf,2001,1993.4000244140625
mys,m,2001,1264.300048828125
mys,f,2001,729.0999755859375
mys,mf,2002,1933.699951171875
mys,m,2002,1196.300048828125
mys,f,2002,737.4000244140625
mys,mf,2003,2012.5999755859375
mys,m,2003,1256.5
mys,f,2003,756.2000122070312
mys,mf,2004,2179.800048828125
mys,m,2004,1391.800048828125
mys,f,2004,787.9000244140625
mys,mf,2005,2124.89990234375
mys,m,2005,1405.0
mys,f,2005,719.9000244140625
mys,mf,2006,2245.60009765625
mys,m,2006,1501.5999755859375
mys,f,2006,744.0
mys,mf,2007,2351.60009765625
mys,m,2007,1542.0999755859375
mys,f,2007,809.5
mys,mf,2008,2337.10009765625
mys,m,2008,1585.199951171875
mys,f,2008,751.9000244140625
mys,mf,2009,2344.39990234375
mys,m,2009,1549.9000244140625
mys,f,2009,794.5
mys,mf,2010,2417.60009765625
mys,m,2010,1617.199951171875
mys,f,2010,800.4000244140625
mys,mf,2011,2427.5
mys,m,2011,1614.0999755859375
mys,f,2011,813.4000244140625
mys,mf,2012,2718.39990234375
mys,m,2012,1725.4000244140625
mys,f,2012,993.0
mys,mf,2013,2927.0
mys,m,2013,1749.800048828125
mys,f,2013,1177.199951171875
mys,mf,2014,2853.89990234375
mys,m,2014,1632.699951171875
mys,f,2014,1221.0
mdv,mf,1990,25.9060001373291
mdv,m,1990,19.636999130249023
mdv,f,1990,6.269000053405762
mdv,mf,1995,36.08300018310547
mdv,m,1995,27.334999084472656
mdv,f,1995,8.748000144958496
mdv,mf,2000,43.34400177001953
mdv,m,2000,32.22800064086914
mdv,f,2000,11.116000175476074
mdv,mf,2006,32.680999755859375
mdv,m,2006,13.630999565124512
mdv,f,2006,19.049999237060547
mdv,mf,2010,18.459999084472656
mdv,m,2010,8.081000328063965
mdv,f,2010,10.378999710083008
mli,mf,2004,2047.300048828125
mli,m,2004,1177.199951171875
mli,f,2004,870.0999755859375
mli,mf,2006,3916.573974609375
mli,m,2006,2026.844970703125
mli,f,2006,1889.72900390625
mli,mf,2007,3030.907958984375
mli,m,2007,1544.7889404296875
mli,f,2007,2232.794921875
mlt,mf,2000,11.704999923706055
mlt,m,2000,10.074999809265137
mlt,f,2000,1.63100004196167
mlt,mf,2001,12.458999633789062
mlt,m,2001,10.553000450134277
mlt,f,2001,1.906000018119812
mlt,mf,2002,15.42199993133545
mlt,m,2002,13.704999923706055
mlt,f,2002,1.7170000076293945
mlt,mf,2003,14.163000106811523
mlt,m,2003,11.234000205993652
mlt,f,2003,2.928999900817871
mlt,mf,2004,14.211999893188477
mlt,m,2004,12.496000289916992
mlt,f,2004,1.715999960899353
mlt,mf,2005,13.904999732971191
mlt,m,2005,11.831999778747559
mlt,f,2005,2.0739998817443848
mlt,mf,2006,14.262999534606934
mlt,m,2006,12.26099967956543
mlt,f,2006,2.002000093460083
mlt,mf,2007,14.487000465393066
mlt,m,2007,11.690999984741211
mlt,f,2007,2.7960000038146973
mlt,mf,2008,14.741999626159668
mlt,m,2008,12.118000030517578
mlt,f,2008,2.624000072479248
mlt,mf,2009,15.154000282287598
mlt,m,2009,12.354999542236328
mlt,f,2009,2.7990000247955322
mlt,mf,2010,16.142000198364258
mlt,m,2010,13.428999900817871
mlt,f,2010,2.7130000591278076
mlt,mf,2011,15.331000328063965
mlt,m,2011,12.9350004196167
mlt,f,2011,2.3970000743865967
mlt,mf,2012,15.555999755859375
mlt,m,2012,12.718999862670898
mlt,f,2012,2.8369998931884766
mlt,mf,2013,16.5049991607666
mlt,m,2013,13.347999572753906
mlt,f,2013,3.1570000648498535
mlt,mf,2014,17.07900047302246
mlt,m,2014,13.392000198364258
mlt,f,2014,3.686000108718872
mhl,mf,1999,2.700000047683716
mhl,m,1999,1.7999999523162842
mhl,f,1999,0.8999999761581421
mtq,mf,2001,16.700000762939453
mtq,mf,2002,14.899999618530273
mtq,mf,2003,16.299999237060547
mtq,mf,2004,16.600000381469727
mtq,mf,2005,16.200000762939453
mtq,mf,2006,15.0
mtq,mf,2007,16.0
mtq,mf,2008,15.899999618530273
mtq,mf,2009,17.799999237060547
mtq,mf,2010,22.399999618530273
mtq,mf,2011,19.5
mtq,mf,2012,19.600000381469727
mus,mf,1990,46.900001525878906
mus,m,1990,37.599998474121094
mus,f,1990,9.100000381469727
mus,mf,2000,60.0
mus,m,2000,48.900001525878906
mus,f,2000,11.100000381469727
mus,mf,2004,81.30000305175781
mus,m,2004,58.900001525878906
mus,f,2004,22.399999618530273
mus,mf,2005,81.9000015258789
mus,m,2005,58.20000076293945
mus,f,2005,23.700000762939453
mus,mf,2006,80.9000015258789
mus,m,2006,56.900001525878906
mus,f,2006,24.0
mus,mf,2007,84.5
mus,m,2007,59.900001525878906
mus,f,2007,24.600000381469727
mus,mf,2008,84.5999984741211
mus,m,2008,58.29999923706055
mus,f,2008,26.299999237060547
mus,mf,2009,83.4000015258789
mus,m,2009,57.5
mus,f,2009,25.899999618530273
mus,mf,2010,85.67500305175781
mus,m,2010,58.17499923706055
mus,f,2010,27.5
mus,mf,2011,80.7750015258789
mus,m,2011,55.79999923706055
mus,f,2011,24.975000381469727
mus,mf,2012,93.44999694824219
mus,m,2012,63.07500076293945
mus,f,2012,30.375
mda,mf,1999,474.29998779296875
mda,m,1999,223.3000030517578
mda,f,1999,251.0
mda,mf,2000,552.0999755859375
mda,m,2000,262.29998779296875
mda,f,2000,290.0
mda,mf,2001,582.5
mda,m,2001,275.70001220703125
mda,f,2001,306.79998779296875
mda,mf,2002,600.9000244140625
mda,m,2002,286.8999938964844
mda,f,2002,313.8999938964844
mda,mf,2003,479.8999938964844
mda,m,2003,239.6999969482422
mda,f,2003,240.10000610351562
mda,mf,2004,466.5
mda,m,2004,227.1999969482422
mda,f,2004,239.3000030517578
mda,mf,2005,479.29998779296875
mda,m,2005,233.8000030517578
mda,f,2005,245.5
mda,mf,2006,401.70001220703125
mda,m,2006,209.0
mda,f,2006,192.6999969482422
mda,mf,2007,404.20001220703125
mda,m,2007,218.8000030517578
mda,f,2007,185.39999389648438
mda,mf,2008,388.70001220703125
mda,m,2008,212.10000610351562
mda,f,2008,176.60000610351562
mda,mf,2009,337.3999938964844
mda,m,2009,192.1999969482422
mda,f,2009,145.1999969482422
mda,mf,2010,327.5
mda,m,2010,188.3000030517578
mda,f,2010,139.1999969482422
mda,mf,2011,336.70001220703125
mda,m,2011,194.3000030517578
mda,f,2011,142.3000030517578
mda,mf,2012,328.1000061035156
mda,m,2012,188.89999389648438
mda,f,2012,139.3000030517578
mda,mf,2013,357.5710144042969
mda,m,2013,203.6179962158203
mda,f,2013,153.9530029296875
mda,mf,2014,378.81298828125
mda,m,2014,218.9770050048828
mda,f,2014,159.83599853515625
mng,mf,2000,440.70001220703125
mng,m,2000,243.60000610351562
mng,f,2000,197.10000610351562
mng,mf,2003,517.1099853515625
mng,m,2003,278.84698486328125
mng,f,2003,238.26300048828125
mng,mf,2007,556.1719970703125
mng,m,2007,301.0169982910156
mng,f,2007,255.156005859375
mng,mf,2008,478.07501220703125
mng,m,2008,254.35299682617188
mng,f,2008,223.72300720214844
mng,mf,2009,537.2130126953125
mng,m,2009,294.0539855957031
mng,f,2009,243.15899658203125
mng,mf,2010,579.8410034179688
mng,m,2010,324.0740051269531
mng,f,2010,255.76699829101562
mng,mf,2011,569.2880249023438
mng,m,2011,312.43798828125
mng,f,2011,256.8500061035156
mng,mf,2012,542.6079711914062
mng,m,2012,291.83099365234375
mng,f,2012,250.7779998779297
msr,mf,1991,0.5699999928474426
msr,m,1991,0.38999998569488525
msr,f,1991,0.18000000715255737
mar,mf,1994,3326.10009765625
mar,m,1994,2723.89990234375
mar,f,1994,602.2999877929688
mar,mf,1998,4884.3779296875
mar,m,1998,2940.72509765625
mar,f,1998,1943.654052734375
mar,mf,1999,5213.6982421875
mar,m,1999,3297.424072265625
mar,f,1999,1916.2740478515625
mar,mf,2002,5311.60009765625
mar,m,2002,3769.89990234375
mar,f,2002,1541.699951171875
mar,mf,2003,5363.0
mar,m,2003,3731.0
mar,f,2003,1632.0999755859375
mar,mf,2004,5704.60009765625
mar,m,2004,3907.699951171875
mar,f,2004,1797.0
mar,mf,2005,5721.60009765625
mar,m,2005,3934.60009765625
mar,f,2005,1786.800048828125
mar,mf,2006,5149.2861328125
mar,m,2006,3395.31591796875
mar,f,2006,1753.969970703125
mar,mf,2007,5134.171875
mar,m,2007,3371.530029296875
mar,f,2007,1762.6419677734375
mar,mf,2008,5292.35302734375
mar,m,2008,3523.888916015625
mar,f,2008,1768.4639892578125
mar,mf,2009,5193.62109375
mar,mf,2010,5233.5419921875
mar,mf,2011,5412.2919921875
mar,mf,2012,5328.8251953125
moz,mf,2003,6969.60107421875
moz,m,2003,2829.23193359375
moz,f,2003,4140.3701171875
nam,mf,1994,147.87600708007812
nam,m,1994,59.220001220703125
nam,f,1994,88.65599822998047
nam,mf,1997,118.75
nam,m,1997,42.34000015258789
nam,f,1997,76.41000366210938
nam,mf,2000,119.44499969482422
nam,m,2000,45.18199920654297
nam,f,2000,74.26300048828125
nam,mf,2001,110.98799896240234
nam,m,2001,48.35900115966797
nam,f,2001,62.62900161743164
nam,mf,2004,81.27100372314453
nam,m,2004,36.77899932861328
nam,f,2004,44.492000579833984
nam,mf,2008,44.78300094604492
nam,m,2008,20.895000457763672
nam,f,2008,23.88800048828125
nam,mf,2010,210.53700256347656
nam,m,2010,89.25199890136719
nam,f,2010,124.28399658203125
nam,mf,2011,141.302001953125
nam,m,2011,60.85499954223633
nam,f,2011,80.4469985961914
nam,mf,2012,206.25399780273438
nam,m,2012,83.60700225830078
nam,f,2012,122.64700317382812
nam,mf,2013,53.57400131225586
nam,m,2013,26.974000930786133
nam,f,2013,26.60099983215332
npl,mf,2001,7085.5
npl,m,2001,3499.89990234375
npl,f,2001,3585.699951171875
nld,mf,1985,382.7149963378906
nld,m,1985,221.48800659179688
nld,f,1985,161.2270050048828
nld,mf,1987,524.9290161132812
nld,m,1987,271.58099365234375
nld,f,1987,253.3489990234375
nld,mf,1988,506.3680114746094
nld,m,1988,272.3869934082031
nld,f,1988,233.9810028076172
nld,mf,1989,514.4409790039062
nld,m,1989,270.9779968261719
nld,f,1989,243.46400451660156
nld,mf,1990,557.7869873046875
nld,m,1990,278.8380126953125
nld,f,1990,278.9490051269531
nld,mf,1991,523.47998046875
nld,m,1991,277.7539978027344
nld,f,1991,245.7259979248047
nld,mf,1992,526.9500122070312
nld,m,1992,300.5639953613281
nld,f,1992,226.38600158691406
nld,mf,1993,547.9299926757812
nld,m,1993,313.375
nld,f,1993,234.55599975585938
nld,mf,1994,561.406005859375
nld,m,1994,308.8030090332031
nld,f,1994,252.60499572753906
nld,mf,1995,589.0479736328125
nld,m,1995,328.6080017089844
nld,f,1995,260.44000244140625
nld,mf,1996,584.0009765625
nld,m,1996,345.1390075683594
nld,f,1996,238.86199951171875
nld,mf,1997,606.8359985351562
nld,m,1997,355.885009765625
nld,f,1997,250.9499969482422
nld,mf,1998,568.666015625
nld,m,1998,331.5090026855469
nld,f,1998,237.1580047607422
nld,mf,1999,576.3939819335938
nld,m,1999,331.9010009765625
nld,f,1999,244.49400329589844
nld,mf,2000,625.97998046875
nld,m,2000,367.8219909667969
nld,f,2000,258.1579895019531
nld,mf,2001,662.1959838867188
nld,m,2001,382.95599365234375
nld,f,2001,279.2409973144531
nld,mf,2002,667.7689819335938
nld,m,2002,397.0539855957031
nld,f,2002,270.7149963378906
nld,mf,2003,636.1799926757812
nld,m,2003,390.0539855957031
nld,f,2003,246.12600708007812
nld,mf,2004,678.2160034179688
nld,m,2004,405.343994140625
nld,f,2004,272.8710021972656
nld,mf,2005,697.2550048828125
nld,m,2005,414.1820068359375
nld,f,2005,283.072998046875
nld,mf,2006,733.3599853515625
nld,m,2006,439.91900634765625
nld,f,2006,293.4419860839844
nld,mf,2007,780.5449829101562
nld,m,2007,471.3999938964844
nld,f,2007,309.1449890136719
nld,mf,2008,808.958984375
nld,m,2008,484.7359924316406
nld,f,2008,324.2229919433594
nld,mf,2009,837.7969970703125
nld,m,2009,499.8689880371094
nld,f,2009,337.9289855957031
nld,mf,2010,932.093994140625
nld,m,2010,565.5960083007812
nld,f,2010,366.49798583984375
nld,mf,2011,935.4669799804688
nld,m,2011,568.4819946289062
nld,f,2011,366.9849853515625
nld,mf,2012,969.8690185546875
nld,m,2012,591.7689819335938
nld,f,2012,378.1000061035156
nld,mf,2013,1026.43701171875
nld,m,2013,626.0960083007812
nld,f,2013,400.3420104980469
nld,mf,2014,1061.7359619140625
nld,m,2014,650.5089721679688
