country,sex,year,total_self_employed_workers_thousands
lva,f,1997,87.69999694824219
lva,mf,1998,170.8769989013672
lva,m,1998,93.74500274658203
lva,f,1998,77.13400268554688
lva,mf,1999,164.2530059814453
lva,m,1999,92.45899963378906
lva,f,1999,71.79299926757812
lva,mf,2000,139.906005859375
lva,m,2000,78.18800354003906
lva,f,2000,61.71900177001953
lva,mf,2001,142.06399536132812
lva,m,2001,80.33000183105469
lva,f,2001,61.73400115966797
lva,mf,2002,130.34300231933594
lva,m,2002,76.79499816894531
lva,f,2002,53.547000885009766
lva,mf,2003,128.8260040283203
lva,m,2003,77.38200378417969
lva,f,2003,51.44499969482422
lva,mf,2004,129.7689971923828
lva,m,2004,70.43800354003906
lva,f,2004,59.33100128173828
lva,mf,2005,111.56099700927734
lva,m,2005,65.0199966430664
lva,f,2005,46.54100036621094
lva,mf,2006,120.2030029296875
lva,m,2006,69.99800109863281
lva,f,2006,50.20500183105469
lva,mf,2007,116.00900268554688
lva,m,2007,69.9209976196289
lva,f,2007,46.0880012512207
lva,mf,2008,108.08000183105469
lva,m,2008,68.80699920654297
lva,f,2008,39.27299880981445
lva,mf,2009,104.69999694824219
lva,m,2009,63.23099899291992
lva,f,2009,41.46900177001953
lva,mf,2010,97.75800323486328
lva,m,2010,55.5989990234375
lva,f,2010,42.15999984741211
lva,mf,2011,97.71600341796875
lva,m,2011,57.099998474121094
lva,f,2011,40.61399841308594
lva,mf,2012,99.52300262451172
lva,m,2012,59.25299835205078
lva,f,2012,40.270999908447266
lva,mf,2013,103.26599884033203
lva,m,2013,60.91999816894531
lva,f,2013,42.34600067138672
lva,mf,2014,102.11299896240234
lva,m,2014,62.85900115966797
lva,f,2014,39.255001068115234
lbn,mf,2004,409.0
lbn,m,2004,369.70001220703125
lbn,f,2004,39.29999923706055
lbn,mf,2007,417.20001220703125
lbn,m,2007,368.6000061035156
lbn,f,2007,48.599998474121094
lso,mf,1999,429.29901123046875
lso,m,1999,255.43099975585938
lso,f,1999,173.8679962158203
lso,mf,2008,65.7249984741211
lso,m,2008,32.15299987792969
lso,f,2008,33.571998596191406
lbr,mf,2007,824.0
lbr,m,2007,377.0
lbr,f,2007,448.0
lbr,mf,2010,882.3419799804688
lbr,m,2010,389.4729919433594
lbr,f,2010,492.8689880371094
ltu,mf,1998,289.7950134277344
ltu,m,1998,169.17599487304688
ltu,f,1998,120.61900329589844
ltu,mf,1999,304.4169921875
ltu,m,1999,176.8699951171875
ltu,f,1999,127.5469970703125
ltu,mf,2000,279.2640075683594
ltu,m,2000,158.7220001220703
ltu,f,2000,120.54199981689453
ltu,mf,2001,276.9309997558594
ltu,m,2001,165.58099365234375
ltu,f,2001,111.3479995727539
ltu,mf,2002,295.13299560546875
ltu,m,2002,171.20199584960938
ltu,f,2002,123.93099975585938
ltu,mf,2003,308.2460021972656
ltu,m,2003,177.46600341796875
ltu,f,2003,130.781005859375
ltu,mf,2004,269.12799072265625
ltu,m,2004,159.85800170898438
ltu,f,2004,109.27100372314453
ltu,mf,2005,246.14700317382812
ltu,m,2005,142.0850067138672
ltu,f,2005,104.06199645996094
ltu,mf,2006,242.76100158691406
ltu,m,2006,137.23599243164062
ltu,f,2006,105.5250015258789
ltu,mf,2007,211.47300720214844
ltu,m,2007,127.9260025024414
ltu,f,2007,83.5469970703125
ltu,mf,2008,166.67999267578125
ltu,m,2008,103.5780029296875
ltu,f,2008,63.10200119018555
ltu,mf,2009,157.781005859375
ltu,m,2009,93.53099822998047
ltu,f,2009,64.2509994506836
ltu,mf,2010,135.68600463867188
ltu,m,2010,77.88500213623047
ltu,f,2010,57.801998138427734
ltu,mf,2011,132.7519989013672
ltu,m,2011,75.85900115966797
ltu,f,2011,56.893001556396484
ltu,mf,2012,141.01400756835938
ltu,m,2012,82.13700103759766
ltu,f,2012,58.87699890136719
ltu,mf,2013,152.1929931640625
ltu,m,2013,88.73899841308594
ltu,f,2013,63.45399856567383
ltu,mf,2014,159.65499877929688
ltu,m,2014,90.80799865722656
ltu,f,2014,68.84700012207031
lux,mf,1980,21.200000762939453
lux,mf,1981,20.0
lux,mf,1982,19.600000381469727
lux,mf,1983,18.177000045776367
lux,m,1983,11.401000022888184
lux,f,1983,6.775000095367432
lux,mf,1984,18.06399917602539
lux,m,1984,11.472999572753906
lux,f,1984,6.591000080108643
lux,mf,1985,17.44099998474121
lux,m,1985,11.368000030517578
lux,f,1985,6.072999954223633
lux,mf,1986,16.268999099731445
lux,m,1986,10.206999778747559
lux,f,1986,6.060999870300293
lux,mf,1987,17.21500015258789
lux,m,1987,10.755999565124512
lux,f,1987,6.460000038146973
lux,mf,1988,16.597000122070312
lux,m,1988,10.888999938964844
lux,f,1988,5.708000183105469
lux,mf,1989,16.94099998474121
lux,m,1989,11.293999671936035
lux,f,1989,5.645999908447266
lux,mf,1990,17.332000732421875
lux,m,1990,11.571999549865723
lux,f,1990,5.76200008392334
lux,mf,1991,17.52899932861328
lux,m,1991,11.279000282287598
lux,f,1991,6.25
lux,mf,1992,16.79599952697754
lux,m,1992,10.661999702453613
lux,f,1992,6.133999824523926
lux,mf,1993,18.249000549316406
lux,m,1993,12.008999824523926
lux,f,1993,6.241000175476074
lux,mf,1994,17.882999420166016
lux,m,1994,11.003000259399414
lux,f,1994,6.88100004196167
lux,mf,1995,18.302000045776367
lux,m,1995,12.324000358581543
lux,f,1995,5.980000019073486
lux,mf,1996,16.090999603271484
lux,m,1996,11.347999572753906
lux,f,1996,4.741000175476074
lux,mf,1997,15.59000015258789
lux,m,1997,10.501999855041504
lux,f,1997,5.0879998207092285
lux,mf,1998,15.99899959564209
lux,m,1998,11.541999816894531
lux,f,1998,4.458000183105469
lux,mf,1999,16.082000732421875
lux,m,1999,10.227999687194824
lux,f,1999,5.854000091552734
lux,mf,2000,17.065000534057617
lux,m,2000,11.800000190734863
lux,f,2000,5.263000011444092
lux,mf,2001,13.482000350952148
lux,m,2001,9.119999885559082
lux,f,2001,4.363999843597412
lux,mf,2002,14.890999794006348
lux,m,2002,10.784000396728516
lux,f,2002,4.10699987411499
lux,mf,2003,14.75
lux,m,2003,9.338000297546387
lux,f,2003,5.4120001792907715
lux,mf,2004,15.406999588012695
lux,m,2004,10.180999755859375
lux,f,2004,5.224999904632568
lux,mf,2005,15.52400016784668
lux,m,2005,9.822999954223633
lux,f,2005,5.702000141143799
lux,mf,2006,15.34000015258789
lux,m,2006,9.892999649047852
lux,f,2006,5.446000099182129
lux,mf,2007,14.666999816894531
lux,m,2007,9.281999588012695
lux,f,2007,5.385000228881836
lux,mf,2008,13.157999992370605
lux,m,2008,7.5960001945495605
lux,f,2008,5.560999870300293
lux,mf,2009,18.937000274658203
lux,m,2009,12.567999839782715
lux,f,2009,6.368000030517578
lux,mf,2010,18.020000457763672
lux,m,2010,11.550000190734863
lux,f,2010,6.4710001945495605
lux,mf,2011,19.22100067138672
lux,m,2011,12.16100025177002
lux,f,2011,7.060999870300293
lux,mf,2012,20.94499969482422
lux,m,2012,12.557000160217285
lux,f,2012,8.38599967956543
lux,mf,2013,21.07900047302246
lux,m,2013,12.663999557495117
lux,f,2013,8.414999961853027
lux,mf,2014,21.47599983215332
lux,m,2014,13.456000328063965
lux,f,2014,8.019000053405762
mac,mf,1996,20.799999237060547
mac,m,1996,14.800000190734863
mac,f,1996,6.099999904632568
mac,mf,1997,18.899999618530273
mac,m,1997,13.300000190734863
mac,f,1997,5.599999904632568
mac,mf,1998,19.0
mac,m,1998,13.699999809265137
mac,f,1998,5.300000190734863
mac,mf,1999,21.299999237060547
mac,m,1999,15.0
mac,f,1999,6.400000095367432
mac,mf,2000,23.0
mac,m,2000,15.600000381469727
mac,f,2000,7.400000095367432
mac,mf,2001,22.0
mac,m,2001,14.800000190734863
mac,f,2001,7.199999809265137
mac,mf,2002,21.5
mac,m,2002,15.100000381469727
mac,f,2002,6.400000095367432
mac,mf,2003,22.299999237060547
mac,m,2003,15.5
mac,f,2003,6.800000190734863
mac,mf,2004,25.5
mac,m,2004,17.600000381469727
mac,f,2004,7.800000190734863
mac,mf,2005,24.600000381469727
mac,m,2005,17.200000762939453
mac,f,2005,7.300000190734863
mac,mf,2006,24.700000762939453
mac,m,2006,16.799999237060547
mac,f,2006,7.699999809265137
mac,mf,2007,25.899999618530273
mac,m,2007,18.399999618530273
mac,f,2007,7.5
mac,mf,2008,24.0
mac,m,2008,16.899999618530273
mac,f,2008,7.099999904632568
mac,mf,2009,24.399999618530273
mac,m,2009,17.100000381469727
mac,f,2009,7.400000095367432
mac,mf,2010,24.700000762939453
mac,m,2010,17.799999237060547
mac,f,2010,7.0
mac,mf,2011,24.5
mac,m,2011,17.399999618530273
mac,f,2011,7.099999904632568
mac,mf,2012,25.100000381469727
mac,mf,2013,24.5
mac,m,2013,17.600000381469727
mac,f,2013,6.900000095367432
mkd,mf,1996,113.46800231933594
mkd,m,1996,76.58399963378906
mkd,f,1996,36.8849983215332
mkd,mf,1997,62.90700149536133
mkd,m,1997,41.507999420166016
mkd,f,1997,21.399999618530273
mkd,mf,1998,121.7959976196289
mkd,m,1998,82.45600128173828
mkd,f,1998,39.34000015258789
mkd,mf,1999,139.2310028076172
mkd,m,1999,93.0199966430664
mkd,f,1999,46.21099853515625
mkd,mf,2000,141.1479949951172
mkd,m,2000,90.10199737548828
mkd,f,2000,51.047000885009766
mkd,mf,2001,179.46499633789062
mkd,m,2001,106.33699798583984
mkd,f,2001,73.12899780273438
mkd,mf,2002,164.66099548339844
mkd,m,2002,102.43199920654297
mkd,f,2002,62.22999954223633
mkd,mf,2003,148.60800170898438
mkd,m,2003,92.30799865722656
mkd,f,2003,56.29899978637695
mkd,mf,2004,128.64999389648438
mkd,m,2004,89.16100311279297
mkd,f,2004,39.487998962402344
mkd,mf,2005,153.60299682617188
mkd,m,2005,102.18399810791016
mkd,f,2005,51.41899871826172
mkd,mf,2006,166.86199951171875
mkd,m,2006,111.04199981689453
mkd,f,2006,55.82099914550781
mkd,mf,2007,163.5659942626953
mkd,m,2007,110.18199920654297
mkd,f,2007,53.38399887084961
mkd,mf,2008,171.53399658203125
mkd,m,2008,112.36599731445312
mkd,f,2008,59.167999267578125
mkd,mf,2009,176.86300659179688
mkd,m,2009,120.23500061035156
mkd,f,2009,56.62799835205078
mkd,mf,2010,181.81199645996094
mkd,m,2010,120.75
mkd,f,2010,61.06100082397461
mkd,mf,2011,182.00399780273438
mkd,m,2011,119.84200286865234
mkd,f,2011,62.1609992980957
mkd,mf,2012,174.63900756835938
mkd,m,2012,114.1050033569336
mkd,f,2012,60.534000396728516
mkd,mf,2013,190.72300720214844
mkd,m,2013,122.71399688720703
mkd,f,2013,68.00700378417969
mkd,mf,2014,184.0469970703125
mkd,m,2014,125.1729965209961
mkd,f,2014,58.87300109863281
mdg,mf,1993,4214.10009765625
mdg,m,1993,2487.60009765625
mdg,f,1993,1726.5
mdg,mf,2003,6825.5
mdg,m,2003,3364.199951171875
mdg,f,2003,3461.300048828125
mdg,mf,2005,8273.0
mdg,m,2005,4060.300048828125
mdg,f,2005,4212.7998046875
mdg,mf,2010,9278.517578125
mdg,m,2010,4607.69384765625
mdg,f,2010,4670.9658203125
mdg,mf,2012,9271.236328125
mdg,m,2012,4660.07177734375
mdg,f,2012,4611.1640625
mwi,mf,1987,2863.27001953125
mwi,m,1987,1178.5899658203125
mwi,f,1987,1684.6800537109375
mys,mf,1991,1962.9000244140625
mys,m,1991,1436.4000244140625
mys,f,1991,526.5999755859375
mys,mf,1995,2091.39990234375
mys,m,1995,1391.0
mys,f,1995,700.5
mys,mf,1996,2327.89990234375
mys,m,1996,1514.199951171875
mys,f,1996,812.9000244140625
mys,mf,1997,2188.39990234375
mys,m,1997,1427.5
mys,f,1997,761.0
mys,mf,1998,2291.699951171875
mys,m,1998,1569.9000244140625
mys,f,1998,721.7999877929688
mys,mf,1999,2235.199951171875
mys,m,1999,1503.5999755859375
mys,f,1999,731.5999755859375
mys,mf,2000,2386.60009765625
mys,m,2000,1609.9000244140625
mys,f,2000,776.7999877929688
mys,mf,2001,2300.199951171875
mys,m,2001,1535.699951171875
mys,f,2001,764.5
mys,mf,2002,2222.300048828125
mys,m,2002,1449.0
mys,f,2002,773.2000122070312
mys,mf,2003,2345.60009765625
mys,m,2003,1547.4000244140625
mys,f,2003,798.2000122070312
mys,mf,2004,2534.5
mys,m,2004,1699.800048828125
mys,f,2004,834.7000122070312
mys,mf,2005,2461.89990234375
mys,m,2005,1692.4000244140625
mys,f,2005,769.5
mys,mf,2006,2642.5
mys,m,2006,1842.5999755859375
mys,f,2006,799.9000244140625
mys,mf,2007,2714.10009765625
mys,m,2007,1853.699951171875
mys,f,2007,860.4000244140625
mys,mf,2008,2708.5
mys,m,2008,1904.0999755859375
mys,f,2008,804.4000244140625
mys,mf,2009,2743.800048828125
mys,m,2009,1888.4000244140625
mys,f,2009,855.2999877929688
mys,mf,2010,2855.39990234375
mys,m,2010,1988.0
mys,f,2010,867.4000244140625
mys,mf,2011,2874.199951171875
mys,m,2011,1988.4000244140625
mys,f,2011,885.7000122070312
mys,mf,2012,3196.199951171875
mys,m,2012,2132.0
mys,f,2012,1064.300048828125
mys,mf,2013,3450.199951171875
mys,m,2013,2188.0
mys,f,2013,1262.0999755859375
mys,mf,2014,3364.300048828125
mys,m,2014,2065.5
mys,f,2014,1298.5999755859375
mdv,mf,1990,27.468000411987305
mdv,m,1990,21.09000015258789
mdv,f,1990,6.377999782562256
mdv,mf,1995,39.305999755859375
mdv,m,1995,30.141000747680664
mdv,f,1995,9.164999961853027
mdv,mf,2000,52.3380012512207
mdv,m,2000,40.551998138427734
mdv,f,2000,11.78600025177002
mdv,mf,2006,42.27000045776367
mdv,m,2006,20.316999435424805
mdv,f,2006,21.952999114990234
mdv,mf,2010,22.368000030517578
mdv,m,2010,11.664999961853027
mdv,f,2010,10.704000473022461
mli,mf,2004,2047.300048828125
mli,m,2004,1177.199951171875
mli,f,2004,870.0999755859375
mli,mf,2006,3964.533935546875
mli,m,2006,2061.842041015625
mli,f,2006,1902.6920166015625
mli,mf,2007,3404.24609375
mli,m,2007,1544.7889404296875
mli,f,2007,1859.45703125
mlt,mf,2000,17.22100067138672
mlt,m,2000,14.85200023651123
mlt,f,2000,2.369999885559082
mlt,mf,2001,17.79400062561035
mlt,m,2001,15.670999526977539
mlt,f,2001,2.122999906539917
mlt,mf,2002,21.606000900268555
mlt,m,2002,19.257999420166016
mlt,f,2002,2.3480000495910645
mlt,mf,2003,20.80900001525879
mlt,m,2003,16.968000411987305
mlt,f,2003,3.8410000801086426
mlt,mf,2004,20.680999755859375
mlt,m,2004,18.229999542236328
mlt,f,2004,2.4509999752044678
mlt,mf,2005,20.643999099731445
mlt,m,2005,17.816999435424805
mlt,f,2005,2.828000068664551
mlt,mf,2006,20.966999053955078
mlt,m,2006,18.261999130249023
mlt,f,2006,2.7049999237060547
mlt,mf,2007,22.16900062561035
mlt,m,2007,18.583999633789062
mlt,f,2007,3.5850000381469727
mlt,mf,2008,21.81800079345703
mlt,m,2008,18.496000289916992
mlt,f,2008,3.322000026702881
mlt,mf,2009,22.08099937438965
mlt,m,2009,18.481000900268555
mlt,f,2009,3.5999999046325684
mlt,mf,2010,23.420000076293945
mlt,m,2010,19.952999114990234
mlt,f,2010,3.4660000801086426
mlt,mf,2011,22.457000732421875
mlt,m,2011,18.95199966430664
mlt,f,2011,3.50600004196167
mlt,mf,2012,22.976999282836914
mlt,m,2012,19.0939998626709
mlt,f,2012,3.882999897003174
mlt,mf,2013,24.36400032043457
mlt,m,2013,20.277000427246094
mlt,f,2013,4.086999893188477
mlt,mf,2014,25.09000015258789
mlt,m,2014,20.302000045776367
mlt,f,2014,4.7870001792907715
mhl,mf,1999,2.799999952316284
mhl,m,1999,1.899999976158142
mhl,f,1999,0.8999999761581421
mtq,mf,2001,16.700000762939453
mtq,mf,2002,14.899999618530273
mtq,mf,2003,16.299999237060547
mtq,mf,2004,16.600000381469727
mtq,mf,2005,16.200000762939453
mtq,mf,2006,15.0
mtq,mf,2007,16.0
mtq,mf,2008,15.899999618530273
mtq,mf,2009,17.799999237060547
mtq,mf,2010,22.399999618530273
mtq,mf,2011,19.5
mtq,mf,2012,19.600000381469727
mus,mf,1990,60.900001525878906
mus,m,1990,50.099998474121094
mus,f,1990,10.699999809265137
mus,mf,1995,83.19999694824219
mus,m,1995,63.400001525878906
mus,f,1995,19.799999237060547
mus,mf,2000,78.0999984741211
mus,m,2000,64.19999694824219
mus,f,2000,13.800000190734863
mus,mf,2004,96.0
mus,m,2004,72.0
mus,f,2004,24.0
mus,mf,2005,95.4000015258789
mus,m,2005,69.9000015258789
mus,f,2005,25.5
mus,mf,2006,96.4000015258789
mus,m,2006,69.9000015258789
mus,f,2006,26.5
mus,mf,2007,101.4000015258789
mus,m,2007,74.19999694824219
mus,f,2007,27.200000762939453
mus,mf,2008,101.80000305175781
mus,m,2008,73.5
mus,f,2008,28.299999237060547
mus,mf,2009,103.9000015258789
mus,m,2009,74.9000015258789
mus,f,2009,29.0
mus,mf,2010,107.42500305175781
mus,m,2010,76.5250015258789
mus,f,2010,30.899999618530273
mus,mf,2011,102.0
mus,m,2011,74.0250015258789
mus,f,2011,27.975000381469727
mus,mf,2012,112.92500305175781
mus,m,2012,79.9749984741211
mus,f,2012,32.95000076293945
mex,mf,1980,12181.0
mex,mf,1990,7467.0
mex,m,1990,6343.0
mex,f,1990,1124.0
mex,mf,1991,12865.509765625
mex,m,1991,9514.0166015625
mex,f,1991,3351.498046875
mex,mf,1992,13284.0
mex,m,1992,9621.0
mex,f,1992,3663.0
mex,mf,1993,13721.9501953125
mex,m,1993,9739.5791015625
mex,f,1993,3982.3740234375
mex,mf,1994,14186.0
mex,m,1994,9873.0
mex,f,1994,4313.0
mex,mf,1995,13254.169921875
mex,m,1995,9043.6806640625
mex,f,1995,4210.494140625
mex,mf,1996,13418.0498046875
mex,m,1996,9163.5107421875
mex,f,1996,4254.5439453125
mex,mf,1997,14496.900390625
mex,m,1997,9583.474609375
mex,f,1997,4913.4189453125
mex,mf,1998,14041.7197265625
mex,m,1998,9349.6796875
mex,f,1998,4692.046875
mex,mf,1999,13974.2998046875
mex,m,1999,9316.001953125
mex,f,1999,4658.298828125
mex,mf,2000,13528.259765625
mex,m,2000,8986.4951171875
mex,f,2000,4541.76708984375
mex,mf,2001,13733.8203125
mex,m,2001,9139.7060546875
mex,f,2001,4594.11376953125
mex,mf,2002,14197.919921875
mex,m,2002,9286.3779296875
mex,f,2002,4911.5419921875
mex,mf,2003,14230.919921875
mex,m,2003,9303.466796875
mex,f,2003,4927.4521484375
mex,mf,2004,14689.7099609375
mex,m,2004,9368.140625
mex,f,2004,5321.56298828125
mex,mf,2005,14383.009765625
mex,m,2005,9142.740234375
mex,f,2005,5240.26806640625
mex,mf,2006,14426.6201171875
mex,m,2006,9059.62109375
mex,f,2006,5367.0
mex,mf,2007,14616.990234375
mex,m,2007,9065.828125
mex,f,2007,5551.1572265625
mex,mf,2008,14774.990234375
mex,m,2008,9099.9521484375
mex,f,2008,5675.0400390625
mex,mf,2009,14549.9501953125
mex,m,2009,8981.9189453125
mex,f,2009,5568.033203125
mex,mf,2010,16159.919921875
mex,m,2010,9936.5224609375
mex,f,2010,6223.39208984375
mex,mf,2011,15796.33984375
mex,m,2011,9695.4873046875
mex,f,2011,6100.84912109375
mex,mf,2012,16511.26953125
mex,m,2012,9927.0400390625
mex,f,2012,6584.23779296875
mex,mf,2013,16263.009765625
mex,m,2013,9851.1171875
mex,f,2013,6411.89892578125
mda,mf,1999,496.20001220703125
mda,m,1999,237.60000610351562
mda,f,1999,258.5
mda,mf,2000,563.5999755859375
mda,m,2000,271.3999938964844
mda,f,2000,292.3999938964844
mda,mf,2001,599.7999877929688
mda,m,2001,287.20001220703125
mda,f,2001,312.5
mda,mf,2002,613.4000244140625
mda,m,2002,295.29998779296875
mda,f,2002,318.0
mda,mf,2003,488.3999938964844
mda,m,2003,245.3000030517578
mda,f,2003,243.0
mda,mf,2004,475.1000061035156
mda,m,2004,232.60000610351562
mda,f,2004,242.5
mda,mf,2005,488.0
mda,m,2005,240.60000610351562
mda,f,2005,247.5
mda,mf,2006,414.5
mda,m,2006,218.5
mda,f,2006,196.10000610351562
mda,mf,2007,415.5
mda,m,2007,225.8000030517578
mda,f,2007,189.8000030517578
mda,mf,2008,400.70001220703125
mda,m,2008,220.39999389648438
mda,f,2008,180.3000030517578
mda,mf,2009,347.79998779296875
mda,m,2009,199.1999969482422
mda,f,2009,148.60000610351562
mda,mf,2010,334.79998779296875
mda,m,2010,193.6999969482422
mda,f,2010,141.10000610351562
mda,mf,2011,344.6000061035156
mda,m,2011,199.60000610351562
mda,f,2011,144.89999389648438
mda,mf,2012,334.5
mda,m,2012,192.60000610351562
mda,f,2012,141.89999389648438
mda,mf,2013,366.1109924316406
mda,m,2013,208.947998046875
mda,f,2013,157.16299438476562
mda,mf,2014,387.3110046386719
mda,m,2014,224.69700622558594
mda,f,2014,162.61399841308594
mng,mf,2000,454.3999938964844
mng,m,2000,252.8000030517578
mng,f,2000,201.60000610351562
mng,mf,2003,521.6649780273438
mng,m,2003,281.864013671875
mng,f,2003,239.802001953125
mng,mf,2007,562.125
mng,m,2007,304.4580078125
mng,f,2007,257.6669921875
mng,mf,2008,521.77197265625
mng,m,2008,280.95599365234375
mng,f,2008,240.8159942626953
mng,mf,2009,548.6409912109375
mng,m,2009,302.6780090332031
mng,f,2009,245.96299743652344
mng,mf,2010,592.260009765625
mng,m,2010,332.43701171875
mng,f,2010,259.8240051269531
mng,mf,2011,582.2169799804688
mng,m,2011,321.4490051269531
mng,f,2011,260.76800537109375
mng,mf,2012,552.22802734375
mng,m,2012,297.61199951171875
mng,f,2012,254.61700439453125
mne,mf,2005,34.900001525878906
mne,m,2005,24.299999237060547
mne,f,2005,10.600000381469727
mne,mf,2007,44.79999923706055
mne,m,2007,29.305999755859375
mne,f,2007,15.494000434875488
mne,mf,2008,44.70000076293945
mne,m,2008,31.100000381469727
mne,f,2008,13.600000381469727
mne,mf,2009,37.79999923706055
mne,m,2009,27.700000762939453
mne,f,2009,10.100000381469727
mne,mf,2010,35.29999923706055
mne,m,2010,25.700000762939453
mne,f,2010,9.600000381469727
mne,mf,2011,32.099998474121094
mne,m,2011,22.400999069213867
mne,f,2011,9.699000358581543
mne,mf,2012,35.599998474121094
mne,m,2012,24.700000762939453
mne,f,2012,10.800000190734863
msr,mf,1991,0.7699999809265137
msr,m,1991,0.5400000214576721
msr,f,1991,0.23000000417232513
mar,mf,1994,3607.0
mar,m,1994,2970.10009765625
mar,f,1994,637.2000122070312
mar,mf,1998,5016.81201171875
mar,m,1998,3058.695068359375
mar,f,1998,1958.1180419921875
mar,mf,1999,5400.90380859375
mar,m,1999,3475.48388671875
mar,f,1999,1925.4200439453125
mar,mf,2002,5751.2998046875
mar,m,2002,4180.0
mar,f,2002,1571.4000244140625
mar,mf,2003,5844.0
mar,m,2003,4178.0
mar,f,2003,1666.0999755859375
mar,mf,2004,6165.7998046875
mar,m,2004,4338.2998046875
mar,f,2004,1827.5999755859375
mar,mf,2005,6200.0
mar,m,2005,4376.5
mar,f,2005,1823.4000244140625
mar,mf,2006,5628.64697265625
mar,m,2006,3839.0048828125
mar,f,2006,1789.6419677734375
mar,mf,2007,5535.001953125
mar,m,2007,3739.35205078125
mar,f,2007,1795.6500244140625
mar,mf,2008,5711.10498046875
mar,m,2008,3908.69189453125
mar,f,2008,1802.4129638671875
mar,mf,2009,5481.583984375
mar,mf,2010,5524.8720703125
mar,mf,2011,5664.51611328125
mar,mf,2012,5602.09814453125
moz,mf,2003,7243.27392578125
moz,m,2003,3055.570068359375
moz,f,2003,4187.705078125
nam,mf,1994,150.94500732421875
nam,m,1994,61.57600021362305
nam,f,1994,89.36900329589844
nam,mf,1997,138.80999755859375
nam,m,1997,55.5
nam,f,1997,83.30999755859375
nam,mf,2000,154.77099609375
nam,m,2000,68.30000305175781
nam,f,2000,86.47100067138672
nam,mf,2001,134.55299377441406
nam,m,2001,63.82899856567383
nam,f,2001,70.7239990234375
nam,mf,2004,102.95700073242188
nam,m,2004,51.1510009765625
nam,f,2004,51.805999755859375
nam,mf,2008,60.28900146484375
nam,m,2008,32.29800033569336
nam,f,2008,27.990999221801758
nam,mf,2010,217.8209991455078
nam,m,2010,92.49199676513672
nam,f,2010,125.3290023803711
nam,mf,2011,169.60299682617188
nam,m,2011,79.48400115966797
nam,f,2011,90.11900329589844
nam,mf,2012,232.18600463867188
nam,m,2012,100.11699676513672
nam,f,2012,132.07000732421875
nam,mf,2013,248.26400756835938
nam,m,2013,93.8949966430664
nam,f,2013,154.3699951171875
npl,mf,2001,7461.7998046875
npl,m,2001,3716.199951171875
npl,f,2001,3745.699951171875
nld,mf,1980,608.0
nld,mf,1981,639.0
nld,mf,1982,622.0
nld,mf,1983,599.4000244140625
nld,m,1983,407.29998779296875
nld,f,1983,192.1999969482422
nld,mf,1984,594.0
nld,mf,1985,587.2589721679688
nld,m,1985,404.72198486328125
nld,f,1985,182.53700256347656
nld,mf,1986,584.0
nld,mf,1987,725.9760131835938
nld,m,1987,431.135986328125
nld,f,1987,294.84100341796875
nld,mf,1988,712.3369750976562
nld,m,1988,445.3529968261719
nld,f,1988,266.9840087890625
nld,mf,1989,717.9169921875
nld,m,1989,444.7070007324219
nld,f,1989,273.21099853515625
nld,mf,1990,778.958984375
nld,m,1990,462.5090026855469
nld,f,1990,316.45001220703125
nld,mf,1991,733.6060180664062
nld,m,1991,448.4460144042969
nld,f,1991,285.1600036621094
nld,mf,1992,752.989013671875
nld,m,1992,493.239013671875
nld,f,1992,259.75
nld,mf,1993,780.6199951171875
nld,m,1993,509.760009765625
nld,f,1993,270.8599853515625
nld,mf,1994,831.0460205078125
nld,m,1994,529.6589965820312
nld,f,1994,301.3900146484375
nld,mf,1995,861.3510131835938
nld,m,1995,549.9849853515625
nld,f,1995,311.364990234375
nld,mf,1996,849.6099853515625
nld,m,1996,556.5709838867188
nld,f,1996,293.03900146484375
nld,mf,1997,889.2479858398438
nld,m,1997,579.885009765625
nld,f,1997,309.36199951171875
nld,mf,1998,862.0750122070312
nld,m,1998,565.0989990234375
nld,f,1998,296.97698974609375
nld,mf,1999,874.0289916992188
nld,m,1999,558.9030151367188
nld,f,1999,315.12701416015625
nld,mf,2000,881.0999755859375
nld,m,2000,564.6279907226562
nld,f,2000,316.47198486328125
nld,mf,2001,931.7979736328125
nld,m,2001,591.0390014648438
nld,f,2001,340.760009765625
nld,mf,2002,954.0460205078125
nld,m,2002,616.8779907226562
nld,f,2002,337.16900634765625
nld,mf,2003,927.3729858398438
nld,m,2003,619.2050170898438
nld,f,2003,308.1679992675781
nld,mf,2004,980.4299926757812
nld,m,2004,635.5139770507812
nld,f,2004,344.9150085449219
nld,mf,2005,1005.218017578125
nld,m,2005,652.6420288085938
nld,f,2005,352.57598876953125
nld,mf,2006,1053.0469970703125
nld,m,2006,686.2269897460938
nld,f,2006,366.8210144042969
nld,mf,2007,1112.9150390625
nld,m,2007,728.6859741210938
nld,f,2007,384.2300109863281
nld,mf,2008,1130.5150146484375
nld,m,2008,736.5120239257812
nld,f,2008,394.00299072265625
nld,mf,2009,1161.85205078125
nld,m,2009,748.4329833984375
nld,f,2009,413.4200134277344
nld,mf,2010,1256.6619873046875
nld,m,2010,816.3280029296875
nld,f,2010,440.3340148925781
nld,mf,2011,1254.6429443359375
nld,m,2011,810.3099975585938
nld,f,2011,444.3340148925781
nld,mf,2012,1292.1209716796875
nld,m,2012,835.1640014648438
nld,f,2012,456.9570007324219
nld,mf,2013,1347.0760498046875
nld,m,2013,868.8619995117188
nld,f,2013,478.2149963378906
