country,sex,year,contributing_family_workers_d
lva,m,1999,5.199999809265137
lva,f,1999,6.199999809265137
lva,mf,2000,4.099999904632568
lva,m,2000,3.4000000953674316
lva,f,2000,4.800000190734863
lva,mf,2001,5.0
lva,m,2001,4.699999809265137
lva,f,2001,5.199999809265137
lva,mf,2002,4.199999809265137
lva,m,2002,4.199999809265137
lva,f,2002,4.199999809265137
lva,mf,2003,3.799999952316284
lva,m,2003,3.5
lva,f,2003,4.199999809265137
lva,mf,2004,3.9000000953674316
lva,m,2004,3.0999999046325684
lva,f,2004,4.599999904632568
lva,mf,2005,2.200000047683716
lva,m,2005,2.299999952316284
lva,f,2005,2.0999999046325684
lva,mf,2006,1.600000023841858
lva,m,2006,1.600000023841858
lva,f,2006,1.600000023841858
lva,mf,2007,1.7000000476837158
lva,m,2007,1.600000023841858
lva,f,2007,1.7999999523162842
lva,mf,2008,1.2999999523162842
lva,m,2008,1.5
lva,f,2008,1.2000000476837158
lva,mf,2009,1.5
lva,m,2009,1.7000000476837158
lva,f,2009,1.399999976158142
lva,mf,2010,1.399999976158142
lva,m,2010,1.399999976158142
lva,f,2010,1.399999976158142
lva,mf,2011,1.100000023841858
lva,m,2011,1.100000023841858
lva,f,2011,1.100000023841858
lva,mf,2012,0.8999999761581421
lva,m,2012,1.100000023841858
lva,f,2012,0.699999988079071
lva,mf,2013,0.800000011920929
lva,m,2013,1.100000023841858
lva,f,2013,0.6000000238418579
lva,mf,2014,0.800000011920929
lva,m,2014,1.0
lva,f,2014,0.6000000238418579
lbn,mf,2004,3.299999952316284
lbn,m,2004,3.0
lbn,f,2004,4.0
lbn,mf,2007,4.400000095367432
lbn,m,2007,4.0
lbn,f,2007,5.900000095367432
lso,mf,2008,3.9000000953674316
lso,m,2008,4.099999904632568
lso,f,2008,3.700000047683716
lbr,mf,2007,47.400001525878906
lbr,m,2007,38.900001525878906
lbr,f,2007,56.20000076293945
lbr,mf,2010,16.100000381469727
lbr,m,2010,12.5
lbr,f,2010,19.700000762939453
ltu,mf,1998,3.700000047683716
ltu,m,1998,3.4000000953674316
ltu,f,1998,4.099999904632568
ltu,mf,1999,4.099999904632568
ltu,m,1999,3.9000000953674316
ltu,f,1999,4.300000190734863
ltu,mf,2000,3.0
ltu,m,2000,2.5
ltu,f,2000,3.5
ltu,mf,2001,3.4000000953674316
ltu,m,2001,3.200000047683716
ltu,f,2001,3.5999999046325684
ltu,mf,2002,3.5999999046325684
ltu,m,2002,2.9000000953674316
ltu,f,2002,4.400000095367432
ltu,mf,2003,3.799999952316284
ltu,m,2003,3.0
ltu,f,2003,4.599999904632568
ltu,mf,2004,3.0999999046325684
ltu,m,2004,2.0
ltu,f,2004,4.199999809265137
ltu,mf,2005,3.0
ltu,m,2005,2.0
ltu,f,2005,3.9000000953674316
ltu,mf,2006,2.799999952316284
ltu,m,2006,1.600000023841858
ltu,f,2006,4.0
ltu,mf,2007,1.899999976158142
ltu,m,2007,1.2000000476837158
ltu,f,2007,2.700000047683716
ltu,mf,2008,1.5
ltu,m,2008,1.0
ltu,f,2008,1.899999976158142
ltu,mf,2009,1.600000023841858
ltu,m,2009,1.2999999523162842
ltu,f,2009,1.899999976158142
ltu,mf,2010,1.600000023841858
ltu,m,2010,1.399999976158142
ltu,f,2010,1.7999999523162842
ltu,mf,2011,1.399999976158142
ltu,m,2011,1.2999999523162842
ltu,f,2011,1.5
ltu,mf,2012,1.2999999523162842
ltu,m,2012,1.2000000476837158
ltu,f,2012,1.5
ltu,mf,2013,1.2000000476837158
ltu,m,2013,0.8999999761581421
ltu,f,2013,1.399999976158142
ltu,mf,2014,1.2999999523162842
ltu,m,2014,1.2000000476837158
ltu,f,2014,1.399999976158142
lux,mf,1980,0.0
lux,mf,1981,0.0
lux,mf,1982,0.0
lux,mf,1983,3.0999999046325684
lux,m,1983,0.800000011920929
lux,f,1983,7.699999809265137
lux,mf,1984,2.5999999046325684
lux,m,1984,0.699999988079071
lux,f,1984,6.400000095367432
lux,mf,1985,2.4000000953674316
lux,m,1985,0.699999988079071
lux,f,1985,5.800000190734863
lux,mf,1986,1.899999976158142
lux,m,1986,0.5
lux,f,1986,4.5
lux,mf,1987,2.0
lux,m,1987,0.4000000059604645
lux,f,1987,4.900000095367432
lux,mf,1988,1.7000000476837158
lux,m,1988,0.30000001192092896
lux,f,1988,4.400000095367432
lux,mf,1989,1.7000000476837158
lux,m,1989,0.4000000059604645
lux,f,1989,4.099999904632568
lux,mf,1990,1.7000000476837158
lux,m,1990,0.4000000059604645
lux,f,1990,4.099999904632568
lux,mf,1991,1.600000023841858
lux,m,1991,0.30000001192092896
lux,f,1991,4.0
lux,mf,1992,1.100000023841858
lux,m,1992,0.20000000298023224
lux,f,1992,2.5999999046325684
lux,mf,1993,1.399999976158142
lux,m,1993,0.30000001192092896
lux,f,1993,3.5
lux,mf,1994,1.2000000476837158
lux,m,1994,0.10000000149011612
lux,f,1994,3.0
lux,mf,1995,1.2999999523162842
lux,m,1995,0.20000000298023224
lux,f,1995,3.4000000953674316
lux,mf,1996,0.800000011920929
lux,m,1996,0.10000000149011612
lux,f,1996,1.7999999523162842
lux,mf,1997,0.699999988079071
lux,m,1997,0.20000000298023224
lux,f,1997,1.5
lux,mf,1998,0.6000000238418579
lux,m,1998,0.10000000149011612
lux,f,1998,1.399999976158142
lux,mf,1999,0.699999988079071
lux,m,1999,0.20000000298023224
lux,f,1999,1.5
lux,mf,2000,0.6000000238418579
lux,m,2000,0.10000000149011612
lux,f,2000,1.2999999523162842
lux,mf,2001,0.6000000238418579
lux,m,2001,0.20000000298023224
lux,f,2001,1.100000023841858
lux,mf,2002,0.6000000238418579
lux,m,2002,0.0
lux,f,2002,1.2999999523162842
lux,mf,2003,0.20000000298023224
lux,m,2003,0.10000000149011612
lux,f,2003,0.4000000059604645
lux,mf,2004,0.30000001192092896
lux,m,2004,0.0
lux,f,2004,0.800000011920929
lux,mf,2005,0.30000001192092896
lux,m,2005,0.0
lux,f,2005,0.6000000238418579
lux,mf,2006,0.20000000298023224
lux,m,2006,0.0
lux,f,2006,0.4000000059604645
lux,mf,2007,0.20000000298023224
lux,m,2007,0.0
lux,f,2007,0.30000001192092896
lux,mf,2008,0.20000000298023224
lux,m,2008,0.0
lux,f,2008,0.5
lux,mf,2009,0.699999988079071
lux,m,2009,0.4000000059604645
lux,f,2009,1.0
lux,mf,2010,0.4000000059604645
lux,m,2010,0.20000000298023224
lux,f,2010,0.699999988079071
lux,mf,2011,0.4000000059604645
lux,m,2011,0.30000001192092896
lux,f,2011,0.6000000238418579
lux,mf,2012,0.5
lux,m,2012,0.30000001192092896
lux,f,2012,0.699999988079071
lux,mf,2013,0.4000000059604645
lux,m,2013,0.20000000298023224
lux,f,2013,0.6000000238418579
lux,mf,2014,0.5
lux,m,2014,0.4000000059604645
lux,f,2014,0.6000000238418579
mac,mf,1996,1.2000000476837158
mac,m,1996,0.30000001192092896
mac,f,1996,2.299999952316284
mac,mf,1997,1.5
mac,m,1997,0.20000000298023224
mac,f,1997,3.200000047683716
mac,mf,1998,1.600000023841858
mac,m,1998,0.30000001192092896
mac,f,1998,3.0999999046325684
mac,mf,1999,1.600000023841858
mac,m,1999,0.30000001192092896
mac,f,1999,3.299999952316284
mac,mf,2000,1.5
mac,m,2000,0.20000000298023224
mac,f,2000,2.9000000953674316
mac,mf,2001,1.399999976158142
mac,m,2001,0.20000000298023224
mac,f,2001,2.799999952316284
mac,mf,2002,1.399999976158142
mac,m,2002,0.30000001192092896
mac,f,2002,2.5
mac,mf,2003,1.600000023841858
mac,m,2003,0.5
mac,f,2003,2.799999952316284
mac,mf,2004,1.7999999523162842
mac,m,2004,0.30000001192092896
mac,f,2004,3.5
mac,mf,2005,1.2000000476837158
mac,m,2005,0.20000000298023224
mac,f,2005,2.299999952316284
mac,mf,2006,0.8999999761581421
mac,m,2006,0.10000000149011612
mac,f,2006,1.7999999523162842
mac,mf,2007,0.699999988079071
mac,m,2007,0.10000000149011612
mac,f,2007,1.399999976158142
mac,mf,2008,0.699999988079071
mac,m,2008,0.20000000298023224
mac,f,2008,1.399999976158142
mac,mf,2009,0.699999988079071
mac,m,2009,0.30000001192092896
mac,f,2009,1.2000000476837158
mac,mf,2010,0.6000000238418579
mac,m,2010,0.30000001192092896
mac,f,2010,1.0
mac,mf,2011,0.4000000059604645
mac,m,2011,0.10000000149011612
mac,f,2011,0.6000000238418579
mac,mf,2012,0.4000000059604645
mac,mf,2013,0.30000001192092896
mac,m,2013,0.10000000149011612
mac,f,2013,0.5
mkd,mf,1996,7.0
mkd,m,1996,4.5
mkd,f,1996,11.199999809265137
mkd,mf,1997,4.900000095367432
mkd,m,1997,3.4000000953674316
mkd,f,1997,7.5
mkd,mf,1998,8.300000190734863
mkd,m,1998,6.199999809265137
mkd,f,1998,12.0
mkd,mf,1999,10.300000190734863
mkd,m,1999,6.699999809265137
mkd,f,1999,16.200000762939453
mkd,mf,2000,10.899999618530273
mkd,m,2000,7.400000095367432
mkd,f,2000,16.5
mkd,mf,2001,14.399999618530273
mkd,m,2001,9.399999618530273
mkd,f,2001,21.799999237060547
mkd,mf,2002,12.199999809265137
mkd,m,2002,7.800000190734863
mkd,f,2002,19.200000762939453
mkd,mf,2003,11.399999618530273
mkd,m,2003,7.0
mkd,f,2003,18.100000381469727
mkd,mf,2004,8.5
mkd,m,2004,6.400000095367432
mkd,f,2004,12.0
mkd,mf,2005,10.399999618530273
mkd,m,2005,6.400000095367432
mkd,f,2005,16.700000762939453
mkd,mf,2006,10.899999618530273
mkd,m,2006,7.099999904632568
mkd,f,2006,17.0
mkd,mf,2007,10.100000381469727
mkd,m,2007,7.0
mkd,f,2007,14.899999618530273
mkd,mf,2008,10.300000190734863
mkd,m,2008,6.300000190734863
mkd,f,2008,16.600000381469727
mkd,mf,2009,10.199999809265137
mkd,m,2009,6.699999809265137
mkd,f,2009,16.0
mkd,mf,2010,10.100000381469727
mkd,m,2010,6.0
mkd,f,2010,16.5
mkd,mf,2011,9.600000381469727
mkd,m,2011,6.099999904632568
mkd,f,2011,14.899999618530273
mkd,mf,2012,8.5
mkd,m,2012,5.0
mkd,f,2012,13.899999618530273
mkd,mf,2013,9.0
mkd,m,2013,5.400000095367432
mkd,f,2013,14.399999618530273
mkd,mf,2014,8.800000190734863
mkd,m,2014,5.5
mkd,f,2014,13.899999618530273
mdg,mf,1993,31.200000762939453
mdg,m,1993,24.299999237060547
mdg,f,1993,41.599998474121094
mdg,mf,2003,40.599998474121094
mdg,m,2003,29.700000762939453
mdg,f,2003,51.900001525878906
mdg,mf,2005,52.29999923706055
mdg,m,2005,32.099998474121094
mdg,f,2005,73.0
mdg,mf,2010,46.70000076293945
mdg,m,2010,30.700000762939453
mdg,f,2010,63.400001525878906
mdg,mf,2012,44.5
mdg,m,2012,29.799999237060547
mdg,f,2012,60.29999923706055
mwi,mf,1987,0.30000001192092896
mwi,m,1987,0.30000001192092896
mwi,f,1987,0.4000000059604645
mys,mf,1991,4.199999809265137
mys,m,1991,2.4000000953674316
mys,f,1991,8.100000381469727
mys,mf,1995,6.599999904632568
mys,m,1995,3.299999952316284
mys,f,1995,13.199999809265137
mys,mf,1996,6.699999809265137
mys,m,1996,3.0
mys,f,1996,13.800000190734863
mys,mf,1997,6.0
mys,m,1997,2.700000047683716
mys,f,1997,12.399999618530273
mys,mf,1998,6.0
mys,m,1998,3.0
mys,f,1998,12.0
mys,mf,1999,6.199999809265137
mys,m,1999,3.299999952316284
mys,f,1999,11.699999809265137
mys,mf,2000,5.699999809265137
mys,m,2000,2.700000047683716
mys,f,2000,11.100000381469727
mys,mf,2001,5.099999904632568
mys,m,2001,2.299999952316284
mys,f,2001,10.300000190734863
mys,mf,2002,4.800000190734863
mys,m,2002,2.0999999046325684
mys,f,2002,9.600000381469727
mys,mf,2003,4.800000190734863
mys,m,2003,2.200000047683716
mys,f,2003,9.600000381469727
mys,mf,2004,5.0
mys,m,2004,2.4000000953674316
mys,f,2004,9.600000381469727
mys,mf,2005,4.5
mys,m,2005,2.299999952316284
mys,f,2005,8.5
mys,mf,2006,5.0
mys,m,2006,2.799999952316284
mys,f,2006,9.0
mys,mf,2007,4.900000095367432
mys,m,2007,2.700000047683716
mys,f,2007,8.800000190734863
mys,mf,2008,4.599999904632568
mys,m,2008,2.5999999046325684
mys,f,2008,8.100000381469727
mys,mf,2009,4.400000095367432
mys,m,2009,2.4000000953674316
mys,f,2009,7.900000095367432
mys,mf,2010,4.5
mys,m,2010,2.5999999046325684
mys,f,2010,7.800000190734863
mys,mf,2011,4.199999809265137
mys,m,2011,2.4000000953674316
mys,f,2011,7.300000190734863
mys,mf,2012,4.699999809265137
mys,m,2012,2.5999999046325684
mys,f,2012,8.5
mys,mf,2013,4.699999809265137
mys,m,2013,2.5
mys,f,2013,8.399999618530273
mys,mf,2014,4.5
mys,m,2014,2.299999952316284
mys,f,2014,8.199999809265137
mdv,mf,1990,4.5
mdv,m,1990,4.0
mdv,f,1990,6.599999904632568
mdv,mf,1995,6.300000190734863
mdv,m,1995,4.099999904632568
mdv,f,1995,12.100000381469727
mdv,mf,2000,2.0
mdv,m,2000,1.2999999523162842
mdv,f,2000,3.4000000953674316
mdv,mf,2006,13.399999618530273
mdv,m,2006,7.900000095367432
mdv,f,2006,22.899999618530273
mdv,mf,2010,1.5
mdv,m,2010,1.2999999523162842
mdv,f,2010,1.899999976158142
mli,mf,2004,15.0
mli,m,2004,18.399999618530273
mli,f,2004,10.199999809265137
mli,mf,2006,38.0
mli,m,2006,30.899999618530273
mli,f,2006,46.70000076293945
mli,mf,2007,26.399999618530273
mli,m,2007,18.5
mli,f,2007,34.099998474121094
mlt,mf,2000,0.0
mlt,m,2000,0.10000000149011612
mlt,f,2000,0.0
mlt,mf,2001,0.10000000149011612
mlt,m,2001,0.10000000149011612
mlt,f,2001,0.10000000149011612
mlt,mf,2002,0.0
mlt,m,2002,0.0
mlt,f,2002,0.10000000149011612
mlt,mf,2003,0.20000000298023224
mlt,m,2003,0.10000000149011612
mlt,f,2003,0.4000000059604645
mlt,mf,2004,0.10000000149011612
mlt,m,2004,0.0
mlt,f,2004,0.20000000298023224
mlt,mf,2005,0.0
mlt,m,2005,0.0
mlt,f,2005,0.10000000149011612
mlt,mf,2006,0.0
mlt,m,2006,0.0
mlt,f,2006,0.0
mlt,mf,2007,0.0
mlt,m,2007,0.0
mlt,f,2007,0.10000000149011612
mlt,mf,2008,0.0
mlt,m,2008,0.0
mlt,f,2008,0.0
mlt,mf,2009,0.0
mlt,m,2009,0.0
mlt,f,2009,0.0
mlt,mf,2010,0.0
mlt,m,2010,0.0
mlt,f,2010,0.10000000149011612
mlt,mf,2012,0.0
mlt,m,2012,0.0
mlt,f,2012,0.10000000149011612
mhl,mf,1999,1.0
mhl,m,1999,1.399999976158142
mhl,f,1999,0.0
mtq,mf,2010,2.799999952316284
mus,mf,1990,2.0
mus,m,1990,1.5
mus,f,1990,3.0999999046325684
mus,mf,1995,2.4000000953674316
mus,m,1995,1.600000023841858
mus,f,1995,4.099999904632568
mus,mf,2000,0.8999999761581421
mus,m,2000,0.5
mus,f,2000,1.7000000476837158
mus,mf,2004,2.0999999046325684
mus,m,2004,0.800000011920929
mus,f,2004,4.699999809265137
mus,mf,2005,2.0999999046325684
mus,m,2005,0.8999999761581421
mus,f,2005,4.699999809265137
mus,mf,2006,2.0999999046325684
mus,m,2006,0.699999988079071
mus,f,2006,4.800000190734863
mus,mf,2007,2.200000047683716
mus,m,2007,0.8999999761581421
mus,f,2007,4.699999809265137
mus,mf,2008,2.0999999046325684
mus,m,2008,0.8999999761581421
mus,f,2008,4.400000095367432
mus,mf,2009,2.0999999046325684
mus,m,2009,0.699999988079071
mus,f,2009,4.800000190734863
mus,mf,2010,2.4000000953674316
mus,m,2010,1.0
mus,f,2010,4.900000095367432
mus,mf,2011,1.7999999523162842
mus,m,2011,0.6000000238418579
mus,f,2011,4.0
mus,mf,2012,2.200000047683716
mus,m,2012,0.8999999761581421
mus,f,2012,4.400000095367432
mex,mf,1980,33.79999923706055
mex,mf,1990,6.300000190734863
mex,m,1990,6.5
mex,f,1990,5.5
mex,mf,1991,11.199999809265137
mex,m,1991,9.100000381469727
mex,f,1991,15.899999618530273
mex,mf,1992,11.5
mex,m,1992,9.399999618530273
mex,f,1992,16.200000762939453
mex,mf,1993,11.699999809265137
mex,m,1993,9.600000381469727
mex,f,1993,16.5
mex,mf,1994,12.0
mex,m,1994,9.899999618530273
mex,f,1994,16.700000762939453
mex,mf,1995,11.0
mex,m,1995,8.399999618530273
mex,f,1995,16.299999237060547
mex,mf,1996,10.699999809265137
mex,m,1996,8.300000190734863
mex,f,1996,15.699999809265137
mex,mf,1997,11.199999809265137
mex,m,1997,8.0
mex,f,1997,17.600000381469727
mex,mf,1998,9.699999809265137
mex,m,1998,7.199999809265137
mex,f,1998,14.600000381469727
mex,mf,1999,9.100000381469727
mex,m,1999,6.599999904632568
mex,f,1999,13.899999618530273
mex,mf,2000,7.900000095367432
mex,m,2000,5.599999904632568
mex,f,2000,12.199999809265137
mex,mf,2001,7.599999904632568
mex,m,2001,5.599999904632568
mex,f,2001,11.699999809265137
mex,mf,2002,8.0
mex,m,2002,5.699999809265137
mex,f,2002,12.100000381469727
mex,mf,2003,7.400000095367432
mex,m,2003,5.5
mex,f,2003,11.100000381469727
mex,mf,2004,7.400000095367432
mex,m,2004,5.199999809265137
mex,f,2004,11.399999618530273
mex,mf,2005,7.099999904632568
mex,m,2005,5.099999904632568
mex,f,2005,10.600000381469727
mex,mf,2006,6.599999904632568
mex,m,2006,4.599999904632568
mex,f,2006,10.100000381469727
mex,mf,2007,6.5
mex,m,2007,4.5
mex,f,2007,9.800000190734863
mex,mf,2008,6.300000190734863
mex,m,2008,4.400000095367432
mex,f,2008,9.399999618530273
mex,mf,2009,6.199999809265137
mex,m,2009,4.5
mex,f,2009,9.0
mex,mf,2010,6.599999904632568
mex,m,2010,4.900000095367432
mex,f,2010,9.399999618530273
mex,mf,2011,6.099999904632568
mex,m,2011,4.300000190734863
mex,f,2011,9.100000381469727
mex,mf,2012,6.199999809265137
mex,m,2012,4.400000095367432
mex,f,2012,9.0
mex,mf,2013,5.699999809265137
mex,m,2013,4.199999809265137
mex,f,2013,8.0
mda,mf,1999,6.599999904632568
mda,m,1999,5.300000190734863
mda,f,1999,8.0
mda,mf,2000,7.199999809265137
mda,m,2000,5.5
mda,f,2000,8.800000190734863
mda,mf,2001,7.800000190734863
mda,m,2001,4.699999809265137
mda,f,2001,10.699999809265137
mda,mf,2002,7.599999904632568
mda,m,2002,4.699999809265137
mda,f,2002,10.199999809265137
mda,mf,2003,2.4000000953674316
mda,m,2003,1.2999999523162842
mda,f,2003,3.4000000953674316
mda,mf,2004,1.0
mda,m,2004,0.5
mda,f,2004,1.5
mda,mf,2005,1.100000023841858
mda,m,2005,0.800000011920929
mda,f,2005,1.399999976158142
mda,mf,2006,2.9000000953674316
mda,m,2006,1.600000023841858
mda,f,2006,4.300000190734863
mda,mf,2007,2.299999952316284
mda,m,2007,1.2999999523162842
mda,f,2007,3.4000000953674316
mda,mf,2008,2.4000000953674316
mda,m,2008,1.2999999523162842
mda,f,2008,3.5
mda,mf,2009,2.5999999046325684
mda,m,2009,1.7999999523162842
mda,f,2009,3.4000000953674316
mda,mf,2010,2.700000047683716
mda,m,2010,1.899999976158142
mda,f,2010,3.5
mda,mf,2011,3.0999999046325684
mda,m,2011,1.7999999523162842
mda,f,2011,4.400000095367432
mda,mf,2012,2.299999952316284
mda,m,2012,1.399999976158142
mda,f,2012,3.299999952316284
mda,mf,2013,2.200000047683716
mda,m,2013,1.2999999523162842
mda,f,2013,3.0
mda,mf,2014,2.4000000953674316
mda,m,2014,1.2999999523162842
mda,f,2014,3.5
mng,mf,2000,25.299999237060547
mng,m,2000,14.0
mng,f,2000,38.599998474121094
mng,mf,2003,24.799999237060547
mng,m,2003,18.399999618530273
mng,f,2003,31.700000762939453
mng,mf,2007,27.799999237060547
mng,m,2007,19.899999618530273
mng,f,2007,36.099998474121094
mng,mf,2008,24.100000381469727
mng,m,2008,14.800000190734863
mng,f,2008,34.20000076293945
mng,mf,2009,22.100000381469727
mng,m,2009,10.300000190734863
mng,f,2009,35.099998474121094
mng,mf,2010,32.5
mng,m,2010,31.799999237060547
mng,f,2010,33.400001525878906
mng,mf,2011,32.5
mng,m,2011,30.899999618530273
mng,f,2011,34.20000076293945
mng,mf,2012,4.300000190734863
mng,m,2012,2.700000047683716
mng,f,2012,6.0
mne,mf,2005,2.200000047683716
mne,m,2005,1.899999976158142
mne,f,2005,2.5999999046325684
mne,mf,2007,2.0
mne,m,2007,1.5
mne,f,2007,2.5999999046325684
mne,mf,2008,2.5999999046325684
mne,m,2008,2.5
mne,f,2008,2.700000047683716
mne,mf,2009,1.399999976158142
mne,m,2009,1.399999976158142
mne,f,2009,1.399999976158142
mne,mf,2010,1.600000023841858
mne,m,2010,1.399999976158142
mne,f,2010,1.7999999523162842
mne,mf,2011,0.8999999761581421
mne,m,2011,1.0
mne,f,2011,0.800000011920929
mne,mf,2012,1.7999999523162842
mne,m,2012,1.5
mne,f,2012,2.200000047683716
msr,mf,1991,0.8999999761581421
msr,m,1991,1.100000023841858
msr,f,1991,0.5
mar,mf,1994,19.200000762939453
mar,m,1994,16.799999237060547
mar,f,1994,29.299999237060547
mar,mf,1998,27.700000762939453
mar,m,1998,16.399999618530273
mar,f,1998,50.900001525878906
mar,mf,1999,31.299999237060547
mar,m,1999,21.399999618530273
mar,f,1999,54.900001525878906
mar,mf,2002,29.899999618530273
mar,m,2002,22.200000762939453
mar,f,2002,52.5
mar,mf,2003,29.700000762939453
mar,m,2003,21.600000381469727
mar,f,2003,52.5
mar,mf,2004,32.0
mar,m,2004,23.100000381469727
mar,f,2004,56.099998474121094
mar,mf,2005,31.700000762939453
mar,m,2005,22.799999237060547
mar,f,2005,55.70000076293945
mar,mf,2006,27.399999618530273
mar,m,2006,17.0
mar,f,2006,55.29999923706055
mar,mf,2007,26.100000381469727
mar,m,2007,16.5
mar,f,2007,51.79999923706055
mar,mf,2008,24.0
mar,m,2008,15.0
mar,f,2008,48.599998474121094
mar,mf,2009,22.899999618530273
mar,mf,2010,22.600000381469727
mar,mf,2011,22.700000762939453
mar,mf,2012,21.5
moz,mf,2003,36.70000076293945
moz,m,2003,12.699999809265137
moz,f,2003,56.79999923706055
nam,mf,1994,22.399999618530273
nam,m,1994,14.5
nam,f,1994,31.5
nam,mf,1997,11.699999809265137
nam,m,1997,6.400000095367432
nam,f,1997,18.100000381469727
nam,mf,2000,3.299999952316284
nam,m,2000,2.5999999046325684
nam,f,2000,4.099999904632568
nam,mf,2001,16.899999618530273
nam,m,2001,12.800000190734863
nam,f,2001,22.0
nam,mf,2004,4.400000095367432
nam,m,2004,3.200000047683716
nam,f,2004,5.800000190734863
nam,mf,2008,1.100000023841858
nam,m,2008,1.0
nam,f,2008,1.2000000476837158
nam,mf,2010,2.5
nam,m,2010,2.0999999046325684
nam,f,2010,3.0
nam,mf,2011,1.899999976158142
nam,m,2011,1.600000023841858
nam,f,2011,2.200000047683716
nam,mf,2012,6.0
nam,m,2012,4.900000095367432
nam,f,2012,7.300000190734863
nam,mf,2013,4.599999904632568
nam,m,2013,3.799999952316284
nam,f,2013,5.5
npl,mf,2001,8.800000190734863
npl,m,2001,5.699999809265137
npl,f,2001,12.899999618530273
nld,mf,1980,0.0
nld,mf,1981,0.0
nld,mf,1982,0.0
nld,mf,1983,2.5999999046325684
nld,m,1983,0.5
nld,f,1983,6.900000095367432
nld,mf,1984,0.0
nld,mf,1985,2.4000000953674316
nld,m,1985,0.4000000059604645
nld,f,1985,6.199999809265137
nld,mf,1986,0.0
nld,mf,1987,2.299999952316284
nld,m,1987,0.6000000238418579
nld,f,1987,5.300000190734863
nld,mf,1988,2.0
nld,m,1988,0.4000000059604645
nld,f,1988,4.900000095367432
nld,mf,1989,2.0
nld,m,1989,0.30000001192092896
nld,f,1989,4.800000190734863
nld,mf,1990,2.0999999046325684
nld,m,1990,0.30000001192092896
nld,f,1990,5.099999904632568
nld,mf,1991,1.7000000476837158
nld,m,1991,0.30000001192092896
nld,f,1991,3.799999952316284
nld,mf,1992,1.2000000476837158
nld,m,1992,0.30000001192092896
nld,f,1992,2.5999999046325684
nld,mf,1993,1.399999976158142
nld,m,1993,0.4000000059604645
nld,f,1993,2.9000000953674316
nld,mf,1994,1.2999999523162842
nld,m,1994,0.4000000059604645
nld,f,1994,2.5
nld,mf,1995,1.2999999523162842
nld,m,1995,0.4000000059604645
nld,f,1995,2.5
nld,mf,1996,1.100000023841858
nld,m,1996,0.4000000059604645
nld,f,1996,2.0999999046325684
nld,mf,1997,1.100000023841858
nld,m,1997,0.30000001192092896
nld,f,1997,2.0999999046325684
nld,mf,1998,0.8999999761581421
nld,m,1998,0.20000000298023224
nld,f,1998,1.7999999523162842
nld,mf,1999,0.800000011920929
nld,m,1999,0.20000000298023224
nld,f,1999,1.600000023841858
nld,mf,2000,0.8999999761581421
nld,m,2000,0.30000001192092896
nld,f,2000,1.600000023841858
nld,mf,2001,0.699999988079071
nld,m,2001,0.30000001192092896
nld,f,2001,1.399999976158142
nld,mf,2002,0.6000000238418579
nld,m,2002,0.20000000298023224
nld,f,2002,1.100000023841858
nld,mf,2003,0.5
nld,m,2003,0.20000000298023224
nld,f,2003,0.8999999761581421
nld,mf,2004,0.5
nld,m,2004,0.20000000298023224
nld,f,2004,0.8999999761581421
nld,mf,2005,0.5
nld,m,2005,0.20000000298023224
nld,f,2005,1.0
nld,mf,2006,0.5
nld,m,2006,0.20000000298023224
nld,f,2006,1.0
nld,mf,2007,0.5
nld,m,2007,0.20000000298023224
nld,f,2007,0.8999999761581421
nld,mf,2008,0.4000000059604645
nld,m,2008,0.20000000298023224
nld,f,2008,0.800000011920929
nld,mf,2009,0.5
nld,m,2009,0.20000000298023224
nld,f,2009,0.699999988079071
nld,mf,2010,0.6000000238418579
nld,m,2010,0.30000001192092896
nld,f,2010,1.100000023841858
nld,mf,2011,0.6000000238418579
nld,m,2011,0.30000001192092896
nld,f,2011,1.0
nld,mf,2012,0.6000000238418579
nld,m,2012,0.30000001192092896
nld,f,2012,0.8999999761581421
nld,mf,2013,0.5
nld,m,2013,0.30000001192092896
nld,f,2013,0.800000011920929
nld,mf,2014,0.5
nld,m,2014,0.20000000298023224
nld,f,2014,0.800000011920929
ant,mf,1991,1.7999999523162842
ant,m,1991,1.2999999523162842
ant,f,1991,2.4000000953674316
ant,mf,1992,1.2000000476837158
ant,m,1992,0.6000000238418579
ant,f,1992,1.899999976158142
ant,mf,1993,1.2999999523162842
ant,m,1993,0.6000000238418579
ant,f,1993,2.299999952316284
ant,mf,1994,0.800000011920929
ant,m,1994,0.6000000238418579
ant,f,1994,1.100000023841858
ant,mf,1995,0.800000011920929
ant,m,1995,0.5
ant,f,1995,1.2000000476837158
ant,mf,1996,0.800000011920929
ant,m,1996,0.30000001192092896
ant,f,1996,1.399999976158142
ant,mf,1997,0.6000000238418579
ant,m,1997,0.30000001192092896
ant,f,1997,0.800000011920929
ant,mf,1998,1.0
ant,m,1998,0.699999988079071
ant,f,1998,1.399999976158142
ant,mf,2000,0.5
ant,m,2000,0.10000000149011612
ant,f,2000,1.0
ant,mf,2002,0.30000001192092896
ant,mf,2003,0.6000000238418579
ant,mf,2004,0.5
ant,mf,2005,0.5
ant,mf,2006,0.6000000238418579
ant,mf,2007,0.20000000298023224
ant,mf,2009,0.5
ant,m,2009,0.30000001192092896
ant,f,2009,0.699999988079071
ant,mf,2011,0.10000000149011612
ant,m,2011,0.0
ant,f,2011,0.20000000298023224
