country,sex,year,own_account_workers_b_000
kor,f,2005,1806.5
kor,mf,2006,6134.5
kor,m,2006,4306.5
kor,f,2006,1828.0
kor,mf,2007,6049.2001953125
kor,m,2007,4227.89990234375
kor,f,2007,1821.300048828125
kor,mf,2008,5970.10009765625
kor,m,2008,4194.5
kor,f,2008,1775.5
kor,mf,2009,5710.7001953125
kor,m,2009,4058.60009765625
kor,f,2009,1652.0999755859375
kor,mf,2010,5592.39990234375
kor,m,2010,3992.0
kor,f,2010,1600.5
kor,mf,2011,5593.60009765625
kor,m,2011,4013.5
kor,f,2011,1580.0
kor,mf,2012,5718.0
kor,m,2012,4124.7001953125
kor,f,2012,1593.300048828125
kor,mf,2013,5651.0
kor,m,2013,4056.60009765625
kor,f,2013,1594.300048828125
kos,mf,2012,34.215999603271484
kos,m,2012,30.239999771118164
kos,f,2012,3.8940000534057617
kwt,mf,2005,23.83300018310547
kwt,m,2005,23.079999923706055
kwt,f,2005,0.753000020980835
kwt,mf,2011,31.288000106811523
kwt,m,2011,26.60099983215332
kwt,f,2011,4.686999797821045
kgz,mf,2002,757.2999877929688
kgz,m,2002,479.5
kgz,f,2002,277.79998779296875
kgz,mf,2003,732.0
kgz,m,2003,442.79998779296875
kgz,f,2003,289.1000061035156
kgz,mf,2004,697.7000122070312
kgz,m,2004,457.3999938964844
kgz,f,2004,240.3000030517578
kgz,mf,2005,700.4000244140625
kgz,m,2005,461.6000061035156
kgz,f,2005,238.8000030517578
kgz,mf,2006,714.0999755859375
kgz,m,2006,469.3999938964844
kgz,f,2006,244.89999389648438
kgz,mf,2009,621.7999877929688
kgz,m,2009,442.6000061035156
kgz,f,2009,179.1999969482422
kgz,mf,2010,593.9000244140625
kgz,m,2010,423.20001220703125
kgz,f,2010,170.6999969482422
kgz,mf,2011,597.801025390625
kgz,m,2011,425.781005859375
kgz,f,2011,172.02099609375
kgz,mf,2012,594.1500244140625
kgz,m,2012,433.6080017089844
kgz,f,2012,160.54200744628906
kgz,mf,2013,654.9420166015625
kgz,m,2013,502.9909973144531
kgz,f,2013,151.9510040283203
lao,mf,1995,1226.5
lao,m,1995,588.719970703125
lao,f,1995,637.780029296875
lao,mf,2005,1149.906005859375
lao,m,2005,781.9359741210938
lao,f,2005,367.9700012207031
lao,mf,2010,1483.0660400390625
lao,m,2010,825.6279907226562
lao,f,2010,657.43798828125
lva,mf,1996,67.5
lva,m,1996,41.400001525878906
lva,f,1996,26.100000381469727
lva,mf,1997,97.9000015258789
lva,m,1997,54.29999923706055
lva,f,1997,43.599998474121094
lva,mf,1998,86.0199966430664
lva,m,1998,48.11899948120117
lva,f,1998,37.902000427246094
lva,mf,1999,71.43299865722656
lva,m,1999,40.58300018310547
lva,f,1999,30.850000381469727
lva,mf,2000,62.53900146484375
lva,m,2000,33.766998291015625
lva,f,2000,28.77199935913086
lva,mf,2001,54.92599868774414
lva,m,2001,29.12700080871582
lva,f,2001,25.798999786376953
lva,mf,2002,60.38999938964844
lva,m,2002,35.611000061035156
lva,f,2002,24.77899932861328
lva,mf,2003,60.40800094604492
lva,m,2003,36.63800048828125
lva,f,2003,23.770999908447266
lva,mf,2004,62.512001037597656
lva,m,2004,36.15299987792969
lva,f,2004,26.358999252319336
lva,mf,2005,57.696998596191406
lva,m,2005,32.42399978637695
lva,f,2005,25.273000717163086
lva,mf,2006,69.68699645996094
lva,m,2006,39.68899917602539
lva,f,2006,29.99799919128418
lva,mf,2007,63.69900131225586
lva,m,2007,37.32500076293945
lva,f,2007,26.374000549316406
lva,mf,2008,57.42399978637695
lva,m,2008,34.2599983215332
lva,f,2008,23.163999557495117
lva,mf,2009,56.51499938964844
lva,m,2009,30.663000106811523
lva,f,2009,25.851999282836914
lva,mf,2010,52.28900146484375
lva,m,2010,28.35099983215332
lva,f,2010,23.937999725341797
lva,mf,2011,56.608001708984375
lva,m,2011,31.743000030517578
lva,f,2011,24.86400032043457
lva,mf,2012,57.44599914550781
lva,m,2012,31.95800018310547
lva,f,2012,25.488000869750977
lva,mf,2013,58.20399856567383
lva,m,2013,31.89299964904785
lva,f,2013,26.31100082397461
lva,mf,2014,59.78300094604492
lva,m,2014,33.61800003051758
lva,f,2014,26.166000366210938
lbn,mf,2004,316.1000061035156
lbn,m,2004,289.8999938964844
lbn,f,2004,26.200000762939453
lbn,mf,2007,260.79998779296875
lbn,m,2007,233.3000030517578
lbn,f,2007,27.5
lso,mf,1999,424.6099853515625
lso,m,1999,252.8679962158203
lso,f,1999,171.74200439453125
lso,mf,2008,48.867000579833984
lso,m,2008,22.107999801635742
lso,f,2008,26.759000778198242
lbr,mf,2007,328.0
lbr,m,2007,164.0
lbr,f,2007,164.0
lbr,mf,2010,675.2930297851562
lbr,m,2010,302.3489990234375
lbr,f,2010,372.9440002441406
ltu,mf,1998,182.3699951171875
ltu,m,1998,107.83100128173828
ltu,f,1998,74.53900146484375
ltu,mf,1999,212.94000244140625
ltu,m,1999,128.29600524902344
ltu,f,1999,84.64399719238281
ltu,mf,2000,212.06900024414062
ltu,m,2000,124.87999725341797
ltu,f,2000,87.18900299072266
ltu,mf,2001,196.0709991455078
ltu,m,2001,120.10099792480469
ltu,f,2001,75.97000122070312
ltu,mf,2002,213.1840057373047
ltu,m,2002,129.197998046875
ltu,f,2002,83.98600006103516
ltu,mf,2003,218.55999755859375
ltu,m,2003,130.61599731445312
ltu,f,2003,87.94400024414062
ltu,mf,2004,198.49000549316406
ltu,m,2004,126.51200103759766
ltu,f,2004,71.97799682617188
ltu,mf,2005,174.81100463867188
ltu,m,2005,106.7509994506836
ltu,f,2005,68.05999755859375
ltu,mf,2006,171.47999572753906
ltu,m,2006,103.87999725341797
ltu,f,2006,67.5999984741211
ltu,mf,2007,153.25999450683594
ltu,m,2007,96.98400115966797
ltu,f,2007,56.2760009765625
ltu,mf,2008,115.43000030517578
ltu,m,2008,72.90399932861328
ltu,f,2008,42.5260009765625
ltu,mf,2009,104.52100372314453
ltu,m,2009,62.11199951171875
ltu,f,2009,42.40999984741211
ltu,mf,2010,87.13500213623047
ltu,m,2010,48.540000915527344
ltu,f,2010,38.595001220703125
ltu,mf,2011,85.58200073242188
ltu,m,2011,47.053001403808594
ltu,f,2011,38.52899932861328
ltu,mf,2012,96.21900177001953
ltu,m,2012,55.48099899291992
ltu,f,2012,40.737998962402344
ltu,mf,2013,108.66500091552734
ltu,m,2013,62.755001068115234
ltu,f,2013,45.90999984741211
ltu,mf,2014,112.84500122070312
ltu,m,2014,61.94200134277344
ltu,f,2014,50.90299987792969
lux,mf,1980,21.200000762939453
lux,mf,1981,20.0
lux,mf,1982,19.600000381469727
lux,mf,1983,9.038000106811523
lux,m,1983,6.703000068664551
lux,f,1983,2.3350000381469727
lux,mf,1984,9.425000190734863
lux,m,1984,6.664000034332275
lux,f,1984,2.760999917984009
lux,mf,1985,8.836999893188477
lux,m,1985,6.447999954223633
lux,f,1985,2.3889999389648438
lux,mf,1986,8.82800006866455
lux,m,1986,6.093999862670898
lux,f,1986,2.7339999675750732
lux,mf,1987,8.920000076293945
lux,m,1987,6.0269999504089355
lux,f,1987,2.8929998874664307
lux,mf,1988,9.062999725341797
lux,m,1988,6.639999866485596
lux,f,1988,2.4230000972747803
lux,mf,1989,9.98900032043457
lux,m,1989,7.303999900817871
lux,f,1989,2.684999942779541
lux,mf,1990,10.22700023651123
lux,m,1990,7.492000102996826
lux,f,1990,2.7360000610351562
lux,mf,1991,9.133999824523926
lux,m,1991,6.336999893188477
lux,f,1991,2.796999931335449
lux,mf,1992,8.892999649047852
lux,m,1992,5.715000152587891
lux,f,1992,3.177999973297119
lux,mf,1993,8.517999649047852
lux,m,1993,5.948999881744385
lux,f,1993,2.569000005722046
lux,mf,1994,9.163999557495117
lux,m,1994,5.728000164031982
lux,f,1994,3.436000108718872
lux,mf,1995,5.934000015258789
lux,m,1995,4.114999771118164
lux,f,1995,1.819000005722046
lux,mf,1996,4.296000003814697
lux,m,1996,2.928999900817871
lux,f,1996,1.3669999837875366
lux,mf,1997,4.980000019073486
lux,m,1997,3.003999948501587
lux,f,1997,1.9759999513626099
lux,mf,1998,5.908999919891357
lux,m,1998,4.013999938964844
lux,f,1998,1.8949999809265137
lux,mf,1999,5.256999969482422
lux,m,1999,3.257999897003174
lux,f,1999,1.9989999532699585
lux,mf,2000,5.124000072479248
lux,m,2000,3.5220000743865967
lux,f,2000,1.6019999980926514
lux,mf,2001,4.171000003814697
lux,m,2001,2.4000000953674316
lux,f,2001,1.7719999551773071
lux,mf,2002,4.199999809265137
lux,m,2002,2.9769999980926514
lux,f,2002,1.2230000495910645
lux,mf,2003,11.626999855041504
lux,m,2003,7.163000106811523
lux,f,2003,4.464000225067139
lux,mf,2004,9.494999885559082
lux,m,2004,6.175000190734863
lux,f,2004,3.319999933242798
lux,mf,2005,9.560999870300293
lux,m,2005,5.6579999923706055
lux,f,2005,3.9030001163482666
lux,mf,2006,9.770999908447266
lux,m,2006,5.892000198364258
lux,f,2006,3.878000020980835
lux,mf,2007,8.333999633789062
lux,m,2007,4.811999797821045
lux,f,2007,3.5220000743865967
lux,mf,2008,7.816999912261963
lux,m,2008,3.8589999675750732
lux,f,2008,3.9579999446868896
lux,mf,2009,11.387999534606934
lux,m,2009,7.249000072479248
lux,f,2009,4.138999938964844
lux,mf,2010,9.96500015258789
lux,m,2010,5.888000011444092
lux,f,2010,4.078000068664551
lux,mf,2011,12.269000053405762
lux,m,2011,7.236999988555908
lux,f,2011,5.0329999923706055
lux,mf,2012,12.359000205993652
lux,m,2012,6.574999809265137
lux,f,2012,5.7829999923706055
lux,mf,2013,13.734000205993652
lux,m,2013,7.8979997634887695
lux,f,2013,5.835999965667725
lux,mf,2014,14.326000213623047
lux,m,2014,8.237000465393066
lux,f,2014,6.089000225067139
mac,mf,1996,11.800000190734863
mac,m,1996,8.699999809265137
mac,f,1996,3.200000047683716
mac,mf,1997,9.5
mac,m,1997,7.300000190734863
mac,f,1997,2.200000047683716
mac,mf,1998,9.199999809265137
mac,m,1998,7.400000095367432
mac,f,1998,1.7999999523162842
mac,mf,1999,11.100000381469727
mac,m,1999,8.600000381469727
mac,f,1999,2.5
mac,mf,2000,13.5
mac,m,2000,9.600000381469727
mac,f,2000,3.9000000953674316
mac,mf,2001,13.100000381469727
mac,m,2001,9.600000381469727
mac,f,2001,3.5
mac,mf,2002,11.5
mac,m,2002,8.800000190734863
mac,f,2002,2.700000047683716
mac,mf,2003,12.199999809265137
mac,m,2003,9.199999809265137
mac,f,2003,3.0
mac,mf,2004,13.699999809265137
mac,m,2004,10.699999809265137
mac,f,2004,3.0
mac,mf,2005,12.399999618530273
mac,m,2005,9.399999618530273
mac,f,2005,3.0
mac,mf,2006,12.199999809265137
mac,m,2006,8.699999809265137
mac,f,2006,3.5
mac,mf,2007,13.399999618530273
mac,m,2007,9.899999618530273
mac,f,2007,3.5
mac,mf,2008,12.600000381469727
mac,m,2008,9.600000381469727
mac,f,2008,3.0
mac,mf,2009,12.699999809265137
mac,m,2009,9.5
mac,f,2009,3.200000047683716
mac,mf,2010,13.0
mac,m,2010,9.899999618530273
mac,f,2010,3.200000047683716
mac,mf,2011,13.100000381469727
mac,m,2011,9.5
mac,f,2011,3.5999999046325684
mac,mf,2012,12.800000190734863
mac,mf,2013,11.800000190734863
mac,m,2013,8.800000190734863
mac,f,2013,3.0
mkd,mf,1996,60.29100036621094
mkd,m,1996,48.569000244140625
mkd,f,1996,11.722999572753906
mkd,mf,1997,20.67799949645996
mkd,m,1997,16.124000549316406
mkd,f,1997,4.553999900817871
mkd,mf,1998,57.95100021362305
mkd,m,1998,46.922000885009766
mkd,f,1998,11.029000282287598
mkd,mf,1999,39.7130012512207
mkd,m,1999,33.303001403808594
mkd,f,1999,6.409999847412109
mkd,mf,2000,57.683998107910156
mkd,m,2000,45.19900131225586
mkd,f,2000,12.486000061035156
mkd,mf,2001,55.02000045776367
mkd,m,2001,43.50299835205078
mkd,f,2001,11.517999649047852
mkd,mf,2002,57.59400177001953
mkd,m,2002,46.10900115966797
mkd,f,2002,11.484999656677246
mkd,mf,2003,44.81399917602539
mkd,m,2003,36.57500076293945
mkd,f,2003,8.23799991607666
mkd,mf,2004,53.25199890136719
mkd,m,2004,44.92900085449219
mkd,f,2004,8.322999954223633
mkd,mf,2005,65.48699951171875
mkd,m,2005,55.7140007019043
mkd,f,2005,9.77299976348877
mkd,mf,2006,70.78600311279297
mkd,m,2006,59.08000183105469
mkd,f,2006,11.706000328063965
mkd,mf,2007,71.24199676513672
mkd,m,2007,60.03099822998047
mkd,f,2007,11.211000442504883
mkd,mf,2008,78.82099914550781
mkd,m,2008,65.84400177001953
mkd,f,2008,12.97700023651123
mkd,mf,2009,80.04900360107422
mkd,m,2009,69.09700012207031
mkd,f,2009,10.95199966430664
mkd,mf,2010,83.30899810791016
mkd,m,2010,71.1989974975586
mkd,f,2010,12.109999656677246
mkd,mf,2011,83.5479965209961
mkd,m,2011,68.55999755859375
mkd,f,2011,14.987000465393066
mkd,mf,2012,88.15899658203125
mkd,m,2012,71.5530014038086
mkd,f,2012,16.606000900268555
mkd,mf,2013,98.18000030517578
mkd,m,2013,78.13500213623047
mkd,f,2013,20.045000076293945
mkd,mf,2014,96.38800048828125
mkd,m,2014,81.322998046875
mkd,f,2014,15.064000129699707
mdg,mf,1993,2629.699951171875
mdg,m,1993,1742.0999755859375
mdg,f,1993,887.5999755859375
mdg,mf,2003,3368.199951171875
mdg,m,2003,2032.800048828125
mdg,f,2003,1335.4000244140625
mdg,mf,2005,3268.199951171875
mdg,m,2005,2506.39990234375
mdg,f,2005,761.7999877929688
mdg,mf,2010,4266.94921875
mdg,m,2010,2831.662109375
mdg,f,2010,1435.428955078125
mdg,mf,2012,4329.34423828125
mdg,m,2012,2828.3759765625
mdg,f,2012,1500.968017578125
mwi,mf,1987,2850.840087890625
mwi,m,1987,1173.06005859375
mwi,f,1987,1677.780029296875
mys,mf,1991,1516.0999755859375
mys,m,1991,1187.4000244140625
mys,f,1991,328.70001220703125
mys,mf,1995,1396.4000244140625
mys,m,1995,1055.0999755859375
mys,f,1995,341.3999938964844
mys,mf,1996,1514.199951171875
mys,m,1996,1124.5
mys,f,1996,389.70001220703125
mys,mf,1997,1449.5999755859375
mys,m,1997,1074.0999755859375
mys,f,1997,375.6000061035156
mys,mf,1998,1521.5999755859375
mys,m,1998,1170.199951171875
mys,f,1998,351.3999938964844
mys,mf,1999,1489.0999755859375
mys,m,1999,1132.300048828125
mys,f,1999,356.79998779296875
mys,mf,2000,1586.0
mys,m,2000,1202.9000244140625
mys,f,2000,383.1000061035156
mys,mf,2001,1514.9000244140625
mys,m,2001,1124.5999755859375
mys,f,2001,390.29998779296875
mys,mf,2002,1479.800048828125
mys,m,2002,1070.0
mys,f,2002,409.79998779296875
mys,mf,2003,1536.300048828125
mys,m,2003,1119.9000244140625
mys,f,2003,416.5
mys,mf,2004,1678.0999755859375
mys,m,2004,1236.4000244140625
mys,f,2004,441.70001220703125
mys,mf,2005,1671.699951171875
mys,m,2005,1256.300048828125
mys,f,2005,415.3999938964844
mys,mf,2006,1733.4000244140625
mys,m,2006,1319.199951171875
mys,f,2006,414.20001220703125
mys,mf,2007,1831.5
mys,m,2007,1356.9000244140625
mys,f,2007,474.6000061035156
mys,mf,2008,1851.0999755859375
mys,m,2008,1406.699951171875
mys,f,2008,444.3999938964844
mys,mf,2009,1862.699951171875
mys,m,2009,1380.199951171875
mys,f,2009,482.5
mys,mf,2010,1917.4000244140625
mys,m,2010,1432.300048828125
mys,f,2010,485.1000061035156
mys,mf,2011,1917.5999755859375
mys,m,2011,1426.199951171875
mys,f,2011,491.29998779296875
mys,mf,2012,2115.300048828125
mys,m,2012,1516.699951171875
mys,f,2012,598.5
mys,mf,2013,2304.39990234375
mys,m,2013,1545.699951171875
mys,f,2013,758.7000122070312
mys,mf,2014,2238.5
mys,m,2014,1443.300048828125
mys,f,2014,795.0999755859375
mdv,mf,1990,23.3700008392334
mdv,m,1990,17.83099937438965
mdv,f,1990,5.539000034332275
mdv,mf,1995,31.878000259399414
mdv,m,1995,25.323999404907227
mdv,f,1995,6.553999900817871
mdv,mf,2000,41.63399887084961
mdv,m,2000,31.488000869750977
mdv,f,2000,10.145999908447266
mdv,mf,2006,17.856000900268555
mdv,m,2006,8.097999572753906
mdv,f,2006,9.758000373840332
mdv,mf,2010,16.957000732421875
mdv,m,2010,7.2779998779296875
mdv,f,2010,9.678999900817871
mli,mf,2004,1692.0
mli,m,2004,922.0
mli,f,2004,770.0
mli,mf,2006,2202.376953125
mli,m,2006,1263.3990478515625
mli,f,2006,938.97802734375
mli,mf,2007,2319.534912109375
mli,m,2007,1171.4510498046875
mli,f,2007,1148.083984375
mlt,mf,2000,11.642000198364258
mlt,m,2000,10.01200008392334
mlt,f,2000,1.63100004196167
mlt,mf,2001,12.34000015258789
mlt,m,2001,10.486000061035156
mlt,f,2001,1.8539999723434448
mlt,mf,2002,15.354999542236328
mlt,m,2002,13.704999923706055
mlt,f,2002,1.649999976158142
mlt,mf,2003,13.845999717712402
mlt,m,2003,11.11400032043457
mlt,f,2003,2.7320001125335693
mlt,mf,2004,14.13700008392334
mlt,m,2004,12.496000289916992
mlt,f,2004,1.6410000324249268
mlt,mf,2005,13.880000114440918
mlt,m,2005,11.831999778747559
mlt,f,2005,2.0490000247955322
mlt,mf,2006,14.22599983215332
mlt,m,2006,12.236000061035156
mlt,f,2006,1.9900000095367432
mlt,mf,2007,14.45199966430664
mlt,m,2007,11.690999984741211
mlt,f,2007,2.760999917984009
mlt,mf,2008,14.729999542236328
mlt,m,2008,12.118000030517578
mlt,f,2008,2.611999988555908
mlt,mf,2009,15.098999977111816
mlt,m,2009,12.324999809265137
mlt,f,2009,2.7739999294281006
mlt,mf,2010,16.090999603271484
mlt,m,2010,13.428999900817871
mlt,f,2010,2.6619999408721924
mlt,mf,2011,15.331000328063965
mlt,m,2011,12.9350004196167
mlt,f,2011,2.3970000743865967
mlt,mf,2012,15.520999908447266
mlt,m,2012,12.718999862670898
mlt,f,2012,2.802000045776367
mlt,mf,2013,16.5049991607666
mlt,m,2013,13.347999572753906
mlt,f,2013,3.1570000648498535
mlt,mf,2014,17.07900047302246
mlt,m,2014,13.392000198364258
mlt,f,2014,3.686000108718872
mhl,mf,1999,2.5999999046325684
mhl,m,1999,1.7000000476837158
mhl,f,1999,0.8999999761581421
mtq,mf,2001,16.700000762939453
mtq,mf,2002,14.899999618530273
mtq,mf,2003,16.299999237060547
mtq,mf,2004,16.600000381469727
mtq,mf,2005,16.200000762939453
mtq,mf,2006,15.0
mtq,mf,2007,16.0
mtq,mf,2008,15.899999618530273
mtq,mf,2009,17.799999237060547
mtq,mf,2010,18.799999237060547
mtq,mf,2011,19.5
mtq,mf,2012,19.600000381469727
mus,mf,1990,38.79999923706055
mus,m,1990,33.400001525878906
mus,f,1990,5.300000190734863
mus,mf,1995,72.9000015258789
mus,m,1995,58.70000076293945
mus,f,1995,14.199999809265137
mus,mf,2000,56.0
mus,m,2000,47.5
mus,f,2000,8.5
mus,mf,2004,71.30000305175781
mus,m,2004,56.400001525878906
mus,f,2004,14.899999618530273
mus,mf,2005,71.4000015258789
mus,m,2005,55.29999923706055
mus,f,2005,16.100000381469727
mus,mf,2006,70.5999984741211
mus,m,2006,54.599998474121094
mus,f,2006,16.0
mus,mf,2007,73.5999984741211
mus,m,2007,56.79999923706055
mus,f,2007,16.799999237060547
mus,mf,2008,73.9000015258789
mus,m,2008,55.400001525878906
mus,f,2008,18.5
mus,mf,2009,72.30000305175781
mus,m,2009,55.20000076293945
mus,f,2009,17.100000381469727
mus,mf,2010,72.94999694824219
mus,m,2010,54.79999923706055
mus,f,2010,18.149999618530273
mus,mf,2011,70.9000015258789
mus,m,2011,53.650001525878906
mus,f,2011,17.25
mus,mf,2012,81.5250015258789
mus,m,2012,59.900001525878906
mus,f,2012,21.625
mex,mf,1980,4756.0
mex,mf,1990,6001.0
mex,m,1990,5178.0
mex,f,1990,823.0
mex,mf,1991,9602.3466796875
mex,m,1991,7665.01611328125
mex,f,1991,1937.3310546875
mex,mf,1992,9812.0
mex,m,1992,7659.0
mex,f,1992,2153.0
mex,mf,1993,10044.2998046875
mex,m,1993,7665.0849609375
mex,f,1993,2379.215087890625
mex,mf,1994,10290.0
mex,m,1994,7672.0
mex,f,1994,2618.0
mex,mf,1995,9725.5947265625
mex,m,1995,7213.7041015625
mex,f,1995,2511.89111328125
mex,mf,1996,9839.642578125
mex,m,1996,7301.64599609375
mex,f,1996,2537.9970703125
mex,mf,1997,10513.3701171875
mex,m,1997,7691.97705078125
mex,f,1997,2821.388916015625
mex,mf,1998,10532.509765625
mex,m,1998,7622.47119140625
mex,f,1998,2910.0439453125
mex,mf,1999,10631.7001953125
mex,m,1999,7690.85302734375
mex,f,1999,2940.843994140625
mex,mf,2000,10567.900390625
mex,m,2000,7598.1318359375
mex,f,2000,2969.77001953125
mex,mf,2001,10852.4501953125
mex,m,2001,7760.91796875
mex,f,2001,3091.535888671875
mex,mf,2002,11130.1103515625
mex,m,2002,7843.39599609375
mex,f,2002,3286.712890625
mex,mf,2003,11344.4296875
mex,m,2003,7908.76220703125
mex,f,2003,3435.6669921875
mex,mf,2004,11703.669921875
mex,m,2004,8010.880859375
mex,f,2004,3692.7880859375
mex,mf,2005,11512.990234375
mex,m,2005,7844.18212890625
mex,f,2005,3668.80908203125
mex,mf,2006,11657.6298828125
mex,m,2006,7858.294921875
mex,f,2006,3799.333984375
mex,mf,2007,11859.2998046875
mex,m,2007,7875.15087890625
mex,f,2007,3984.14599609375
mex,mf,2008,12026.9501953125
mex,m,2008,7893.0908203125
mex,f,2008,4133.86083984375
mex,mf,2009,11894.849609375
mex,m,2009,7780.4208984375
mex,f,2009,4114.43212890625
mex,mf,2010,13100.8701171875
mex,m,2010,8522.279296875
mex,f,2010,4578.5869140625
mex,mf,2011,12945.7900390625
mex,m,2011,8448.541015625
mex,f,2011,4497.244140625
mex,mf,2012,13486.7998046875
mex,m,2012,8588.6630859375
mex,f,2012,4898.14111328125
mex,mf,2013,13466.240234375
mex,m,2013,8566.2060546875
mex,f,2013,4900.03515625
mda,mf,1999,375.0
mda,m,1999,184.1999969482422
mda,f,1999,190.8000030517578
mda,mf,2000,443.5
mda,m,2000,221.39999389648438
mda,f,2000,222.1999969482422
mda,mf,2001,466.20001220703125
mda,m,2001,240.8000030517578
mda,f,2001,225.39999389648438
mda,mf,2002,486.79998779296875
mda,m,2002,252.1999969482422
mda,f,2002,234.60000610351562
mda,mf,2003,447.5
mda,m,2003,231.0
mda,f,2003,216.5
mda,mf,2004,453.0
mda,m,2004,223.8000030517578
mda,f,2004,229.1999969482422
mda,mf,2005,464.70001220703125
mda,m,2005,228.8000030517578
mda,f,2005,235.89999389648438
mda,mf,2006,364.8999938964844
mda,m,2006,199.10000610351562
mda,f,2006,165.8000030517578
mda,mf,2007,375.20001220703125
mda,m,2007,210.89999389648438
mda,f,2007,164.3000030517578
mda,mf,2008,358.8999938964844
mda,m,2008,203.89999389648438
mda,f,2008,155.0
mda,mf,2009,307.1000061035156
mda,m,2009,181.6999969482422
mda,f,2009,125.4000015258789
mda,mf,2010,297.0
mda,m,2010,177.60000610351562
mda,f,2010,119.5
mda,mf,2011,300.6000061035156
mda,m,2011,183.8000030517578
mda,f,2011,116.69999694824219
mda,mf,2012,301.29998779296875
mda,m,2012,181.10000610351562
mda,f,2012,120.19999694824219
mda,mf,2013,332.37701416015625
mda,m,2013,195.9550018310547
mda,f,2013,136.4219970703125
mda,mf,2014,350.29998779296875
mda,m,2014,211.0659942626953
mda,f,2014,139.23399353027344
mng,mf,2000,243.1999969482422
mng,m,2000,184.60000610351562
mng,f,2000,58.599998474121094
mng,mf,2003,303.3349914550781
mng,m,2003,196.23399353027344
mng,f,2003,107.10199737548828
mng,mf,2007,306.4490051269531
mng,m,2007,208.52200317382812
mng,f,2007,97.927001953125
mng,mf,2008,260.85101318359375
mng,m,2008,185.27000427246094
mng,f,2008,75.58100128173828
mng,mf,2009,330.47900390625
mng,m,2009,244.06399536132812
mng,f,2009,86.41600036621094
mng,mf,2010,243.51199340820312
mng,m,2010,151.5749969482422
mng,f,2010,91.93699645996094
mng,mf,2011,232.4250030517578
mng,m,2011,143.36399841308594
mng,f,2011,89.06199645996094
mng,mf,2012,497.4750061035156
mng,m,2012,276.9580078125
mng,f,2012,220.51800537109375
mne,mf,2005,31.0
mne,m,2005,22.299999237060547
mne,f,2005,8.699999809265137
mne,mf,2007,40.599998474121094
mne,m,2007,27.5
mne,f,2007,13.100000381469727
mne,mf,2008,38.900001525878906
mne,m,2008,27.899999618530273
mne,f,2008,11.0
mne,mf,2009,34.79999923706055
mne,m,2009,26.0
mne,f,2009,8.800000190734863
mne,mf,2010,32.0
mne,m,2010,24.0
mne,f,2010,8.0
mne,mf,2011,30.299999237060547
mne,m,2011,21.301000595092773
mne,f,2011,8.99899959564209
mne,mf,2012,31.899999618530273
mne,m,2012,23.0
mne,f,2012,8.899999618530273
msr,mf,1991,0.5299999713897705
msr,m,1991,0.36000001430511475
msr,f,1991,0.17000000178813934
mar,mf,1994,1981.0999755859375
mar,m,1994,1773.199951171875
mar,f,1994,208.0
mar,mf,1998,2437.325927734375
mar,m,1998,1970.5250244140625
mar,f,1998,466.802001953125
mar,mf,1999,2283.91796875
mar,m,1999,1886.126953125
mar,f,1999,397.7909851074219
mar,mf,2002,2479.39990234375
mar,m,2002,2190.10009765625
mar,f,2002,289.29998779296875
mar,mf,2003,2509.699951171875
mar,m,2003,2204.300048828125
mar,f,2003,305.5
mar,mf,2004,2559.0
mar,m,2004,2258.199951171875
mar,f,2004,300.79998779296875
mar,mf,2005,2582.699951171875
mar,m,2005,2284.199951171875
mar,f,2005,298.3999938964844
mar,mf,2006,2427.490966796875
mar,m,2006,2164.56494140625
mar,f,2006,262.9259948730469
mar,mf,2007,2507.569091796875
mar,m,2007,2161.073974609375
mar,f,2007,346.4949951171875
mar,mf,2008,2842.136962890625
mar,m,2008,2403.221923828125
mar,f,2008,438.9150085449219
mar,mf,2009,2838.493896484375
mar,mf,2010,2882.089111328125
mar,mf,2011,3026.679931640625
mar,mf,2012,3069.06689453125
moz,mf,2003,4054.98291015625
moz,m,2003,2367.99609375
moz,f,2003,1686.988037109375
nam,mf,1994,69.28900146484375
nam,m,1994,32.132999420166016
nam,f,1994,37.15599822998047
nam,mf,1997,71.80999755859375
nam,m,1997,28.299999237060547
nam,f,1997,43.5099983215332
nam,mf,2000,105.10199737548828
nam,m,2000,39.31399917602539
nam,f,2000,65.78800201416016
nam,mf,2001,41.87699890136719
nam,m,2001,18.986000061035156
nam,f,2001,22.891000747680664
nam,mf,2004,64.40399932861328
nam,m,2004,29.77400016784668
nam,f,2004,34.630001068115234
nam,mf,2008,41.22600173950195
nam,m,2008,19.034000396728516
nam,f,2008,22.191999435424805
nam,mf,2010,198.2270050048828
nam,m,2010,82.65699768066406
nam,f,2010,115.56999969482422
nam,mf,2011,131.2270050048828
nam,m,2011,56.10599899291992
nam,f,2011,75.12100219726562
nam,mf,2012,168.375
nam,m,2012,67.56999969482422
nam,f,2012,100.80500030517578
nam,mf,2013,21.77199935913086
nam,m,2013,13.991999626159668
nam,f,2013,7.78000020980835
npl,mf,2001,6210.7998046875
npl,m,2001,3178.39990234375
npl,f,2001,3032.5
nld,mf,1980,608.0
nld,mf,1981,639.0
nld,mf,1982,622.0
nld,mf,1983,470.20001220703125
nld,m,1983,391.79998779296875
nld,f,1983,78.5
nld,mf,1984,594.0
nld,mf,1985,262.0660095214844
nld,m,1985,208.8090057373047
nld,f,1985,53.25699996948242
nld,mf,1986,584.0
nld,mf,1987,390.1820068359375
