country,sex,year,employers_percentage
jor,mf,2004,5.800000190734863
jor,m,2004,6.599999904632568
jor,f,2004,1.5
jor,mf,2005,7.099999904632568
jor,m,2005,7.900000095367432
jor,f,2005,1.600000023841858
jor,mf,2006,6.599999904632568
jor,m,2006,7.300000190734863
jor,f,2006,1.899999976158142
jor,mf,2007,7.400000095367432
jor,m,2007,8.5
jor,f,2007,1.7000000476837158
jor,mf,2008,6.699999809265137
jor,m,2008,7.5
jor,f,2008,2.0
jor,mf,2009,6.800000190734863
jor,m,2009,7.699999809265137
jor,f,2009,2.200000047683716
jor,mf,2010,6.800000190734863
jor,m,2010,7.699999809265137
jor,f,2010,2.0999999046325684
jor,mf,2011,6.199999809265137
jor,m,2011,7.099999904632568
jor,f,2011,2.0
jor,mf,2012,6.199999809265137
jor,m,2012,7.099999904632568
jor,f,2012,1.600000023841858
kaz,mf,2001,0.8999999761581421
kaz,m,2001,1.2000000476837158
kaz,f,2001,0.5
kaz,mf,2002,0.8999999761581421
kaz,m,2002,1.2999999523162842
kaz,f,2002,0.5
kaz,mf,2003,0.8999999761581421
kaz,m,2003,1.2999999523162842
kaz,f,2003,0.5
kaz,mf,2004,1.100000023841858
kaz,m,2004,1.600000023841858
kaz,f,2004,0.6000000238418579
kaz,mf,2005,1.2000000476837158
kaz,m,2005,1.7999999523162842
kaz,f,2005,0.6000000238418579
kaz,mf,2006,1.5
kaz,m,2006,2.0
kaz,f,2006,0.8999999761581421
kaz,mf,2007,1.600000023841858
kaz,m,2007,2.0999999046325684
kaz,f,2007,1.100000023841858
kaz,mf,2008,1.5
kaz,m,2008,2.0
kaz,f,2008,1.100000023841858
kaz,mf,2009,2.200000047683716
kaz,m,2009,2.5999999046325684
kaz,f,2009,1.7000000476837158
kaz,mf,2010,2.0
kaz,m,2010,2.4000000953674316
kaz,f,2010,1.600000023841858
kaz,mf,2011,2.0999999046325684
kaz,m,2011,2.5
kaz,f,2011,1.7000000476837158
kaz,mf,2012,2.0999999046325684
kaz,m,2012,2.9000000953674316
kaz,f,2012,1.399999976158142
kaz,mf,2013,1.899999976158142
kaz,m,2013,2.5
kaz,f,2013,1.100000023841858
kir,mf,2000,0.0
kir,m,2000,0.0
kir,f,2000,0.0
kir,mf,2005,1.899999976158142
kir,m,2005,2.0
kir,f,2005,1.600000023841858
kir,mf,2010,4.099999904632568
kir,m,2010,5.099999904632568
kir,f,2010,2.9000000953674316
kos,mf,2012,8.5
kos,m,2012,10.100000381469727
kos,f,2012,2.0999999046325684
kwt,mf,2005,0.5
kwt,m,2005,0.699999988079071
kwt,f,2005,0.20000000298023224
kwt,mf,2011,1.0
kwt,m,2011,1.100000023841858
kwt,f,2011,0.800000011920929
kgz,mf,2002,1.600000023841858
kgz,m,2002,2.0
kgz,f,2002,1.0
kgz,mf,2003,1.399999976158142
kgz,m,2003,1.7000000476837158
kgz,f,2003,1.0
kgz,mf,2004,1.0
kgz,m,2004,1.2000000476837158
kgz,f,2004,0.800000011920929
kgz,mf,2005,1.399999976158142
kgz,m,2005,1.7999999523162842
kgz,f,2005,0.699999988079071
kgz,mf,2006,1.100000023841858
kgz,m,2006,1.5
kgz,f,2006,0.6000000238418579
kgz,mf,2009,0.6000000238418579
kgz,m,2009,0.699999988079071
kgz,f,2009,0.5
kgz,mf,2010,0.6000000238418579
kgz,m,2010,0.800000011920929
kgz,f,2010,0.4000000059604645
kgz,mf,2011,0.699999988079071
kgz,m,2011,0.8999999761581421
kgz,f,2011,0.5
kgz,mf,2012,0.800000011920929
kgz,m,2012,1.0
kgz,f,2012,0.5
kgz,mf,2013,1.2999999523162842
kgz,m,2013,1.600000023841858
kgz,f,2013,0.8999999761581421
lao,mf,1995,0.20000000298023224
lao,m,1995,0.4000000059604645
lao,f,1995,0.10000000149011612
lao,mf,2005,0.30000001192092896
lao,m,2005,0.4000000059604645
lao,f,2005,0.20000000298023224
lao,mf,2010,0.5
lao,m,2010,0.800000011920929
lao,f,2010,0.20000000298023224
lva,mf,1996,3.0999999046325684
lva,m,1996,4.199999809265137
lva,f,1996,1.7999999523162842
lva,mf,1997,3.200000047683716
lva,m,1997,4.599999904632568
lva,f,1997,1.7000000476837158
lva,mf,1998,3.200000047683716
lva,m,1998,4.300000190734863
lva,f,1998,1.899999976158142
lva,mf,1999,3.799999952316284
lva,m,1999,5.0
lva,f,1999,2.5999999046325684
lva,mf,2000,4.099999904632568
lva,m,2000,5.699999809265137
lva,f,2000,2.4000000953674316
lva,mf,2001,4.400000095367432
lva,m,2001,6.300000190734863
lva,f,2001,2.5
lva,mf,2002,3.200000047683716
lva,m,2002,4.400000095367432
lva,f,2002,1.899999976158142
lva,mf,2003,3.299999952316284
lva,m,2003,4.900000095367432
lva,f,2003,1.7000000476837158
lva,mf,2004,3.0999999046325684
lva,m,2004,3.799999952316284
lva,f,2004,2.4000000953674316
lva,mf,2005,3.4000000953674316
lva,m,2005,4.300000190734863
lva,f,2005,2.4000000953674316
lva,mf,2006,3.299999952316284
lva,m,2006,4.199999809265137
lva,f,2006,2.4000000953674316
lva,mf,2007,3.200000047683716
lva,m,2007,4.400000095367432
lva,f,2007,2.0
lva,mf,2008,3.5
lva,m,2008,5.0
lva,f,2008,1.899999976158142
lva,mf,2009,3.799999952316284
lva,m,2009,5.800000190734863
lva,f,2009,1.899999976158142
lva,mf,2010,3.9000000953674316
lva,m,2010,5.400000095367432
lva,f,2010,2.5999999046325684
lva,mf,2011,3.700000047683716
lva,m,2011,5.0
lva,f,2011,2.4000000953674316
lva,mf,2012,3.9000000953674316
lva,m,2012,5.300000190734863
lva,f,2012,2.5999999046325684
lva,mf,2013,4.199999809265137
lva,m,2013,5.5
lva,f,2013,2.9000000953674316
lva,mf,2014,4.0
lva,m,2014,5.599999904632568
lva,f,2014,2.4000000953674316
lbn,mf,2004,5.099999904632568
lbn,m,2004,6.400000095367432
lbn,f,2004,1.0
lbn,mf,2007,9.5
lbn,m,2007,12.100000381469727
lbn,f,2007,1.7000000476837158
lso,mf,1999,0.800000011920929
lso,m,1999,0.699999988079071
lso,f,1999,0.800000011920929
lso,mf,2008,0.4000000059604645
lso,m,2008,0.6000000238418579
lso,f,2008,0.20000000298023224
lbr,mf,2007,2.0999999046325684
lbr,m,2007,2.5
lbr,f,2007,1.7999999523162842
lbr,mf,2010,2.0
lbr,m,2010,2.299999952316284
lbr,f,2010,1.7999999523162842
ltu,mf,1998,3.5
ltu,m,1998,4.599999904632568
ltu,f,1998,2.4000000953674316
ltu,mf,1999,2.0
ltu,m,1999,2.5999999046325684
ltu,f,1999,1.5
ltu,mf,2000,1.7000000476837158
ltu,m,2000,2.4000000953674316
ltu,f,2000,1.100000023841858
ltu,mf,2001,2.5
ltu,m,2001,3.5
ltu,f,2001,1.399999976158142
ltu,mf,2002,2.0999999046325684
ltu,m,2002,2.9000000953674316
ltu,f,2002,1.399999976158142
ltu,mf,2003,2.299999952316284
ltu,m,2003,3.299999952316284
ltu,f,2003,1.2999999523162842
ltu,mf,2004,1.899999976158142
ltu,m,2004,2.5
ltu,f,2004,1.2000000476837158
ltu,mf,2005,2.0
ltu,m,2005,2.799999952316284
ltu,f,2005,1.2000000476837158
ltu,mf,2006,2.200000047683716
ltu,m,2006,3.0
ltu,f,2006,1.399999976158142
ltu,mf,2007,2.0999999046325684
ltu,m,2007,3.0
ltu,f,2007,1.100000023841858
ltu,mf,2008,2.0999999046325684
ltu,m,2008,3.299999952316284
ltu,f,2008,1.0
ltu,mf,2009,2.4000000953674316
ltu,m,2009,3.700000047683716
ltu,f,2009,1.2999999523162842
ltu,mf,2010,2.299999952316284
ltu,m,2010,3.5
ltu,f,2010,1.2000000476837158
ltu,mf,2011,2.4000000953674316
ltu,m,2011,3.5
ltu,f,2011,1.2999999523162842
ltu,mf,2012,2.200000047683716
ltu,m,2012,3.200000047683716
ltu,f,2012,1.2999999523162842
ltu,mf,2013,2.200000047683716
ltu,m,2013,3.200000047683716
ltu,f,2013,1.2000000476837158
ltu,mf,2014,2.299999952316284
ltu,m,2014,3.299999952316284
ltu,f,2014,1.2999999523162842
lux,mf,1983,3.200000047683716
lux,m,1983,4.0
lux,f,1983,1.600000023841858
lux,mf,1984,3.299999952316284
lux,m,1984,4.199999809265137
lux,f,1984,1.5
lux,mf,1985,3.4000000953674316
lux,m,1985,4.400000095367432
lux,f,1985,1.5
lux,mf,1986,3.0999999046325684
lux,m,1986,3.700000047683716
lux,f,1986,2.0
lux,mf,1987,3.4000000953674316
lux,m,1987,4.300000190734863
lux,f,1987,1.7999999523162842
lux,mf,1988,3.200000047683716
lux,m,1988,3.9000000953674316
lux,f,1988,1.7999999523162842
lux,mf,1989,2.799999952316284
lux,m,1989,3.5
lux,f,1989,1.399999976158142
lux,mf,1990,2.799999952316284
lux,m,1990,3.5
lux,f,1990,1.5
lux,mf,1991,3.5999999046325684
lux,m,1991,4.5
lux,f,1991,2.0999999046325684
lux,mf,1992,3.700000047683716
lux,m,1992,4.5
lux,f,1992,2.299999952316284
lux,mf,1993,4.5
lux,m,1993,5.5
lux,f,1993,2.5999999046325684
lux,mf,1994,4.099999904632568
lux,m,1994,5.0
lux,f,1994,2.5999999046325684
lux,mf,1995,6.300000190734863
lux,m,1995,7.699999809265137
lux,f,1995,3.9000000953674316
lux,mf,1996,6.400000095367432
lux,m,1996,7.900000095367432
lux,f,1996,3.799999952316284
lux,mf,1997,5.599999904632568
lux,m,1997,6.900000095367432
lux,f,1997,3.4000000953674316
lux,mf,1998,5.400000095367432
lux,m,1998,7.0
lux,f,1998,2.5999999046325684
lux,mf,1999,5.400000095367432
lux,m,1999,6.300000190734863
lux,f,1999,4.099999904632568
lux,mf,2000,6.0
lux,m,2000,7.5
lux,f,2000,3.799999952316284
lux,mf,2001,4.5
lux,m,2001,5.900000095367432
lux,f,2001,2.4000000953674316
lux,mf,2002,5.099999904632568
lux,m,2002,6.900000095367432
lux,f,2002,2.5
lux,mf,2003,1.5
lux,m,2003,1.899999976158142
lux,f,2003,0.8999999761581421
lux,mf,2004,2.799999952316284
lux,m,2004,3.5999999046325684
lux,f,2004,1.7000000476837158
lux,mf,2005,2.799999952316284
lux,m,2005,3.700000047683716
lux,f,2005,1.600000023841858
lux,mf,2006,2.700000047683716
lux,m,2006,3.5999999046325684
lux,f,2006,1.399999976158142
lux,mf,2007,3.0
lux,m,2007,3.9000000953674316
lux,f,2007,1.7999999523162842
lux,mf,2008,2.4000000953674316
lux,m,2008,3.200000047683716
lux,f,2008,1.2999999523162842
lux,mf,2009,2.799999952316284
lux,m,2009,3.9000000953674316
lux,f,2009,1.399999976158142
lux,mf,2010,3.200000047683716
lux,m,2010,4.300000190734863
lux,f,2010,1.7999999523162842
lux,mf,2011,2.700000047683716
lux,m,2011,3.5
lux,f,2011,1.5
lux,mf,2012,3.200000047683716
lux,m,2012,4.199999809265137
lux,f,2012,1.7999999523162842
lux,mf,2013,2.700000047683716
lux,m,2013,3.4000000953674316
lux,f,2013,1.7999999523162842
lux,mf,2014,2.4000000953674316
lux,m,2014,3.4000000953674316
lux,f,2014,1.2000000476837158
mac,mf,1996,3.5
mac,m,1996,5.400000095367432
mac,f,1996,1.0
mac,mf,1997,3.299999952316284
mac,m,1997,5.400000095367432
mac,f,1997,0.699999988079071
mac,mf,1998,3.4000000953674316
mac,m,1998,5.599999904632568
mac,f,1998,0.800000011920929
mac,mf,1999,3.5999999046325684
mac,m,1999,5.900000095367432
mac,f,1999,1.0
mac,mf,2000,3.4000000953674316
mac,m,2000,5.599999904632568
mac,f,2000,0.8999999761581421
mac,mf,2001,2.9000000953674316
mac,m,2001,4.599999904632568
mac,f,2001,1.0
mac,mf,2002,3.5
mac,m,2002,5.599999904632568
mac,f,2002,1.2000000476837158
mac,mf,2003,3.299999952316284
mac,m,2003,5.400000095367432
mac,f,2003,1.100000023841858
mac,mf,2004,3.5999999046325684
mac,m,2004,5.699999809265137
mac,f,2004,1.2000000476837158
mac,mf,2005,3.9000000953674316
mac,m,2005,6.099999904632568
mac,f,2005,1.5
mac,mf,2006,3.799999952316284
mac,m,2006,5.599999904632568
mac,f,2006,1.600000023841858
mac,mf,2007,3.5
mac,m,2007,5.199999809265137
mac,f,2007,1.5
mac,mf,2008,2.799999952316284
mac,m,2008,4.099999904632568
mac,f,2008,1.2999999523162842
mac,mf,2009,3.0
mac,m,2009,4.5
mac,f,2009,1.5
mac,mf,2010,3.0999999046325684
mac,m,2010,4.699999809265137
mac,f,2010,1.399999976158142
mac,mf,2011,3.0999999046325684
mac,m,2011,4.599999904632568
mac,f,2011,1.5
mac,mf,2012,3.200000047683716
mac,mf,2013,3.200000047683716
mac,m,2013,4.699999809265137
mac,f,2013,1.7000000476837158
mkd,mf,1996,2.9000000953674316
mkd,m,1996,3.700000047683716
mkd,f,1996,1.600000023841858
mkd,mf,1997,3.299999952316284
mkd,m,1997,4.300000190734863
mkd,f,1997,1.7000000476837158
mkd,mf,1998,3.5
mkd,m,1998,4.199999809265137
mkd,f,1998,2.299999952316284
mkd,mf,1999,8.0
mkd,m,1999,11.0
mkd,f,1999,3.0
mkd,mf,2000,4.300000190734863
mkd,m,2000,5.800000190734863
mkd,f,2000,1.7999999523162842
mkd,mf,2001,6.400000095367432
mkd,m,2001,8.199999809265137
mkd,f,2001,3.700000047683716
mkd,mf,2002,6.800000190734863
mkd,m,2002,8.600000381469727
mkd,f,2002,4.0
mkd,mf,2003,7.599999904632568
mkd,m,2003,10.0
mkd,f,2003,4.0
mkd,mf,2004,5.900000095367432
mkd,m,2004,7.400000095367432
mkd,f,2004,3.4000000953674316
mkd,mf,2005,5.699999809265137
mkd,m,2005,7.599999904632568
mkd,f,2005,2.9000000953674316
mkd,mf,2006,5.900000095367432
mkd,m,2006,7.599999904632568
mkd,f,2006,3.200000047683716
mkd,mf,2007,5.5
mkd,m,2007,7.0
mkd,f,2007,3.299999952316284
mkd,mf,2008,4.900000095367432
mkd,m,2008,6.099999904632568
mkd,f,2008,3.0999999046325684
mkd,mf,2009,5.199999809265137
mkd,m,2009,6.5
mkd,f,2009,3.0
mkd,mf,2010,5.400000095367432
mkd,m,2010,6.599999904632568
mkd,f,2010,3.4000000953674316
mkd,mf,2011,5.699999809265137
mkd,m,2011,7.099999904632568
mkd,f,2011,3.5999999046325684
mkd,mf,2012,4.800000190734863
mkd,m,2012,5.800000190734863
mkd,f,2012,3.200000047683716
mkd,mf,2013,4.699999809265137
mkd,m,2013,5.599999904632568
mkd,f,2013,3.299999952316284
mkd,mf,2014,3.9000000953674316
mkd,m,2014,4.900000095367432
mkd,f,2014,2.299999952316284
mdg,mf,1993,0.699999988079071
mdg,m,1993,0.6000000238418579
mdg,f,1993,0.699999988079071
mdg,mf,2003,2.0999999046325684
mdg,m,2003,2.5
mdg,f,2003,1.7000000476837158
mdg,mf,2010,2.200000047683716
mdg,m,2010,3.200000047683716
mdg,f,2010,1.0
mdg,mf,2012,2.799999952316284
mdg,m,2012,4.0
mdg,f,2012,1.600000023841858
mwi,mf,1987,0.0
mwi,m,1987,0.10000000149011612
mwi,f,1987,0.0
mys,mf,1991,3.0999999046325684
mys,m,1991,3.5999999046325684
mys,f,1991,2.0
mys,mf,1995,2.5
mys,m,1995,3.4000000953674316
mys,f,1995,0.699999988079071
mys,mf,1996,3.0
mys,m,1996,4.099999904632568
mys,f,1996,0.800000011920929
mys,mf,1997,2.5999999046325684
mys,m,1997,3.5
mys,f,1997,0.800000011920929
mys,mf,1998,2.9000000953674316
mys,m,1998,4.0
mys,f,1998,0.800000011920929
mys,mf,1999,2.299999952316284
mys,m,1999,3.0
mys,f,1999,0.800000011920929
mys,mf,2000,3.0
mys,m,2000,4.199999809265137
mys,f,2000,0.800000011920929
mys,mf,2001,3.299999952316284
mys,m,2001,4.5
mys,f,2001,1.100000023841858
mys,mf,2002,3.0
mys,m,2002,4.099999904632568
mys,f,2002,1.100000023841858
mys,mf,2003,3.4000000953674316
mys,m,2003,4.599999904632568
mys,f,2003,1.2000000476837158
mys,mf,2004,3.5999999046325684
mys,m,2004,4.800000190734863
mys,f,2004,1.2999999523162842
mys,mf,2005,3.4000000953674316
mys,m,2005,4.400000095367432
mys,f,2005,1.399999976158142
mys,mf,2006,3.9000000953674316
mys,m,2006,5.199999809265137
mys,f,2006,1.5
mys,mf,2007,3.4000000953674316
mys,m,2007,4.599999904632568
mys,f,2007,1.2999999523162842
mys,mf,2008,3.5
mys,m,2008,4.699999809265137
mys,f,2008,1.399999976158142
mys,mf,2009,3.700000047683716
mys,m,2009,4.900000095367432
mys,f,2009,1.5
mys,mf,2010,3.9000000953674316
mys,m,2010,5.199999809265137
mys,f,2010,1.7000000476837158
mys,mf,2011,3.5999999046325684
mys,m,2011,4.699999809265137
mys,f,2011,1.600000023841858
mys,mf,2012,3.799999952316284
mys,m,2012,5.0
mys,f,2012,1.5
mys,mf,2013,4.0
mys,m,2013,5.300000190734863
mys,f,2013,1.7000000476837158
mys,mf,2014,3.799999952316284
mys,m,2014,5.199999809265137
mys,f,2014,1.5
mdv,mf,1990,2.799999952316284
mdv,m,1990,3.200000047683716
mdv,f,1990,1.0
mdv,mf,1995,4.800000190734863
mdv,m,1995,5.699999809265137
mdv,f,1995,2.299999952316284
mdv,mf,2000,3.4000000953674316
mdv,m,2000,4.5
mdv,f,2000,1.100000023841858
mdv,mf,2006,3.5
mdv,m,2006,4.800000190734863
mdv,f,2006,1.100000023841858
mdv,mf,2010,4.0
mdv,m,2010,5.900000095367432
mdv,f,2010,0.8999999761581421
mli,mf,2006,1.100000023841858
mli,m,2006,1.399999976158142
mli,f,2006,0.6000000238418579
mlt,mf,2000,3.9000000953674316
mlt,m,2000,4.800000190734863
mlt,f,2000,1.7000000476837158
mlt,mf,2001,3.5999999046325684
mlt,m,2001,4.900000095367432
mlt,f,2001,0.5
mlt,mf,2002,4.099999904632568
mlt,m,2002,5.400000095367432
mlt,f,2002,1.399999976158142
mlt,mf,2003,4.5
mlt,m,2003,5.5
mlt,f,2003,2.0
mlt,mf,2004,4.400000095367432
mlt,m,2004,5.599999904632568
mlt,f,2004,1.7000000476837158
mlt,mf,2005,4.5
mlt,m,2005,5.800000190734863
mlt,f,2005,1.600000023841858
mlt,mf,2006,4.400000095367432
mlt,m,2006,5.699999809265137
mlt,f,2006,1.5
mlt,mf,2007,4.900000095367432
mlt,m,2007,6.5
mlt,f,2007,1.600000023841858
mlt,mf,2008,4.5
mlt,m,2008,6.0
mlt,f,2008,1.2999999523162842
mlt,mf,2009,4.300000190734863
mlt,m,2009,5.800000190734863
mlt,f,2009,1.5
mlt,mf,2010,4.5
mlt,m,2010,6.099999904632568
mlt,f,2010,1.2999999523162842
mlt,mf,2011,4.300000190734863
mlt,m,2011,5.599999904632568
mlt,f,2011,1.899999976158142
mlt,mf,2012,4.400000095367432
mlt,m,2012,5.900000095367432
mlt,f,2012,1.7000000476837158
mlt,mf,2013,4.5
mlt,m,2013,6.300000190734863
mlt,f,2013,1.399999976158142
mlt,mf,2014,4.400000095367432
mlt,m,2014,6.199999809265137
mlt,f,2014,1.600000023841858
mhl,mf,1999,1.0
mhl,m,1999,1.399999976158142
mhl,f,1999,0.0
mus,mf,1990,3.4000000953674316
mus,m,1990,4.300000190734863
mus,f,1990,1.2000000476837158
mus,mf,2000,3.799999952316284
mus,m,2000,4.900000095367432
mus,f,2000,1.7000000476837158
mus,mf,2004,3.0
mus,m,2004,4.0
mus,f,2004,1.0
mus,mf,2005,2.5999999046325684
mus,m,2005,3.4000000953674316
mus,f,2005,1.0
mus,mf,2006,2.9000000953674316
mus,m,2006,3.700000047683716
mus,f,2006,1.2999999523162842
mus,mf,2007,3.200000047683716
mus,m,2007,4.099999904632568
mus,f,2007,1.399999976158142
mus,mf,2008,3.299999952316284
mus,m,2008,4.400000095367432
mus,f,2008,1.100000023841858
mus,mf,2009,3.9000000953674316
mus,m,2009,5.099999904632568
mus,f,2009,1.7000000476837158
mus,mf,2010,4.099999904632568
mus,m,2010,5.300000190734863
mus,f,2010,1.7999999523162842
mus,mf,2011,4.0
mus,m,2011,5.300000190734863
mus,f,2011,1.600000023841858
mus,mf,2012,3.5999999046325684
mus,m,2012,4.800000190734863
mus,f,2012,1.2999999523162842
mda,mf,1999,0.6000000238418579
mda,m,1999,0.8999999761581421
mda,f,1999,0.20000000298023224
mda,mf,2000,0.800000011920929
mda,m,2000,1.2000000476837158
mda,f,2000,0.30000001192092896
mda,mf,2001,1.2000000476837158
mda,m,2001,1.600000023841858
mda,f,2001,0.699999988079071
mda,mf,2002,0.800000011920929
mda,m,2002,1.100000023841858
mda,f,2002,0.5
mda,mf,2003,0.6000000238418579
mda,m,2003,0.800000011920929
mda,f,2003,0.4000000059604645
mda,mf,2004,0.699999988079071
mda,m,2004,0.8999999761581421
mda,f,2004,0.5
mda,mf,2005,0.699999988079071
mda,m,2005,1.100000023841858
mda,f,2005,0.30000001192092896
mda,mf,2006,1.0
mda,m,2006,1.5
mda,f,2006,0.5
mda,mf,2007,0.8999999761581421
mda,m,2007,1.100000023841858
mda,f,2007,0.699999988079071
mda,mf,2008,1.0
mda,m,2008,1.2999999523162842
mda,f,2008,0.6000000238418579
mda,mf,2009,0.8999999761581421
mda,m,2009,1.2000000476837158
mda,f,2009,0.6000000238418579
mda,mf,2010,0.6000000238418579
mda,m,2010,0.8999999761581421
mda,f,2010,0.30000001192092896
mda,mf,2011,0.699999988079071
mda,m,2011,0.8999999761581421
mda,f,2011,0.4000000059604645
mda,mf,2012,0.6000000238418579
mda,m,2012,0.6000000238418579
mda,f,2012,0.5
mda,mf,2013,0.699999988079071
mda,m,2013,0.8999999761581421
mda,f,2013,0.6000000238418579
mda,mf,2014,0.699999988079071
mda,m,2014,1.0
mda,f,2014,0.5
mng,mf,2000,1.2999999523162842
mng,m,2000,1.7000000476837158
mng,f,2000,0.800000011920929
mng,mf,2003,0.5
mng,m,2003,0.699999988079071
mng,f,2003,0.4000000059604645
mng,mf,2007,0.699999988079071
mng,m,2007,0.699999988079071
mng,f,2007,0.6000000238418579
mng,mf,2008,4.900000095367432
mng,m,2008,5.699999809265137
mng,f,2008,3.9000000953674316
mng,mf,2009,1.2000000476837158
mng,m,2009,1.7999999523162842
mng,f,2009,0.6000000238418579
mng,mf,2010,1.2000000476837158
mng,m,2010,1.5
mng,f,2010,0.800000011920929
mng,mf,2011,1.2000000476837158
mng,m,2011,1.600000023841858
mng,f,2011,0.800000011920929
mng,mf,2012,0.8999999761581421
mng,m,2012,1.0
mng,f,2012,0.699999988079071
msr,mf,1991,4.400000095367432
msr,m,1991,5.699999809265137
msr,f,1991,2.5999999046325684
mar,mf,1994,2.4000000953674316
mar,m,1994,2.799999952316284
mar,f,1994,0.6000000238418579
mar,mf,1998,1.5
mar,m,1998,2.0
mar,f,1998,0.5
mar,mf,1999,2.0
mar,m,1999,2.700000047683716
mar,f,1999,0.30000001192092896
mar,mf,2002,2.299999952316284
mar,m,2002,3.0
mar,f,2002,0.5
mar,mf,2003,2.5
mar,m,2003,3.299999952316284
mar,f,2003,0.5
mar,mf,2004,2.299999952316284
mar,m,2004,3.0
mar,f,2004,0.4000000059604645
mar,mf,2005,2.5
mar,m,2005,3.200000047683716
mar,f,2005,0.6000000238418579
mar,mf,2006,2.5
mar,m,2006,3.299999952316284
mar,f,2006,0.6000000238418579
mar,mf,2007,2.299999952316284
mar,m,2007,3.0
mar,f,2007,0.6000000238418579
mar,mf,2008,2.5
mar,m,2008,3.200000047683716
mar,f,2008,0.800000011920929
mar,mf,2009,2.799999952316284
mar,mf,2010,2.799999952316284
mar,mf,2011,2.4000000953674316
mar,mf,2012,2.5999999046325684
moz,mf,2003,3.4000000953674316
moz,m,2003,6.199999809265137
moz,f,2003,1.100000023841858
nam,mf,1994,0.8999999761581421
nam,m,1994,1.2999999523162842
nam,f,1994,0.4000000059604645
nam,mf,1997,5.0
nam,m,1997,6.0
nam,f,1997,3.799999952316284
nam,mf,2000,8.199999809265137
nam,m,2000,10.199999809265137
nam,f,2000,6.0
nam,mf,2001,5.800000190734863
nam,m,2001,6.800000190734863
nam,f,2001,4.5
nam,mf,2004,5.599999904632568
nam,m,2004,6.599999904632568
nam,f,2004,4.300000190734863
nam,mf,2008,4.699999809265137
nam,m,2008,6.099999904632568
nam,f,2008,2.799999952316284
nam,mf,2010,0.699999988079071
nam,m,2010,1.0
nam,f,2010,0.4000000059604645
nam,mf,2011,5.300000190734863
nam,m,2011,6.300000190734863
nam,f,2011,4.0
nam,mf,2012,4.099999904632568
nam,m,2012,5.0
nam,f,2012,3.0999999046325684
nam,mf,2013,28.299999237060547
nam,m,2013,19.399999618530273
nam,f,2013,37.099998474121094
npl,mf,2001,3.799999952316284
npl,m,2001,3.9000000953674316
npl,f,2001,3.700000047683716
nld,mf,1985,4.0
nld,m,1985,5.400000095367432
nld,f,1985,1.2000000476837158
nld,mf,1987,3.4000000953674316
nld,m,1987,4.300000190734863
nld,f,1987,2.0
nld,mf,1988,3.5
nld,m,1988,4.599999904632568
nld,f,1988,1.5
nld,mf,1989,3.4000000953674316
nld,m,1989,4.599999904632568
nld,f,1989,1.2999999523162842
nld,mf,1990,3.5
nld,m,1990,4.699999809265137
nld,f,1990,1.600000023841858
nld,mf,1991,3.299999952316284
nld,m,1991,4.300000190734863
nld,f,1991,1.600000023841858
nld,mf,1992,3.4000000953674316
nld,m,1992,4.800000190734863
nld,f,1992,1.2999999523162842
nld,mf,1993,3.5
nld,m,1993,4.900000095367432
nld,f,1993,1.399999976158142
nld,mf,1994,4.0
nld,m,1994,5.599999904632568
nld,f,1994,1.7999999523162842
nld,mf,1995,4.0
nld,m,1995,5.5
nld,f,1995,1.7999999523162842
nld,mf,1996,3.799999952316284
nld,m,1996,5.199999809265137
nld,f,1996,1.899999976158142
nld,mf,1997,3.9000000953674316
nld,m,1997,5.300000190734863
nld,f,1997,2.0
nld,mf,1998,4.0
nld,m,1998,5.400000095367432
nld,f,1998,1.899999976158142
nld,mf,1999,3.9000000953674316
nld,m,1999,5.199999809265137
nld,f,1999,2.200000047683716
nld,mf,2000,3.200000047683716
nld,m,2000,4.400000095367432
nld,f,2000,1.7000000476837158
nld,mf,2001,3.299999952316284
nld,m,2001,4.599999904632568
nld,f,2001,1.7999999523162842
nld,mf,2002,3.5
nld,m,2002,4.800000190734863
nld,f,2002,1.899999976158142
nld,mf,2003,3.5999999046325684
nld,m,2003,5.0
nld,f,2003,1.7000000476837158
nld,mf,2004,3.700000047683716
nld,m,2004,5.099999904632568
nld,f,2004,2.0
nld,mf,2005,3.799999952316284
nld,m,2005,5.300000190734863
nld,f,2005,1.899999976158142
nld,mf,2006,3.9000000953674316
nld,m,2006,5.400000095367432
nld,f,2006,2.0
nld,mf,2007,3.9000000953674316
nld,m,2007,5.599999904632568
nld,f,2007,2.0
nld,mf,2008,3.700000047683716
nld,m,2008,5.400000095367432
nld,f,2008,1.7999999523162842
nld,mf,2009,3.799999952316284
nld,m,2009,5.300000190734863
nld,f,2009,1.899999976158142
nld,mf,2010,3.9000000953674316
nld,m,2010,5.5
nld,f,2010,1.899999976158142
nld,mf,2011,3.799999952316284
nld,m,2011,5.400000095367432
nld,f,2011,2.0
nld,mf,2012,3.799999952316284
nld,m,2012,5.400000095367432
nld,f,2012,2.0
nld,mf,2013,3.799999952316284
nld,m,2013,5.400000095367432
nld,f,2013,2.0
nld,mf,2014,3.9000000953674316
nld,m,2014,5.5
nld,f,2014,2.0999999046325684
ant,mf,1991,2.799999952316284
ant,m,1991,4.099999904632568
ant,f,1991,1.100000023841858
ant,mf,1992,2.4000000953674316
ant,m,1992,3.700000047683716
ant,f,1992,0.800000011920929
ant,mf,1993,2.9000000953674316
ant,m,1993,3.9000000953674316
