country,sex,year,wage_salaried_workers_employees_percentage
rou,m,2007,66.0
rou,f,2007,66.5999984741211
rou,mf,2008,67.4000015258789
rou,m,2008,67.19999694824219
rou,f,2008,67.5999984741211
rou,mf,2009,67.19999694824219
rou,m,2009,67.0
rou,f,2009,67.5
rou,mf,2010,64.80000305175781
rou,m,2010,64.19999694824219
rou,f,2010,65.5999984741211
rou,mf,2011,66.80000305175781
rou,m,2011,66.9000015258789
rou,f,2011,66.69999694824219
rou,mf,2012,66.5999984741211
rou,m,2012,66.69999694824219
rou,f,2012,66.5999984741211
rou,mf,2013,67.19999694824219
rou,m,2013,67.0999984741211
rou,f,2013,67.30000305175781
rou,mf,2014,67.9000015258789
rou,m,2014,67.69999694824219
rou,f,2014,68.30000305175781
rus,mf,1992,92.0
rus,m,1992,89.9000015258789
rus,f,1992,94.4000015258789
rus,mf,1993,93.5
rus,m,1993,92.4000015258789
rus,f,1993,94.69999694824219
rus,mf,1994,93.19999694824219
rus,m,1994,92.0999984741211
rus,f,1994,94.5
rus,mf,1995,93.19999694824219
rus,m,1995,92.0999984741211
rus,f,1995,94.4000015258789
rus,mf,1996,93.69999694824219
rus,m,1996,92.80000305175781
rus,f,1996,94.69999694824219
rus,mf,1997,95.30000305175781
rus,m,1997,94.5
rus,f,1997,96.0999984741211
rus,mf,1998,95.4000015258789
rus,m,1998,94.5999984741211
rus,f,1998,96.30000305175781
rus,mf,1999,89.0999984741211
rus,m,1999,89.0
rus,f,1999,89.30000305175781
rus,mf,2000,89.9000015258789
rus,m,2000,89.5
rus,f,2000,90.30000305175781
rus,mf,2001,91.9000015258789
rus,m,2001,91.5999984741211
rus,f,2001,92.30000305175781
rus,mf,2002,92.19999694824219
rus,m,2002,91.9000015258789
rus,f,2002,92.5999984741211
rus,mf,2003,92.5999984741211
rus,m,2003,92.0
rus,f,2003,93.30000305175781
rus,mf,2004,92.4000015258789
rus,m,2004,91.80000305175781
rus,f,2004,93.0999984741211
rus,mf,2005,92.19999694824219
rus,m,2005,91.69999694824219
rus,f,2005,92.69999694824219
rus,mf,2006,92.4000015258789
rus,m,2006,91.80000305175781
rus,f,2006,93.0999984741211
rus,mf,2007,92.69999694824219
rus,m,2007,92.0
rus,f,2007,93.30000305175781
rus,mf,2008,92.69999694824219
rus,m,2008,92.0999984741211
rus,f,2008,93.30000305175781
rus,mf,2009,92.5
rus,m,2009,91.80000305175781
rus,f,2009,93.30000305175781
rus,mf,2010,93.0999984741211
rus,m,2010,92.30000305175781
rus,f,2010,94.0
rus,mf,2011,92.9000015258789
rus,m,2011,92.0999984741211
rus,f,2011,93.69999694824219
rus,mf,2012,93.0999984741211
rus,m,2012,92.19999694824219
rus,f,2012,94.0
rus,mf,2013,92.69999694824219
rus,m,2013,91.9000015258789
rus,f,2013,93.5999984741211
rwa,mf,1996,6.0
rwa,m,1996,9.399999618530273
rwa,f,1996,3.299999952316284
rwa,mf,2002,7.400000095367432
rwa,m,2002,11.5
rwa,f,2002,4.0
rwa,mf,2012,17.799999237060547
rwa,m,2012,24.600000381469727
rwa,f,2012,11.5
kna,mf,1991,82.0
kna,m,1991,80.5
kna,f,1991,83.69999694824219
kna,mf,2001,85.0
kna,m,2001,81.80000305175781
kna,f,2001,88.69999694824219
lca,mf,1993,64.30000305175781
lca,m,1993,57.20000076293945
lca,f,1993,73.5
lca,mf,1994,61.400001525878906
lca,m,1994,53.099998474121094
lca,f,1994,71.69999694824219
lca,mf,1995,65.5
lca,m,1995,60.400001525878906
lca,f,1995,72.30000305175781
lca,mf,1996,61.5
lca,m,1996,56.099998474121094
lca,f,1996,68.4000015258789
lca,mf,1997,65.0999984741211
lca,m,1997,59.400001525878906
lca,f,1997,72.30000305175781
lca,mf,1998,65.0999984741211
lca,m,1998,59.599998474121094
lca,f,1998,72.4000015258789
lca,mf,1999,66.0999984741211
lca,m,1999,60.599998474121094
lca,f,1999,72.4000015258789
lca,mf,2000,64.0999984741211
lca,m,2000,58.79999923706055
lca,f,2000,70.5999984741211
vct,mf,1980,76.4000015258789
vct,m,1980,73.19999694824219
vct,f,1980,82.30000305175781
vct,mf,1991,74.0
vct,m,1991,71.19999694824219
vct,f,1991,79.30000305175781
vct,mf,2001,77.4000015258789
vct,mf,2008,76.5999984741211
vct,m,2008,73.69999694824219
vct,f,2008,79.0999984741211
wsm,mf,2001,48.70000076293945
wsm,m,2001,44.20000076293945
wsm,f,2001,59.099998474121094
wsm,mf,2006,52.29999923706055
wsm,m,2006,48.599998474121094
wsm,f,2006,60.0
wsm,mf,2008,50.599998474121094
wsm,m,2008,41.79999923706055
wsm,f,2008,81.19999694824219
wsm,mf,2011,51.70000076293945
wsm,m,2011,43.20000076293945
wsm,f,2011,74.5999984741211
wsm,mf,2012,64.0999984741211
wsm,m,2012,64.5999984741211
wsm,f,2012,63.20000076293945
smr,mf,1995,79.19999694824219
smr,m,1995,77.0999984741211
smr,f,1995,82.5999984741211
smr,mf,1996,79.9000015258789
smr,m,1996,77.69999694824219
smr,f,1996,83.5
smr,mf,1997,80.5
smr,m,1997,78.0999984741211
smr,f,1997,84.30000305175781
smr,mf,1998,81.5999984741211
smr,m,1998,79.30000305175781
smr,f,1998,85.4000015258789
smr,mf,1999,82.69999694824219
smr,m,1999,80.19999694824219
smr,f,1999,86.4000015258789
smr,mf,2001,88.30000305175781
smr,m,2001,86.69999694824219
smr,f,2001,90.80000305175781
smr,mf,2002,88.30000305175781
smr,m,2002,86.4000015258789
smr,f,2002,91.0
smr,mf,2003,88.5
smr,m,2003,86.5999984741211
smr,f,2003,91.19999694824219
smr,mf,2004,88.9000015258789
smr,m,2004,86.9000015258789
smr,f,2004,91.9000015258789
smr,mf,2005,89.19999694824219
smr,m,2005,87.30000305175781
smr,f,2005,91.9000015258789
smr,mf,2006,89.9000015258789
smr,m,2006,88.30000305175781
smr,f,2006,92.30000305175781
smr,mf,2007,90.4000015258789
smr,m,2007,88.69999694824219
smr,f,2007,92.9000015258789
smr,mf,2008,90.80000305175781
smr,m,2008,89.0999984741211
smr,f,2008,93.19999694824219
smr,mf,2009,90.9000015258789
smr,m,2009,89.0
smr,f,2009,93.5
smr,mf,2010,91.0
smr,m,2010,89.0999984741211
smr,f,2010,93.5
stp,mf,1991,71.19999694824219
stp,m,1991,72.30000305175781
stp,f,1991,68.9000015258789
sau,mf,1992,91.9000015258789
sau,m,1992,91.19999694824219
sau,f,1992,98.0
sau,mf,2009,93.0999984741211
sau,m,2009,92.5
sau,f,2009,97.0999984741211
sau,mf,2013,94.5999984741211
sau,m,2013,94.0
sau,f,2013,98.80000305175781
sen,mf,1991,11.300000190734863
sen,m,1991,14.399999618530273
sen,f,1991,7.5
sen,mf,2001,21.600000381469727
sen,m,2001,26.100000381469727
sen,f,2001,15.100000381469727
sen,mf,2011,22.299999237060547
sen,m,2011,28.600000381469727
sen,f,2011,13.899999618530273
srb,mf,2004,70.30000305175781
srb,m,2004,67.5999984741211
srb,f,2004,74.0
srb,mf,2005,71.30000305175781
srb,m,2005,69.5999984741211
srb,f,2005,73.9000015258789
srb,mf,2006,73.0
srb,m,2006,69.80000305175781
srb,f,2006,77.5999984741211
srb,mf,2007,73.0999984741211
srb,m,2007,70.4000015258789
srb,f,2007,76.80000305175781
srb,mf,2008,66.19999694824219
srb,m,2008,64.80000305175781
srb,f,2008,67.9000015258789
srb,mf,2009,68.4000015258789
srb,m,2009,66.5
srb,f,2009,70.80000305175781
srb,mf,2010,67.5999984741211
srb,m,2010,65.0
srb,f,2010,71.0999984741211
srb,mf,2011,69.9000015258789
srb,m,2011,67.19999694824219
srb,f,2011,73.5999984741211
srb,mf,2012,69.5999984741211
srb,m,2012,66.5
srb,f,2012,73.9000015258789
srb,mf,2013,67.5999984741211
srb,m,2013,64.5
srb,f,2013,71.69999694824219
syc,mf,1987,81.0999984741211
syc,m,1987,78.5
syc,f,1987,85.9000015258789
syc,mf,2011,85.80000305175781
syc,m,2011,80.0
syc,f,2011,91.80000305175781
sle,mf,2004,7.599999904632568
sle,m,2004,11.300000190734863
sle,f,2004,3.700000047683716
sgp,mf,1986,84.4000015258789
sgp,m,1986,81.0999984741211
sgp,f,1986,89.80000305175781
sgp,mf,1987,84.19999694824219
sgp,m,1987,81.0
sgp,f,1987,89.30000305175781
sgp,mf,1988,85.4000015258789
sgp,m,1988,81.69999694824219
sgp,f,1988,91.0999984741211
sgp,mf,1989,85.5999984741211
sgp,m,1989,82.0
sgp,f,1989,91.30000305175781
sgp,mf,1991,85.69999694824219
sgp,m,1991,82.19999694824219
sgp,f,1991,91.4000015258789
sgp,mf,1992,85.30000305175781
sgp,m,1992,81.5
sgp,f,1992,91.4000015258789
sgp,mf,1993,85.4000015258789
sgp,m,1993,81.4000015258789
sgp,f,1993,91.9000015258789
sgp,mf,1994,85.30000305175781
sgp,m,1994,81.5999984741211
sgp,f,1994,91.4000015258789
sgp,mf,1996,84.5
sgp,m,1996,80.19999694824219
sgp,f,1996,91.0
sgp,mf,1997,86.0999984741211
sgp,m,1997,82.30000305175781
sgp,f,1997,91.80000305175781
sgp,mf,1998,85.5
sgp,m,1998,81.4000015258789
sgp,f,1998,91.69999694824219
sgp,mf,1999,84.4000015258789
sgp,m,1999,80.4000015258789
sgp,f,1999,90.5
sgp,mf,2001,84.5999984741211
sgp,m,2001,80.5999984741211
sgp,f,2001,90.5999984741211
sgp,mf,2002,84.9000015258789
sgp,m,2002,80.9000015258789
sgp,f,2002,90.5999984741211
sgp,mf,2003,85.0999984741211
sgp,m,2003,81.30000305175781
sgp,f,2003,90.5
sgp,mf,2004,84.4000015258789
sgp,m,2004,80.30000305175781
sgp,f,2004,90.4000015258789
sgp,mf,2006,84.9000015258789
sgp,m,2006,81.19999694824219
sgp,f,2006,89.9000015258789
sgp,mf,2007,84.69999694824219
sgp,m,2007,80.80000305175781
sgp,f,2007,89.9000015258789
sgp,mf,2008,84.9000015258789
sgp,m,2008,81.0
sgp,f,2008,90.0999984741211
sgp,mf,2009,85.19999694824219
sgp,m,2009,81.5999984741211
sgp,f,2009,90.0
sgp,mf,2010,85.5
sgp,m,2010,81.69999694824219
sgp,f,2010,90.4000015258789
sgp,mf,2011,85.0
sgp,m,2011,81.4000015258789
sgp,f,2011,89.5999984741211
sgp,mf,2012,84.69999694824219
sgp,m,2012,81.0999984741211
sgp,f,2012,89.19999694824219
sgp,mf,2013,85.0999984741211
sgp,m,2013,81.5
sgp,f,2013,89.5
svk,mf,1994,93.69999694824219
svk,m,1994,91.4000015258789
svk,f,1994,96.5999984741211
svk,mf,1995,93.5
svk,m,1995,91.30000305175781
svk,f,1995,96.19999694824219
svk,mf,1996,93.5999984741211
svk,m,1996,91.30000305175781
svk,f,1996,96.5
svk,mf,1997,93.5999984741211
svk,m,1997,91.5999984741211
svk,f,1997,96.0999984741211
svk,mf,1998,93.0999984741211
svk,m,1998,90.69999694824219
svk,f,1998,96.0
svk,mf,1999,92.30000305175781
svk,m,1999,89.80000305175781
svk,f,1999,95.4000015258789
svk,mf,2000,92.0
svk,m,2000,89.0
svk,f,2000,95.4000015258789
svk,mf,2001,91.4000015258789
svk,m,2001,88.4000015258789
svk,f,2001,94.9000015258789
svk,mf,2002,91.5
svk,m,2002,88.19999694824219
svk,f,2002,95.4000015258789
svk,mf,2003,90.19999694824219
svk,m,2003,87.0
svk,f,2003,94.0999984741211
svk,mf,2004,87.69999694824219
svk,m,2004,83.9000015258789
svk,f,2004,92.30000305175781
svk,mf,2005,87.0
svk,m,2005,82.80000305175781
svk,f,2005,92.4000015258789
svk,mf,2006,87.0
svk,m,2006,83.0999984741211
svk,f,2006,92.0
svk,mf,2007,86.69999694824219
svk,m,2007,82.5999984741211
svk,f,2007,91.9000015258789
svk,mf,2008,86.0
svk,m,2008,81.5
svk,f,2008,91.80000305175781
svk,mf,2009,84.30000305175781
svk,m,2009,79.69999694824219
svk,f,2009,90.19999694824219
svk,mf,2010,84.0
svk,m,2010,78.69999694824219
svk,f,2010,90.5999984741211
svk,mf,2011,84.0999984741211
svk,m,2011,79.19999694824219
svk,f,2011,90.30000305175781
svk,mf,2012,84.5
svk,m,2012,80.19999694824219
svk,f,2012,90.0999984741211
svk,mf,2013,84.5
svk,m,2013,79.80000305175781
svk,f,2013,90.19999694824219
svk,mf,2014,84.5999984741211
svk,m,2014,80.30000305175781
svk,f,2014,90.0999984741211
svn,mf,1993,84.5999984741211
svn,m,1993,82.0
svn,f,1993,87.80000305175781
svn,mf,1994,82.4000015258789
svn,m,1994,79.69999694824219
svn,f,1994,85.4000015258789
svn,mf,1995,83.0999984741211
svn,m,1995,80.5
svn,f,1995,85.80000305175781
svn,mf,1996,83.0999984741211
svn,m,1996,80.0
svn,f,1996,86.69999694824219
svn,mf,1997,81.30000305175781
svn,m,1997,79.30000305175781
svn,f,1997,83.5999984741211
svn,mf,1998,80.80000305175781
svn,m,1998,78.0999984741211
svn,f,1998,84.0
svn,mf,1999,81.5
svn,m,1999,79.0
svn,f,1999,84.5999984741211
svn,mf,2000,83.9000015258789
svn,m,2000,81.4000015258789
svn,f,2000,86.9000015258789
svn,mf,2001,82.9000015258789
svn,m,2001,80.30000305175781
svn,f,2001,86.0999984741211
svn,mf,2002,83.80000305175781
svn,m,2002,81.0
svn,f,2002,87.0
svn,mf,2003,86.0
svn,m,2003,83.5
svn,f,2003,89.0
svn,mf,2004,84.4000015258789
svn,m,2004,82.19999694824219
svn,f,2004,86.9000015258789
svn,mf,2005,84.9000015258789
svn,m,2005,82.80000305175781
svn,f,2005,87.4000015258789
svn,mf,2006,83.80000305175781
svn,m,2006,81.4000015258789
svn,f,2006,86.69999694824219
svn,mf,2007,84.0999984741211
svn,m,2007,81.9000015258789
svn,f,2007,86.80000305175781
svn,mf,2008,85.9000015258789
svn,m,2008,83.5
svn,f,2008,88.69999694824219
svn,mf,2009,83.80000305175781
svn,m,2009,81.0
svn,f,2009,87.19999694824219
svn,mf,2010,82.69999694824219
svn,m,2010,80.0
svn,f,2010,86.0
svn,mf,2011,83.19999694824219
svn,m,2011,80.30000305175781
svn,f,2011,86.5999984741211
svn,mf,2012,83.80000305175781
svn,m,2012,80.80000305175781
svn,f,2012,87.19999694824219
svn,mf,2013,83.0999984741211
svn,m,2013,80.4000015258789
svn,f,2013,86.4000015258789
svn,mf,2014,81.4000015258789
svn,m,2014,79.30000305175781
svn,f,2014,84.0
zaf,mf,2003,81.80000305175781
zaf,m,2003,82.4000015258789
zaf,f,2003,81.0999984741211
zaf,mf,2004,80.9000015258789
zaf,m,2004,81.69999694824219
zaf,f,2004,80.0
zaf,mf,2007,82.4000015258789
zaf,m,2007,83.5
zaf,f,2007,80.80000305175781
zaf,mf,2008,84.4000015258789
zaf,m,2008,84.5
zaf,f,2008,84.19999694824219
zaf,mf,2009,84.5999984741211
zaf,m,2009,84.30000305175781
zaf,f,2009,85.0999984741211
zaf,mf,2010,84.4000015258789
zaf,m,2010,83.5
zaf,f,2010,85.5999984741211
zaf,mf,2011,84.5
zaf,m,2011,83.4000015258789
zaf,f,2011,86.0
zaf,mf,2012,84.80000305175781
zaf,m,2012,83.0999984741211
zaf,f,2012,87.0
zaf,mf,2013,85.5
zaf,m,2013,84.0
zaf,f,2013,87.4000015258789
zaf,mf,2014,85.9000015258789
zaf,m,2014,84.0999984741211
zaf,f,2014,88.19999694824219
esp,mf,1980,70.0
esp,m,1980,72.19999694824219
esp,f,1980,64.5
esp,mf,1981,69.9000015258789
esp,m,1981,72.0
esp,f,1981,64.30000305175781
esp,mf,1982,70.0
esp,m,1982,71.80000305175781
esp,f,1982,65.5
esp,mf,1983,69.5999984741211
esp,m,1983,71.4000015258789
esp,f,1983,65.19999694824219
esp,mf,1984,68.5999984741211
esp,m,1984,69.80000305175781
esp,f,1984,65.80000305175781
esp,mf,1985,69.0999984741211
esp,m,1985,70.19999694824219
esp,f,1985,66.5
esp,mf,1986,70.0999984741211
esp,m,1986,71.19999694824219
esp,f,1986,67.69999694824219
esp,mf,1987,69.5
esp,m,1987,70.69999694824219
esp,f,1987,66.9000015258789
esp,mf,1988,70.80000305175781
esp,m,1988,71.5999984741211
esp,f,1988,68.80000305175781
esp,mf,1989,72.19999694824219
esp,m,1989,72.5999984741211
esp,f,1989,71.19999694824219
esp,mf,1990,73.5
esp,m,1990,73.69999694824219
esp,f,1990,73.19999694824219
esp,mf,1991,74.4000015258789
esp,m,1991,74.30000305175781
esp,f,1991,74.5
esp,mf,1992,73.80000305175781
esp,m,1992,73.5
esp,f,1992,74.30000305175781
esp,mf,1993,73.69999694824219
esp,m,1993,73.19999694824219
esp,f,1993,74.9000015258789
esp,mf,1994,73.9000015258789
esp,m,1994,72.80000305175781
esp,f,1994,75.9000015258789
esp,mf,1995,74.69999694824219
esp,m,1995,73.69999694824219
esp,f,1995,76.5999984741211
esp,mf,1996,75.0999984741211
esp,m,1996,73.80000305175781
esp,f,1996,77.5
esp,mf,1997,76.19999694824219
esp,m,1997,74.5999984741211
esp,f,1997,79.0999984741211
esp,mf,1998,77.19999694824219
esp,m,1998,75.5999984741211
esp,f,1998,80.0
esp,mf,1999,78.5
esp,m,1999,76.5
esp,f,1999,82.0
esp,mf,2000,79.80000305175781
esp,m,2000,77.9000015258789
esp,f,2000,83.19999694824219
esp,mf,2001,80.0
esp,m,2001,78.0
esp,f,2001,83.4000015258789
esp,mf,2002,81.0
esp,m,2002,78.69999694824219
esp,f,2002,84.69999694824219
esp,mf,2003,81.80000305175781
esp,m,2003,79.4000015258789
esp,f,2003,85.5999984741211
esp,mf,2004,81.9000015258789
esp,m,2004,79.30000305175781
esp,f,2004,85.80000305175781
esp,mf,2005,81.9000015258789
esp,m,2005,79.30000305175781
esp,f,2005,85.69999694824219
esp,mf,2006,82.19999694824219
esp,m,2006,79.4000015258789
esp,f,2006,86.30000305175781
esp,mf,2007,82.4000015258789
esp,m,2007,79.5
esp,f,2007,86.69999694824219
esp,mf,2008,82.4000015258789
esp,m,2008,79.0999984741211
esp,f,2008,86.80000305175781
esp,mf,2009,83.0999984741211
esp,m,2009,79.80000305175781
esp,f,2009,87.4000015258789
esp,mf,2010,83.30000305175781
esp,m,2010,79.69999694824219
esp,f,2010,87.69999694824219
esp,mf,2011,83.5999984741211
esp,m,2011,80.0999984741211
esp,f,2011,87.80000305175781
esp,mf,2012,82.69999694824219
esp,m,2012,78.80000305175781
esp,f,2012,87.19999694824219
esp,mf,2013,82.0999984741211
esp,m,2013,78.0999984741211
esp,f,2013,86.9000015258789
esp,mf,2014,82.4000015258789
esp,m,2014,78.5
esp,f,2014,87.0
lka,mf,1990,55.20000076293945
lka,mf,1991,62.400001525878906
lka,mf,1992,60.099998474121094
lka,mf,1993,60.0
lka,m,1993,57.70000076293945
lka,f,1993,65.5999984741211
lka,mf,1994,60.70000076293945
lka,m,1994,59.29999923706055
lka,f,1994,64.19999694824219
lka,mf,1995,59.79999923706055
lka,m,1995,58.400001525878906
lka,f,1995,63.20000076293945
lka,mf,1996,60.79999923706055
lka,m,1996,59.5
lka,f,1996,63.900001525878906
lka,mf,1997,59.400001525878906
lka,m,1997,58.29999923706055
lka,f,1997,61.79999923706055
lka,mf,1998,55.599998474121094
lka,m,1998,55.900001525878906
lka,f,1998,55.20000076293945
lka,mf,1999,57.5
lka,m,1999,57.599998474121094
lka,f,1999,57.099998474121094
lka,mf,2000,56.20000076293945
lka,m,2000,56.599998474121094
lka,f,2000,55.5
lka,mf,2001,58.599998474121094
lka,m,2001,58.0
lka,f,2001,60.099998474121094
lka,mf,2002,57.900001525878906
lka,m,2002,57.5
lka,f,2002,58.79999923706055
lka,mf,2003,57.900001525878906
lka,m,2003,57.400001525878906
lka,f,2003,59.0
lka,mf,2004,59.400001525878906
lka,m,2004,58.900001525878906
lka,f,2004,60.599998474121094
lka,mf,2005,59.29999923706055
lka,m,2005,59.79999923706055
lka,f,2005,58.20000076293945
lka,mf,2006,55.599998474121094
lka,m,2006,56.0
lka,f,2006,54.79999923706055
lka,mf,2007,56.5
lka,m,2007,57.20000076293945
lka,f,2007,55.099998474121094
lka,mf,2008,56.400001525878906
lka,m,2008,57.5
lka,f,2008,54.29999923706055
lka,mf,2009,57.599998474121094
lka,m,2009,59.0
lka,f,2009,54.900001525878906
lka,mf,2010,55.5
lka,m,2010,56.099998474121094
lka,f,2010,54.29999923706055
lka,mf,2011,54.900001525878906
lka,m,2011,55.79999923706055
lka,f,2011,53.20000076293945
lka,mf,2012,56.400001525878906
lka,m,2012,56.599998474121094
lka,f,2012,56.099998474121094
lka,mf,2013,53.79999923706055
lka,m,2013,55.099998474121094
lka,f,2013,51.20000076293945
sur,mf,1993,79.80000305175781
sur,mf,1994,78.5
sur,mf,1995,80.5
sur,m,1995,78.30000305175781
sur,f,1995,84.69999694824219
sur,mf,1996,79.19999694824219
sur,m,1996,75.69999694824219
sur,f,1996,85.9000015258789
sur,mf,1997,76.0999984741211
sur,m,1997,72.5999984741211
sur,f,1997,83.30000305175781
sur,mf,1998,80.69999694824219
sur,m,1998,77.80000305175781
sur,f,1998,86.80000305175781
sur,mf,2013,2.9000000953674316
sur,m,2013,4.199999809265137
sur,f,2013,1.0
swz,mf,1997,76.4000015258789
swz,m,1997,82.69999694824219
swz,f,1997,67.4000015258789
swe,mf,1980,92.0
swe,m,1980,89.5
swe,f,1980,95.0999984741211
swe,mf,1981,92.0999984741211
swe,m,1981,89.5
swe,f,1981,95.0999984741211
swe,mf,1982,91.9000015258789
swe,m,1982,89.19999694824219
swe,f,1982,95.0
swe,mf,1983,92.0999984741211
swe,m,1983,89.5
swe,f,1983,95.0999984741211
swe,mf,1984,92.4000015258789
swe,m,1984,89.80000305175781
swe,f,1984,95.30000305175781
swe,mf,1985,92.69999694824219
swe,m,1985,90.4000015258789
swe,f,1985,95.30000305175781
swe,mf,1986,93.4000015258789
swe,m,1986,91.5999984741211
swe,f,1986,95.4000015258789
swe,mf,1987,90.5999984741211
swe,m,1987,86.9000015258789
swe,f,1987,94.5999984741211
swe,mf,1988,90.80000305175781
swe,m,1988,87.19999694824219
swe,f,1988,94.69999694824219
swe,mf,1989,90.69999694824219
swe,m,1989,87.0
swe,f,1989,94.5999984741211
swe,mf,1990,90.80000305175781
swe,m,1990,87.0999984741211
swe,f,1990,94.80000305175781
swe,mf,1991,90.9000015258789
swe,m,1991,87.0999984741211
swe,f,1991,94.9000015258789
swe,mf,1992,90.19999694824219
swe,m,1992,85.69999694824219
swe,f,1992,94.9000015258789
swe,mf,1993,89.19999694824219
swe,m,1993,84.5
swe,f,1993,94.19999694824219
swe,mf,1994,88.9000015258789
swe,m,1994,84.30000305175781
swe,f,1994,93.69999694824219
swe,mf,1995,87.69999694824219
swe,m,1995,82.69999694824219
swe,f,1995,93.0999984741211
swe,mf,1996,87.80000305175781
swe,m,1996,82.69999694824219
swe,f,1996,93.30000305175781
swe,mf,1997,88.19999694824219
swe,m,1997,83.5
swe,f,1997,93.4000015258789
swe,mf,1998,88.5999984741211
swe,m,1998,84.30000305175781
swe,f,1998,93.4000015258789
swe,mf,1999,88.5
swe,m,1999,83.9000015258789
swe,f,1999,93.5999984741211
swe,mf,2000,88.9000015258789
swe,m,2000,84.0999984741211
swe,f,2000,94.0999984741211
swe,mf,2001,89.30000305175781
swe,m,2001,84.80000305175781
swe,f,2001,94.19999694824219
swe,mf,2002,89.30000305175781
swe,m,2002,84.69999694824219
swe,f,2002,94.30000305175781
swe,mf,2003,89.5999984741211
swe,m,2003,85.0
swe,f,2003,94.5999984741211
swe,mf,2004,89.5
swe,m,2004,85.0
swe,f,2004,94.4000015258789
swe,mf,2005,89.19999694824219
swe,m,2005,84.69999694824219
swe,f,2005,94.19999694824219
swe,mf,2006,89.30000305175781
swe,m,2006,84.80000305175781
swe,f,2006,94.19999694824219
swe,mf,2007,89.4000015258789
swe,m,2007,85.0999984741211
swe,f,2007,94.19999694824219
swe,mf,2008,89.5999984741211
swe,m,2008,85.5999984741211
swe,f,2008,94.0999984741211
swe,mf,2009,89.30000305175781
swe,m,2009,85.30000305175781
swe,f,2009,93.80000305175781
swe,mf,2010,89.0
swe,m,2010,85.0
swe,f,2010,93.5999984741211
swe,mf,2011,89.5999984741211
swe,m,2011,85.5999984741211
swe,f,2011,94.0
swe,mf,2012,89.5
swe,m,2012,85.4000015258789
swe,f,2012,94.0999984741211
swe,mf,2013,89.4000015258789
swe,m,2013,85.4000015258789
swe,f,2013,93.80000305175781
swe,mf,2014,89.69999694824219
swe,m,2014,85.9000015258789
swe,f,2014,93.80000305175781
che,mf,1991,84.80000305175781
che,m,1991,83.9000015258789
che,f,1991,86.0
che,mf,1992,84.80000305175781
che,m,1992,84.30000305175781
che,f,1992,85.4000015258789
che,mf,1993,83.5999984741211
che,m,1993,82.80000305175781
che,f,1993,84.69999694824219
che,mf,1994,84.0999984741211
che,m,1994,83.30000305175781
che,f,1994,85.30000305175781
che,mf,1995,83.69999694824219
che,m,1995,82.0999984741211
che,f,1995,85.80000305175781
che,mf,1996,82.19999694824219
che,m,1996,80.5
che,f,1996,84.4000015258789
che,mf,1997,81.5999984741211
che,m,1997,79.9000015258789
che,f,1997,83.80000305175781
che,mf,1998,82.19999694824219
che,m,1998,80.4000015258789
che,f,1998,84.4000015258789
che,mf,1999,82.0
che,m,1999,80.0
che,f,1999,84.5999984741211
che,mf,2000,82.0
che,m,2000,79.80000305175781
che,f,2000,84.80000305175781
che,mf,2001,82.80000305175781
che,m,2001,80.5999984741211
che,f,2001,85.5999984741211
che,mf,2002,83.0999984741211
che,m,2002,80.80000305175781
che,f,2002,85.80000305175781
che,mf,2003,82.5
che,m,2003,80.19999694824219
che,f,2003,85.30000305175781
che,mf,2004,83.80000305175781
che,m,2004,81.19999694824219
che,f,2004,86.9000015258789
che,mf,2005,84.0
che,m,2005,81.80000305175781
che,f,2005,86.5999984741211
che,mf,2006,84.0999984741211
che,m,2006,82.0999984741211
che,f,2006,86.5
che,mf,2007,83.9000015258789
che,m,2007,82.0
che,f,2007,86.0999984741211
che,mf,2008,84.0999984741211
che,m,2008,81.9000015258789
che,f,2008,86.80000305175781
che,mf,2009,84.69999694824219
che,m,2009,82.80000305175781
che,f,2009,87.0999984741211
che,mf,2010,84.69999694824219
che,m,2010,82.5999984741211
che,f,2010,87.19999694824219
che,mf,2011,84.5999984741211
che,m,2011,82.80000305175781
che,f,2011,86.80000305175781
che,mf,2012,84.69999694824219
che,m,2012,82.9000015258789
che,f,2012,86.9000015258789
che,mf,2013,84.69999694824219
che,m,2013,82.80000305175781
che,f,2013,87.0
che,mf,2014,84.9000015258789
che,m,2014,83.0
che,f,2014,87.19999694824219
syr,mf,2001,49.20000076293945
syr,m,2001,49.79999923706055
syr,f,2001,46.599998474121094
syr,mf,2006,55.29999923706055
syr,m,2006,53.20000076293945
syr,f,2006,69.5
syr,mf,2007,53.70000076293945
syr,m,2007,51.5
syr,f,2007,68.9000015258789
syr,mf,2008,61.79999923706055
syr,m,2008,60.099998474121094
syr,f,2008,71.9000015258789
syr,mf,2009,61.79999923706055
syr,m,2009,59.5
syr,f,2009,78.30000305175781
syr,mf,2010,63.20000076293945
syr,m,2010,61.29999923706055
syr,f,2010,75.9000015258789
syr,mf,2011,62.599998474121094
syr,m,2011,59.70000076293945
syr,f,2011,83.0
twn,mf,1980,64.4000015258789
twn,mf,1981,64.30000305175781
twn,mf,1982,64.0999984741211
twn,mf,1983,63.79999923706055
twn,mf,1984,64.4000015258789
twn,mf,1985,64.0999984741211
twn,mf,1986,64.5999984741211
twn,mf,1987,66.69999694824219
twn,mf,1988,67.0
twn,mf,1989,67.4000015258789
twn,mf,1990,67.5999984741211
twn,mf,1991,67.0999984741211
twn,mf,1992,67.80000305175781
twn,mf,1993,68.69999694824219
